,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,,SO_power_imbalance_CorRES,SO_power_imbalance
1/1/2012 0:00,1.498433333,6.108616667,7.722533333,8.358866667,9.4835,71.49894167,194.461775,289.9109333,135.1993417,159.748025,,-417.9898667,367.9122921
1/1/2012 1:00,1.475416667,6.091675,7.6959,8.688316667,9.822783333,156.9097167,273.0657917,92.06328333,214.5083667,177.2176917,,-164.0738667,688.5629966
1/1/2012 2:00,1.84735,6.620891667,8.277033333,9.575683333,10.72785833,280.4429083,82.3375,247.7645667,305.0015917,134.7849417,,366.4162667,532.681564
1/1/2012 3:00,2.549391667,7.659233333,9.437058333,10.89935,12.0195,132.574175,174.1113917,339.0083917,290.477,129.4706833,,609.9912,553.7985916
1/1/2012 4:00,2.532758333,8.0303,9.95285,11.49885833,12.560175,169.0864417,198.3106167,170.5599417,200.6719,160.2674,,464.1624,806.1110797
1/1/2012 5:00,1.974316667,7.7338,9.76175,11.35501667,12.34534167,174.4367833,201.01325,170.74165,200.3866583,198.4195,,222.7610667,1119.109079
1/1/2012 6:00,2.377183333,8.103066667,10.11108333,11.77835,12.72206667,175.29225,144.8683417,177.4611083,168.0826667,174.2225833,,121.4581333,1120.94153
1/1/2012 7:00,2.380475,7.908325,9.834866667,11.53739167,12.49421667,183.0635833,185.0489667,189.9046417,173.708075,169.7352,,79.36933333,1117.518942
1/1/2012 8:00,2.103616667,7.42725,9.2869,10.94975833,11.91428333,148.818975,177.98875,180.25205,173.5804583,183.5789583,,-287.9032,1024.727772
1/1/2012 9:00,1.89615,6.67155,8.30455,9.842025,10.72810833,196.20285,120.47295,227.3954,121.4504,245.2180083,,-775.6458667,839.62131
1/1/2012 10:00,1.70525,6.161525,7.6502,9.091783333,9.939025,185.3282917,96.25073333,219.3367917,78.90795833,217.2775667,,217.0306667,720.766164
1/1/2012 11:00,1.919433333,6.619833333,8.186933333,9.6233,10.52945,214.7557667,195.1061333,147.5943417,233.66405,215.7933333,,173.7562667,538.2537892
1/1/2012 12:00,2.262816667,7.106216667,8.720725,10.06831667,10.986725,68.26845833,87.7032,168.7909,307.4896167,30.16728333,,821.8842667,688.8554688
1/1/2012 13:00,2.1711,7.310058333,9.069616667,10.27944167,11.2069,225.060875,66.46075833,149.4392833,258.4158167,304.39025,,954.0786667,838.285718
1/1/2012 14:00,0.855641667,5.938541667,7.844508333,8.983641667,9.940333333,241.00855,218.8267417,78.86534167,185.679,259.9199833,,30.16693333,753.3934472
1/1/2012 15:00,0.709716667,5.846683333,7.7633,8.924433333,9.902225,170.9120083,197.4721167,166.6907583,180.2611333,171.907725,,100.1832,613.7102727
1/1/2012 16:00,1.420283333,6.453983333,8.308766667,9.510066667,10.42774167,162.4738917,180.1042667,170.72295,153.0701667,200.22795,,626.9848,663.2298328
1/1/2012 17:00,1.655175,6.720375,8.580116667,9.858908333,10.78785,5.717725,132.3646,261.5953583,85.06214167,165.2992333,,1101.883467,782.076546
1/1/2012 18:00,2.886183333,7.954333333,9.780933333,11.11628333,12.074425,223.81925,185.19705,118.8570833,260.3061917,183.610125,,1048.136267,791.2411216
1/1/2012 19:00,2.57085,7.298616667,8.999116667,10.33471667,11.15811667,167.8550417,181.4001833,167.5205417,178.8086417,163.6105167,,1337.225067,700.9563114
1/1/2012 20:00,2.193391667,6.659483333,8.2869,9.629025,10.27124167,155.3377333,190.6034333,198.6396167,181.4978667,171.6658167,,947.9530667,431.1162747
1/1/2012 21:00,1.471033333,5.799791667,7.417108333,8.750166667,9.328158333,345.630325,171.4007,180.662575,231.30735,110.72335,,38.79546667,100.7428558
1/1/2012 22:00,1.193691667,5.250825,6.7658,7.962433333,8.564683333,58.45298333,241.8314917,99.39779167,168.227825,250.5568917,,611.1109333,-198.8327188
1/1/2012 23:00,1.438383333,5.154225,6.501608333,7.5033,8.0664,150.0721833,166.0898,186.748925,158.826075,164.3620333,,714.2581333,-343.2483501
1/2/2012 0:00,1.726466667,5.471166667,6.842616667,7.791841667,8.36545,178.1777333,188.8522,174.1107417,192.29075,199.6426333,,1336.237067,2.257091904
1/2/2012 1:00,1.333875,5.604625,7.196758333,8.24875,8.913625,176.2832583,193.6067333,154.1616167,183.8238333,209.7848333,,892.5592,-199.9928636
1/2/2012 2:00,0.9276,5.845058333,7.653825,8.878666667,9.632325,207.5477667,142.7668083,170.3233667,220.9099,187.348925,,-184.756,-213.4503259
1/2/2012 3:00,0.523916667,5.779775,7.704883333,8.983858333,9.748041667,158.458525,202.5274,188.52475,134.38045,188.0976833,,-333.8781333,-203.8913474
1/2/2012 4:00,1.427483333,6.711975,8.593975,9.80005,10.50075833,188.21305,141.0301333,215.6375333,177.0067333,171.6838583,,88.65653333,93.13104271
1/2/2012 5:00,1.420816667,6.47475,8.307775,9.492033333,10.13955833,156.3500667,147.4987583,230.8151,173.0135917,135.24165,,76.01013333,643.4652668
1/2/2012 6:00,1.541808333,6.635775,8.516166667,9.77545,10.43745,186.178025,265.16035,136.4004833,162.066325,270.5416417,,603.9314667,676.7625802
1/2/2012 7:00,1.826683333,6.986658333,8.896758333,10.246125,10.93944167,62.30535,168.5370083,277.1125667,136.091025,117.8623583,,432.8098667,786.6143819
1/2/2012 8:00,2.203016667,7.292175,9.170058333,10.55039167,11.24493333,303.32445,91.11629167,211.0504833,307.0353583,49.06458333,,183.8338667,534.9524075
1/2/2012 9:00,1.945716667,6.928425,8.7318,10.04316667,10.729375,285.2150833,64.7887,206.95375,313.5382167,61.569375,,432.6781333,44.83245774
1/2/2012 10:00,1.95685,6.924966667,8.677291667,9.884391667,10.536075,304.263375,85.63016667,229.886,342.8878167,81.66585,,318.9922667,44.57689032
1/2/2012 11:00,2.289,7.280891667,9.010383333,10.14889167,10.78165,115.730225,193.7040583,273.9268417,100.3413917,116.8168583,,713.4018667,171.8568477
1/2/2012 12:00,2.930341667,7.830533333,9.537825,10.608425,11.27161667,153.9695,246.53075,221.1551167,67.02706667,131.7569417,,1025.3464,485.3229808
1/2/2012 13:00,1.793525,6.589291667,8.303875,9.323966667,10.04214167,172.3865667,187.501675,174.7733,212.1620667,186.1902417,,878.4637333,912.7528192
1/2/2012 14:00,2.073483333,7.042025,8.865325,9.910725,10.74933333,170.81055,131.095975,213.52435,199.0491417,172.4897583,,1124.673333,872.737074
1/2/2012 15:00,1.628733333,6.883991667,8.831883333,9.907975,10.91041667,214.6581583,314.7056083,56.62019167,153.0058917,209.4280583,,206.492,762.0509656
1/2/2012 16:00,1.032025,6.316925,8.294458333,9.3336,10.43871667,270.0690833,156.80185,105.5366917,192.7549667,243.7054,,-126.7274667,546.2357385
1/2/2012 17:00,0.780375,6.094091667,8.084966667,9.08895,10.26170833,333.3957917,73.207275,175.2942417,279.0710417,327.17065,,47.75333333,416.7499643
1/2/2012 18:00,1.524816667,6.95225,8.955275,9.915,11.158,279.42885,56.21025,135.287275,256.5824083,308.6782167,,488.2037333,467.4687051
1/2/2012 19:00,1.65635,7.086125,9.0691,9.96435,11.267625,219.74655,334.0854917,90.92588333,217.1629667,274.9597417,,600.9016,394.6945948
1/2/2012 20:00,1.6319,7.041308333,9.016266667,9.902975,11.26465833,189.4311,307.5861833,68.63771667,205.5893167,264.589175,,904.8104,325.2711396
1/2/2012 21:00,1.270316667,6.58115,8.556216667,9.4065,10.80213333,174.6141333,166.1374083,191.081125,109.7050417,174.4487833,,678.6901333,-45.96792034
1/2/2012 22:00,1.400966667,6.737241667,8.735366667,9.574191667,11.01193333,145.891025,220.2008583,147.9340583,215.29175,201.7384083,,1032.986933,-194.0204362
1/2/2012 23:00,2.567608333,8.124266667,10.180275,11.06236667,12.53675833,316.6943167,114.3955,275.19625,103.3985333,183.2973917,,1057.423467,-40.26936742
1/3/2012 0:00,2.71985,8.326525,10.41846667,11.30078333,12.768475,269.3824417,62.35704167,218.3878083,99.15563333,116.8771,,970.8746667,255.1530955
1/3/2012 1:00,2.167783333,7.8465,9.973025,10.8342,12.29931667,237.9013417,43.46916667,151.75255,311.4646333,52.66861667,,1195.348267,636.2858322
1/3/2012 2:00,2.061175,7.852058333,9.989725,10.86418333,12.320975,155.47545,208.2737167,173.151825,161.43535,222.85645,,1297.112267,887.3068685
1/3/2012 3:00,2.043358333,7.919166667,10.070975,11.00175833,12.48265,255.65105,151.756875,139.8455167,246.538625,214.192775,,1667.5464,1236.046907
1/3/2012 4:00,2.21245,8.243241667,10.43165833,11.39311667,12.91665,178.7830333,158.9701417,171.0999333,181.8772,176.2366083,,1711.677067,1150.664443
1/3/2012 5:00,2.002916667,8.194375,10.42321667,11.41744167,12.94550833,116.917475,208.4212333,211.4554833,150.544725,113.3711833,,1809.6208,976.9730889
1/3/2012 6:00,1.472333333,7.809258333,10.085425,11.18711667,12.63885833,184.4992083,155.8313667,189.03785,186.2074083,216.0385917,,1513.484267,953.6789097
1/3/2012 7:00,1.87095,8.493,10.83794167,12.11671667,13.42905833,181.8253083,183.4329,187.4268667,183.3501083,194.2681333,,936.8874667,818.9327527
1/3/2012 8:00,2.510491667,9.520366667,11.94956667,13.42560833,14.52693333,147.2183833,200.1596,194.9859,176.3423,169.9082583,,490.8384,736.1569318
1/3/2012 9:00,3.365883333,10.744025,13.277925,14.92596667,15.80201667,243.5345417,209.8304,87.92246667,146.0438,234.2361417,,59.28,532.6100387
1/3/2012 10:00,2.7652,10.67760833,13.36946667,15.02960833,15.80854167,100.3436,145.2806667,221.8135,209.4063417,188.132325,,8.6944,279.4411542
1/3/2012 11:00,3.424783333,11.72098333,14.56798333,16.45390833,17.73365,222.87515,185.2893833,178.7606167,176.646525,186.461475,,0.7904,198.3275366
1/3/2012 12:00,3.006266667,11.978025,15.30918333,17.30410833,19.45239167,112.6721083,208.685575,306.8759833,138.4587417,247.7360167,,0.7904,107.5679675
1/3/2012 13:00,3.43725,12.96254167,16.502,18.09034167,20.22031667,167.41935,178.0734833,191.5298,192.197675,153.3941583,,0,156.0353608
1/3/2012 14:00,3.916591667,13.238925,16.45256667,17.660725,19.42054167,165.31305,193.97775,164.4910917,208.1963833,160.5323167,,0.7904,311.7636744
1/3/2012 15:00,3.863,13.0606,16.21331667,16.98268333,18.71288333,154.1307167,178.8022667,174.45085,163.2955,182.5843583,,1.5808,367.1922524
1/3/2012 16:00,3.498141667,12.2442,15.26639167,15.89469167,17.56855833,202.84835,192.3294833,182.56325,164.813225,174.204175,,7.904,382.0410811
1/3/2012 17:00,3.756175,12.41150833,15.43796667,16.10836667,17.88946667,203.2984833,171.7809667,171.62655,164.7338,168.1514917,,1.5808,20.64186636
1/3/2012 18:00,3.506291667,12.74970833,15.97091667,16.64805833,18.56504167,263.8083083,234.441775,146.4936583,107.5867167,113.2533833,,0,-326.1187953
1/3/2012 19:00,3.656891667,13.71705,17.18555,17.83590833,19.90930833,140.1396,169.0593417,229.1914583,200.5550833,205.605825,,0,-408.863319
1/3/2012 20:00,3.815925,14.09200833,17.60561667,18.21286667,20.351475,245.6815667,300.6103583,236.702925,54.31395,86.528375,,0,-446.2222196
1/3/2012 21:00,3.147975,13.493325,17.04238333,17.63225833,19.85388333,236.6889833,286.0144,336.577725,26.95535,59.02645,,0,-485.278224
1/3/2012 22:00,4.217625,14.8544,18.52005,19.16985,21.629025,171.8273333,191.096125,181.4442417,176.205375,179.3654583,,0,-565.9841524
1/3/2012 23:00,4.283108333,15.04863333,18.75675833,19.50160833,22.00158333,178.3683167,142.4842667,107.58815,165.7009333,202.040775,,0,-358.9706649
1/4/2012 0:00,4.091975,14.71149167,18.36569167,19.10938333,21.37155,217.55065,219.6335,192.9739917,161.3438083,143.5849833,,0,-121.6134301
1/4/2012 1:00,5.225241667,15.766,19.39414167,20.27499167,22.33634167,127.559475,161.106825,226.06575,201.8551083,186.1019583,,0,-199.2372567
1/4/2012 2:00,4.753583333,15.19925,18.79038333,19.83943333,21.698975,245.4118167,184.8363167,95.54034167,136.67325,180.3045,,0,-298.8412432
1/4/2012 3:00,3.793208333,14.0849,17.62099167,18.66625,20.34663333,88.974775,146.4712833,205.0415167,278.9101333,264.0163417,,0,-256.9298646
1/4/2012 4:00,2.429425,12.47294167,15.90839167,16.98218333,18.447125,226.7070083,252.92075,190.3172917,110.6765417,97.24306667,,0,-230.7195759
1/4/2012 5:00,3.595808333,13.29629167,16.61615833,17.77353333,19.06863333,138.8392333,133.31135,189.2891667,220.3099,206.4321417,,0,-303.6515123
1/4/2012 6:00,4.341525,13.59988333,16.760025,17.98635,19.14675833,182.2738167,178.3920583,145.7450333,144.2156083,190.3812,,0,-308.1013948
1/4/2012 7:00,4.440191667,13.17461667,16.1485,17.43646667,18.46293333,146.1256667,209.4175,273.9760083,216.6432,118.467325,,0,-197.6731615
1/4/2012 8:00,3.851925,12.10754167,14.928225,16.27173333,17.20285833,140.0608167,214.5315167,290.3487167,176.99775,57.24431667,,0,-11.67274842
1/4/2012 9:00,2.793008333,10.79481667,13.52918333,14.94525,15.818775,161.8622167,231.46215,272.2658917,183.7725667,65.00748333,,0,35.93017798
1/4/2012 10:00,2.719058333,10.54823333,13.21833333,14.755075,15.58795833,227.1880083,288.7583583,231.8837333,54.49350833,114.5110917,,0,32.93574793
1/4/2012 11:00,2.666475,10.24680833,12.82961667,14.3952,15.17675,141.6804917,216.2223333,292.3966833,176.7397667,61.454625,,0,26.28512082
1/4/2012 12:00,2.733566667,10.06431667,12.57660833,14.05808333,14.79873333,172.350375,106.33445,161.7341833,222.4379917,228.4571,,0,19.20357964
1/4/2012 13:00,2.941583333,10.34656667,12.903575,14.44089167,15.22309167,182.77995,259.5629,217.4274167,132.04245,104.0653083,,0,11.09389283
1/4/2012 14:00,3.2489,10.830975,13.47141667,15.12264167,15.9551,184.3182667,164.3312917,145.8069,179.3768333,210.64025,,0,1.533733668
1/4/2012 15:00,3.287675,10.82964167,13.48355833,15.17008333,16.00203333,154.3179083,139.8102583,216.858575,245.70135,190.3173583,,0,12.04781539
1/4/2012 16:00,2.777558333,10.44245833,13.13998333,14.79613333,15.653075,297.86285,8.803008333,81.2822,133.8660667,191.763625,,0,19.48252567
1/4/2012 17:00,3.021866667,10.72196667,13.40458333,14.9512,15.7963,168.9765333,196.0077917,194.40685,177.1641667,164.7336083,,0,23.36254219
1/4/2012 18:00,3.399658333,10.9505,13.56838333,15.02676667,15.89525833,177.540725,175.1861,173.8001583,193.04585,189.051925,,0,100.3995628
1/4/2012 19:00,2.649975,10.29641667,12.943575,14.30314167,15.23035,276.6302,275.92245,66.14051667,97.04655,162.0478917,,0,246.1149238
1/4/2012 20:00,2.2565,9.813091667,12.41295,13.57068333,14.51595,245.6816417,305.16895,125.9022667,62.91235,119.34825,,-0.988,397.6371158
1/4/2012 21:00,2.755625,10.026875,12.52623333,13.45675833,14.47740833,181.905575,209.6167583,178.6887417,141.65895,157.15135,,-1.514933333,210.9498711
1/4/2012 22:00,2.981416667,10.51368333,13.10973333,13.88478333,15.19775833,181.604175,172.8582417,165.054625,188.75525,170.5519667,,0,-181.8775731
1/4/2012 23:00,2.735066667,10.16046667,12.73609167,13.43079167,14.95139167,130.1002417,203.2471583,277.7170917,347.3747833,34.12785,,-0.065866667,-138.0115161
1/5/2012 0:00,2.835191667,9.456508333,11.77273333,12.57891667,13.99258333,181.6972083,120.4976083,241.6061583,204.8945167,58.14891667,,33.85546667,119.3263438
1/5/2012 1:00,2.193158333,8.321883333,10.46648333,11.525475,12.60230833,264.051275,73.64995,186.0866583,251.8795917,122.1080833,,75.94426667,177.1194938
1/5/2012 2:00,2.522258333,8.396708333,10.428125,11.58738333,12.39155,161.0642667,203.5291,188.70425,181.6624667,184.0039417,,-17.84986667,111.0873218
1/5/2012 3:00,2.518791667,8.302975,10.292375,11.32165833,12.11104167,133.460625,196.3062167,172.308425,184.8275833,194.3909417,,620.464,80.75123978
1/5/2012 4:00,3.282766667,10.70805833,13.23150833,14.36195,15.22146667,166.1575417,199.0744917,205.548725,174.947475,177.0248,,1703.443733,38.44395661
1/5/2012 5:00,3.690525,13.14109167,16.31499167,17.803975,18.825625,158.28395,160.8369667,195.8040667,213.6691667,157.926275,,0,41.31747211
1/5/2012 6:00,4.146366667,13.63985833,16.85779167,18.42288333,19.50175833,275.7917,221.2132583,48.20624167,121.0001,176.7490167,,0,107.3467169
1/5/2012 7:00,3.541691667,12.37028333,15.4027,16.9033,17.91301667,329.7041417,31.43289167,94.58675833,169.701,223.0723417,,0,132.039755
1/5/2012 8:00,3.574716667,11.54964167,14.30223333,15.73745,16.67873333,189.4015833,224.2814,200.7145417,168.047925,135.71585,,-2.700533333,-155.280307
1/5/2012 9:00,3.033866667,10.22271667,12.69195,13.96031667,14.80910833,24.1847,84.31335,145.633225,231.6058833,288.1851333,,-72.45333333,-288.7882762
1/5/2012 10:00,2.656408333,8.8579,10.96665,12.01653333,12.75891667,314.3954583,137.33395,81.41888333,163.123025,231.4336583,,-533.9152,-63.35396955
1/5/2012 11:00,0.882508333,6.10495,7.880283333,8.8173,9.473033333,185.2431,190.0811583,196.458575,172.1567833,196.624675,,-1395.780533,-44.01559165
1/5/2012 12:00,1.581433333,6.764366667,8.537191667,9.5518,10.177325,207.5715,178.9314833,181.6276833,195.876975,180.7480833,,-345.4048,133.5563381
1/5/2012 13:00,1.738358333,7.288816667,9.205508333,10.30308333,10.923875,163.71665,221.1287167,249.5984833,159.9685583,93.88376667,,-414.6965333,353.079253
1/5/2012 14:00,2.341616667,8.246383333,10.29794167,11.400675,12.00343333,191.6316333,120.8389167,81.21555,138.22515,183.8889917,,170.5288,509.964813
1/5/2012 15:00,3.247133333,9.862266667,12.14433333,13.58100833,14.359975,154.4366917,203.9433667,224.6506333,185.65695,166.5468,,36.3584,372.6156306
1/5/2012 16:00,2.542333333,10.29855,12.99845,14.701675,16.053375,295.7733333,144.3684333,114.6090917,216.9816417,188.5270167,,0,25.62349954
1/5/2012 17:00,2.736825,11.496925,14.702075,16.05403333,18.246525,126.289125,168.4101417,242.882325,85.27665833,157.8420417,,0,99.13173717
1/5/2012 18:00,2.881725,11.12633333,14.19709167,15.254,17.53559167,182.8869667,280.9898083,81.5815,238.1993833,296.2975167,,98.9976,203.7544915
1/5/2012 19:00,3.641283333,10.55929167,13.01665,14.00215833,15.64701667,217.905775,260.5866917,95.32390833,264.6274417,273.024475,,1010.3288,139.3584384
1/5/2012 20:00,3.272716667,9.436333333,11.60326667,12.56043333,13.895025,129.8554,225.9915833,323.9096167,181.5910583,263.968325,,1273.993067,631.3524977
1/5/2012 21:00,1.891075,7.8223,9.922158333,10.98645,12.21205833,172.0738083,253.1874833,156.6607833,235.56325,184.199275,,1406.055733,1030.405089
1/5/2012 22:00,2.389841667,8.271641667,10.37859167,11.5445,12.717525,208.5059583,97.094375,228.545025,92.6338,177.8288833,,1406.846133,961.6803097
1/5/2012 23:00,2.086316667,7.780025,9.858958333,11.111225,12.18848333,108.5028417,240.8492,136.167825,209.5405,219.28785,,1783.405867,589.8535216
1/6/2012 0:00,1.430941667,6.876091667,8.882283333,10.14385833,11.091,243.6371833,134.8441167,178.7158167,186.6029333,145.3166083,,-1032.0648,-124.0015903
1/6/2012 1:00,1.184433333,6.508958333,8.460966667,9.716675,10.571325,93.47025833,221.2866583,201.6632167,157.663325,296.0901667,,-885.3138667,-50.06822717
1/6/2012 2:00,1.505933333,6.970525,8.938325,10.26561667,11.035075,233.3676833,201.9211167,113.2018917,241.902475,267.1812667,,-988.8562667,84.32907538
1/6/2012 3:00,1.5015,7.171641667,9.175116667,10.5421,11.24556667,159.0417167,103.8047167,200.6066,290.761525,14.327425,,-282.9632,2.886499225
1/6/2012 4:00,1.772183333,7.509758333,9.526058333,10.85448333,11.59325833,121.2917833,197.3115,275.0051083,229.5332083,55.12233333,,-76.80053333,-197.8944243
1/6/2012 5:00,1.813716667,7.348108333,9.320183333,10.565825,11.4575,211.3941833,298.2816667,147.0468833,116.3432,179.0961333,,-184.3608,-512.8715784
1/6/2012 6:00,2.061241667,7.136408333,8.9958,10.12881667,11.21790833,168.2484833,247.117525,148.995025,190.2259583,269.766,,-565.9264,-1110.563861
1/6/2012 7:00,1.998433333,6.852641667,8.696583333,9.704008333,10.96600833,202.510675,180.2833,161.9513,155.4555583,163.1580333,,-968.1741333,-1650.524164
1/6/2012 8:00,1.982,6.752258333,8.608608333,9.606583333,10.97995,170.8762083,171.96495,237.468425,234.064625,200.5168333,,-1926.270667,-1477.526714
1/6/2012 9:00,1.635816667,5.70645,7.268708333,8.220958333,9.509191667,218.7095333,222.79785,142.601725,246.4775083,164.81325,,-3940.144,-1358.922319
1/6/2012 10:00,1.03625,4.385433333,5.627775,6.297175,7.3858,193.4113,184.5842417,152.1011,182.3397333,187.828675,,-3578.601867,-1519.31587
1/6/2012 11:00,0.785033333,3.94205,5.098083333,5.549833333,6.501208333,187.2788,204.6008833,166.6143,199.8693917,189.3114333,,-3680.563467,-1414.517745
1/6/2012 12:00,0.6537,3.873533333,5.073325,5.59475,6.515625,200.02885,187.0918167,177.6987333,184.4283167,145.5813583,,-3749.196533,-1921.591282
1/6/2012 13:00,1.4425,5.087375,6.516,7.132441667,8.11805,221.893775,136.1258167,204.6519,178.88085,177.7883667,,-3037.243733,-2101.329189
1/6/2012 14:00,1.559933333,5.609725,7.275625,7.887525,8.927675,243.9269417,158.04165,167.9165833,192.030575,195.535425,,-2853.870933,-1440.133125
1/6/2012 15:00,0.989033333,5.442591667,7.272825,7.953833333,9.0639,156.5089417,167.9979,185.2500083,187.742875,155.64625,,-2294.5312,-796.6963598
1/6/2012 16:00,1.02485,5.828283333,7.752266667,8.571908333,9.766158333,91.73029167,331.050025,215.07255,147.5960917,298.5130417,,-2028.034667,-583.3148585
1/6/2012 17:00,0.633716667,5.509008333,7.4509,8.287666667,9.4989,163.1692167,175.892975,193.1991083,167.747075,187.3049917,,-2227.7424,-691.2964732
1/6/2012 18:00,0.575075,5.5035,7.462658333,8.248391667,9.45425,157.068875,203.4086417,164.2812083,163.5436583,185.5224167,,-1939.575733,-586.5796141
1/6/2012 19:00,0.858383333,5.942608333,7.934466667,8.710383333,9.925308333,239.551575,126.6971,198.187925,217.6095833,174.3888,,-1920.013333,-438.1736096
1/6/2012 20:00,1.822541667,6.89,8.843175,9.5813,10.79270833,167.2241833,192.6035667,192.3057417,176.0692417,182.60675,,-1043.986667,-394.4217282
1/6/2012 21:00,2.045416667,7.170033333,9.109791667,9.829783333,11.08716667,164.6076583,191.967075,162.777525,184.3677083,142.828275,,-574.028,-347.2061497
1/6/2012 22:00,1.933316667,7.277433333,9.285433333,9.989625,11.33758333,172.9747833,142.8291583,235.7228917,121.977675,210.8576333,,-434.0613333,-88.97723817
1/6/2012 23:00,2.192791667,7.698266667,9.761375,10.49654167,11.910575,263.5073917,42.43274167,184.4684667,333.0515667,48.92495,,-221.9706667,45.21274955
1/7/2012 0:00,2.096308333,7.635383333,9.694675,10.55478333,12.003225,209.9789,216.9290417,106.70385,237.453625,239.3606667,,-166.2474667,-181.650691
1/7/2012 1:00,1.9673,7.5094,9.558158333,10.484875,11.947575,171.2752,179.0844667,189.5184,163.5784333,157.8085,,-183.9656,-284.5482939
1/7/2012 2:00,1.875791667,7.490441667,9.560575,10.56091667,11.98925833,186.1339167,191.410225,139.3518333,197.896775,227.12655,,-216.8989333,5.181663579
1/7/2012 3:00,1.965316667,7.57495,9.626725,10.82896667,12.05186667,118.0943667,158.1693167,291.0384,56.47306667,147.9460083,,-27.2688,-13.3581423
1/7/2012 4:00,1.815683333,7.502116667,9.552258333,10.95824167,11.94790833,168.225275,182.028,198.6067,135.6418167,182.30665,,-80.09386667,-188.4018207
1/7/2012 5:00,1.544925,7.140458333,9.150075,10.62325833,11.42075833,166.37645,180.7519667,168.046925,196.5233,189.5275167,,-599.0573333,-323.2331
1/7/2012 6:00,1.540666667,6.7018,8.572783333,9.966491667,10.59109167,194.80455,150.5786333,199.6873333,169.1611917,168.7770333,,-1120.260267,-539.2383652
1/7/2012 7:00,1.583758333,6.261566667,7.975383333,9.196541667,9.72355,168.0193167,194.1098917,164.3284,199.0016333,181.5243167,,-471.276,-588.6077596
1/7/2012 8:00,1.235783333,5.984066667,7.709683333,8.845391667,9.382558333,186.6398667,178.3028417,173.3714833,137.1543583,185.762325,,-446.6418667,-431.0040669
1/7/2012 9:00,1.3402,6.438241667,8.244858333,9.388583333,9.999791667,201.328875,172.9276083,146.8732,184.5627,204.7419833,,-583.0517333,-293.57538
1/7/2012 10:00,1.896866667,7.198558333,9.047208333,10.238525,10.909975,339.7937583,99.47848333,221.5614667,328.61935,60.85021667,,-121.7874667,-234.4812836
1/7/2012 11:00,1.935116667,7.463116667,9.377375,10.57260833,11.25553333,293.0214667,100.420775,149.72785,232.9490583,251.974375,,-99.9856,-259.9930283
1/7/2012 12:00,2.44195,8.190408333,10.18138333,11.39753333,12.08380833,251.4897917,232.3068083,95.0958,178.20285,252.6588,,-44.6576,-248.5365084
1/7/2012 13:00,2.937716667,8.803591667,10.85821667,12.0963,12.826825,201.15775,86.5723,184.0038833,274.9034583,199.48885,,-7.047733333,-119.472249
1/7/2012 14:00,2.925458333,8.896616667,11.02371667,12.28876667,13.14298333,102.2718417,194.6464417,288.8976667,84.92575,96.04416667,,6.7184,-8.339581319
1/7/2012 15:00,2.164025,8.226875,10.41775833,11.6938,12.6847,106.337425,208.11105,311.9166,54.705525,123.5174667,,-7.838133333,-87.55759245
1/7/2012 16:00,2.175816667,8.266575,10.48398333,11.73441667,12.84095833,92.47123333,144.9858417,259.6205917,132.392375,79.51516667,,-7.3112,-187.169247
1/7/2012 17:00,1.998975,8.033208333,10.23746667,11.45174167,12.631825,231.7135917,173.524225,117.6986667,241.2423917,220.2416583,,-22.19706667,-189.7267651
1/7/2012 18:00,2.029208333,7.963508333,10.13288333,11.3048,12.515,172.27445,154.06355,258.421625,65.50125,140.4023,,-29.96933333,-248.1484044
1/7/2012 19:00,2.264408333,8.112108333,10.252325,11.37819167,12.59898333,222.218825,183.1758083,146.6865667,298.2334917,137.502375,,-23.5144,-364.8866907
1/7/2012 20:00,1.922633333,7.75675,9.8962,10.98095,12.23459167,124.297375,266.24535,50.78819167,203.1372333,280.0133167,,-92.6744,-348.9757872
1/7/2012 21:00,1.389033333,7.166125,9.269616667,10.26850833,11.5294,76.70165833,180.9605667,257.9115,101.5805917,172.0108667,,-231.192,-337.2334524
1/7/2012 22:00,0.991008333,6.6704,8.739675,9.674125,10.92705833,308.4797,75.32096667,204.5801917,217.3778667,75.029025,,-564.6749333,-330.506538
1/7/2012 23:00,1.722158333,7.455175,9.514525,10.44880833,11.707875,251.1498083,18.87000833,149.01735,277.43205,346.9311,,-302.2621333,-192.8968606
1/8/2012 0:00,1.298375,6.846991667,8.866866667,9.782183333,11.02861667,284.4724583,58.90585,195.8565667,217.2205833,81.07360833,,-330.8482667,343.0621668
1/8/2012 1:00,1.725716667,6.94935,8.877266667,9.7559,10.977675,308.974575,92.36641667,238.541575,32.03825833,109.4719,,-206.0309333,837.2639893
1/8/2012 2:00,2.276725,7.139508333,8.954025,9.824208333,10.98444167,293.5018917,101.40535,272.7904333,85.06565833,172.9420333,,875.0386667,1162.99666
1/8/2012 3:00,1.992408333,6.721358333,8.513116667,9.376016667,10.52750833,141.6667,211.8452083,165.8059833,171.582825,180.0448,,2093.045067,1501.027422
1/8/2012 4:00,1.7925,6.582725,8.427666667,9.3115,10.54423333,172.5045833,184.5469667,170.499525,181.3552167,188.1697833,,2288.339733,1669.558255
1/8/2012 5:00,1.2049,5.953741667,7.8055,8.687875,10.012375,192.3384417,165.2882583,202.04385,185.8648333,183.3982,,2190.527733,1797.700144
