,WS_10,WS_50,WS_100,WS_150,WS_200,temp_air_1,GHI,DNI,DHI,Price
2021-01-01 00:00:00,3.7084,6.11,7.5372,8.0734,8.7466,278.6806413,0.0,0.0,0.0,0
2021-01-01 00:15:00,4.0324,6.24,7.5694,7.8918,9.1578,276.7673248,0.0,0.0,0.0,0
2021-01-01 00:30:00,3.6896,5.8719,7.1826,7.4943,8.7397,276.919099275,0.0,0.0,0.0,0
2021-01-01 00:45:00,3.04,5.1969,6.489,6.7899,8.0146,277.07087375000003,0.0,0.0,0.0,0
2021-01-01 01:00:00,2.8512,4.9828,6.2562,6.5464,7.7504,277.222648225,0.0,0.0,0.0,0
2021-01-01 01:15:00,3.7264,5.8327,7.0873,7.3669,8.5502,277.3744227,0.0,0.0,0.0,0
2021-01-01 01:30:00,3.6274,5.6968,6.9281,7.1824,8.3367,277.534786875,0.0,0.0,0.0,0
2021-01-01 01:45:00,3.2979,5.3303,6.5383,6.7673,7.8927,277.69515105000005,0.0,0.0,0.0,0
2021-01-01 02:00:00,3.2356,5.2311,6.4157,6.6196,7.7159,277.85551522500003,0.0,0.0,0.0,0
2021-01-01 02:15:00,3.2088,5.1674,6.3286,6.5072,7.5745,278.0158794,0.0,0.0,0.0,0
2021-01-01 02:30:00,3.452,5.3827,6.5267,6.7257,7.7787,278.175881425,0.0,0.0,0.0,0
2021-01-01 02:45:00,4.0664,5.9693,7.0962,7.3155,8.3542,278.33588345,0.0,0.0,0.0,0
2021-01-01 03:00:00,3.8051,5.68,6.7898,7.0294,8.0539,278.495885475,0.0,0.0,0.0,0
2021-01-01 03:15:00,3.2825,5.1296,6.2222,6.4822,7.4924,278.6558875,0.0,0.0,0.0,0
2021-01-01 03:30:00,3.4265,5.2646,6.3502,6.6107,7.6225,278.81462025,0.0,0.0,0.0,0
2021-01-01 03:45:00,4.995,6.824,7.9024,8.1635,9.177,278.973353,0.0,0.0,0.0,0
2021-01-01 04:00:00,4.162,5.9819,7.0533,7.315,8.3301,279.13208575,0.0,0.0,0.0,0
2021-01-01 04:15:00,3.6852,5.4961,6.5604,6.8226,7.8394,279.2908185,0.0,0.0,0.0,0
2021-01-01 04:30:00,3.3018,5.0937,6.1443,6.4193,7.431,279.409984175,0.0,0.0,0.0,0
2021-01-01 04:45:00,3.1052,4.8782,5.9151,6.2029,7.2094,279.52914985,0.0,0.0,0.0,0
2021-01-01 05:00:00,3.1078,4.8617,5.885,6.1856,7.187,279.64831552500004,0.0,0.0,0.0,0
2021-01-01 05:15:00,2.927,4.6619,5.6716,5.9849,6.9812,279.7674812,0.0,0.0,0.0,0
2021-01-01 05:30:00,3.0891,4.7631,5.7316,6.0725,7.0641,279.837428325,0.0,0.0,0.0,0
2021-01-01 05:45:00,3.1219,4.735,5.6624,6.0307,7.0178,279.90737545,0.0,0.0,0.0,0
2021-01-01 06:00:00,2.6675,4.2197,5.1059,5.5018,6.4842,279.977322575,0.0,0.0,0.0,0
2021-01-01 06:15:00,2.5812,4.0724,4.9175,5.3409,6.3187,280.0472697,0.0,0.0,0.0,0
2021-01-01 06:30:00,2.6116,4.0947,4.9385,5.3302,6.2955,280.13967115,0.041125,0.0,0.041125,0
2021-01-01 06:45:00,2.728,4.2029,5.0454,5.4054,6.3582,280.23207260000004,0.08225,0.0,0.08225,0
2021-01-01 07:00:00,2.1029,3.5697,4.4108,4.7392,5.6795,280.32447405,0.12337500000000001,0.0,0.12337500000000001,0
2021-01-01 07:15:00,2.3328,3.7914,4.6312,4.9279,5.8558,280.4168755,0.1645,0.0,0.1645,0
2021-01-01 07:30:00,2.1178,3.5492,4.3746,4.65,5.5524,280.529471175,2.7251999999999996,0.710875,2.681425,0
2021-01-01 07:45:00,2.0198,3.4241,4.2351,4.4891,5.3662,280.64206685,5.2859,1.42175,5.1983500000000005,0
2021-01-01 08:00:00,1.4718,2.8489,3.6454,3.878,4.7298,280.75466252499996,7.8466,2.132625,7.715275,0
2021-01-01 08:15:00,1.2117,2.5616,3.3438,3.555,4.3815,280.8672582,10.4073,2.8435,10.2322,0
2021-01-01 08:30:00,1.8589,3.1762,3.9341,4.0958,4.8824,280.9085771,15.860724999999999,3.3693,15.610475000000001,0
2021-01-01 08:45:00,1.7426,3.0274,3.761,3.8731,4.6199,280.94989599999997,21.314149999999998,3.8951000000000002,20.988750000000003,0
2021-01-01 09:00:00,1.982,3.2342,3.9435,4.0062,4.7131,280.9912149,26.767574999999997,4.4209,26.367024999999998,0
2021-01-01 09:15:00,2.0196,3.2393,3.9243,3.9374,4.6045,281.0325338,32.221,4.9467,31.7453,0
2021-01-01 09:30:00,2.0226,3.2334,3.916,3.8755,4.5364,281.103835575,39.132275,7.606325,38.0644,0
2021-01-01 09:45:00,1.7043,2.9062,3.5864,3.4923,4.147,281.17513735,46.043549999999996,10.26595,44.3835,0
2021-01-01 10:00:00,1.6849,2.878,3.5559,3.4081,4.0566,281.246439125,52.954825,12.925575,50.702600000000004,0
2021-01-01 10:15:00,0.0,0.798,1.4734,1.2721,1.9143,281.3177409,59.8661,15.5852,57.0217,0
2021-01-01 10:30:00,1.2207,2.3476,2.9834,2.8,3.3682,281.279985,63.432050000000004,16.979975,60.280750000000005,0
2021-01-01 10:45:00,1.6285,2.6983,3.2943,3.1289,3.6232,281.24222910000003,66.998,18.37475,63.5398,0
2021-01-01 11:00:00,1.116,2.1285,2.6848,2.5374,2.9577,281.2044732,70.56395,19.769525,66.79885,0
2021-01-01 11:15:00,1.7348,2.6901,3.2067,3.0773,3.4236,281.1667173,74.1299,21.1643,70.0579,0
2021-01-01 11:30:00,1.5796,2.4978,2.9918,2.8566,3.1732,281.1563549,72.11992500000001,19.17755,68.44355,0
2021-01-01 11:45:00,2.5043,3.3854,3.8568,3.716,4.0028,281.14599250000003,70.10995,17.1908,66.8292,0
2021-01-01 12:00:00,2.8994,3.7435,4.1923,4.0457,4.3028,281.1356301,68.099975,15.20405,65.21485,0
2021-01-01 12:15:00,2.7176,3.5247,3.9509,3.7986,4.0259,281.1252677,66.09,13.2173,63.6005,0
2021-01-01 12:30:00,2.1056,2.9065,3.3307,3.1806,3.4142,281.169280025,61.4774,11.924425,59.2987,0
2021-01-01 12:45:00,2.7312,3.5258,3.948,3.8003,4.04,281.21329234999996,56.8648,10.63155,54.9969,0
2021-01-01 13:00:00,2.6134,3.4016,3.8219,3.6764,3.9224,281.257304675,52.2522,9.338675,50.695100000000004,0
2021-01-01 13:15:00,1.5505,2.3324,2.7507,2.6075,2.8598,281.301317,47.6396,8.0458,46.3933,0
2021-01-01 13:30:00,1.5186,2.3466,2.8054,2.6622,2.9391,281.26725799999997,41.0959,6.66205,40.0899,0
2021-01-01 13:45:00,2.0391,2.9131,3.4124,3.2692,3.5706,281.233199,34.5522,5.2783,33.786500000000004,0
2021-01-01 14:00:00,1.3815,2.3015,2.8413,2.6982,3.0242,281.19914,28.0085,3.8945499999999997,27.4831,0
2021-01-01 14:15:00,1.8277,2.7936,3.374,3.2308,3.5814,281.165081,21.4648,2.5108,21.1797,0
2021-01-01 14:30:00,1.5803,2.5675,3.1763,3.0215,3.3736,281.11824945,17.0169,1.8831000000000002,16.803075,0
2021-01-01 14:45:00,1.7252,2.7336,3.3708,3.2044,3.558,281.07141790000003,12.569,1.2554,12.42645,0
2021-01-01 15:00:00,1.7518,2.7814,3.4471,3.2691,3.6241,281.02458635,8.121100000000002,0.6276999999999999,8.049825000000002,0
2021-01-01 15:15:00,2.1044,3.1552,3.8494,3.6597,4.0161,280.9777548,3.6732,0.0,3.6732,0
2021-01-01 15:30:00,1.6528,2.697,3.3844,3.1963,3.5429,280.9244285,2.7549,0.0,2.7549,0
2021-01-01 15:45:00,1.4285,2.4662,3.1467,2.9601,3.2968,280.8711022,1.8366,0.0,1.8366,0
2021-01-01 16:00:00,1.8599,2.8911,3.5648,3.3796,3.7066,280.8177759,0.9182999999999999,0.0,0.9182999999999999,0
2021-01-01 16:15:00,1.6555,2.6802,3.3471,3.1634,3.4805,280.7644496,0.0,0.0,0.0,0
2021-01-01 16:30:00,2.2458,3.262,3.9271,3.7458,4.0377,280.74416055,0.0,0.0,0.0,0
2021-01-01 16:45:00,2.2525,3.2601,3.9236,3.7446,4.0113,280.7238715,0.0,0.0,0.0,0
2021-01-01 17:00:00,0.8281,1.8272,2.4889,2.3122,2.5537,280.70358245,0.0,0.0,0.0,0
2021-01-01 17:15:00,0.9547,1.9453,2.6053,2.4309,2.6472,280.6832934,0.0,0.0,0.0,0
2021-01-01 17:30:00,1.1536,2.0838,2.6943,2.506,2.6989,280.664568125,0.0,0.0,0.0,0
2021-01-01 17:45:00,1.2859,2.1557,2.7168,2.5146,2.684,280.64584285,0.0,0.0,0.0,0
2021-01-01 18:00:00,1.1993,2.0088,2.5204,2.3043,2.4503,280.627117575,0.0,0.0,0.0,0
2021-01-01 18:15:00,0.9111,1.6603,2.1224,1.8924,2.015,280.6083923,0.0,0.0,0.0,0
2021-01-01 18:30:00,0.2999,0.9946,1.421,1.2002,1.3046,280.7086983,0.0,0.0,0.0,0
2021-01-01 18:45:00,0.5874,1.2276,1.6183,1.4066,1.4929,280.80900429999997,0.0,0.0,0.0,0
2021-01-01 19:00:00,0.8245,1.4102,1.7651,1.5626,1.6308,280.9093103,0.0,0.0,0.0,0
2021-01-01 19:15:00,0.4023,0.9335,1.2527,1.0593,1.1094,281.0096163,0.0,0.0,0.0,0
2021-01-01 19:30:00,0.9244,1.4079,1.6925,1.5119,1.5446,281.012061175,0.0,0.0,0.0,0
2021-01-01 19:45:00,0.892,1.3277,1.5777,1.4099,1.4253,281.01450605,0.0,0.0,0.0,0
2021-01-01 20:00:00,0.9464,1.3344,1.5497,1.3947,1.3929,281.016950925,0.0,0.0,0.0,0
2021-01-01 20:15:00,1.0727,1.413,1.5936,1.4514,1.4323,281.0193958,0.0,0.0,0.0,0
2021-01-01 20:30:00,1.0588,1.3761,1.5417,1.4308,1.4019,281.004268725,0.0,0.0,0.0,0
2021-01-01 20:45:00,1.1011,1.3953,1.5458,1.4662,1.4275,280.98914164999997,0.0,0.0,0.0,0
2021-01-01 21:00:00,1.3101,1.5813,1.7167,1.6683,1.6199,280.974014575,0.0,0.0,0.0,0
2021-01-01 21:15:00,1.254,1.5022,1.6225,1.6054,1.5472,280.9588875,0.0,0.0,0.0,0
2021-01-01 21:30:00,1.5211,1.7311,1.8313,1.8032,1.7353,280.91864835,0.0,0.0,0.0,0
2021-01-01 21:45:00,1.4866,1.6584,1.7384,1.6994,1.6217,280.87840919999996,0.0,0.0,0.0,0
2021-01-01 22:00:00,1.2133,1.3469,1.4068,1.3568,1.2694,280.83817005,0.0,0.0,0.0,0
2021-01-01 22:15:00,1.4111,1.5065,1.5462,1.4853,1.3881,280.7979309,0.0,0.0,0.0,0
2021-01-01 22:30:00,1.3078,1.4955,1.5887,1.5366,1.4557,280.77330252499996,0.0,0.0,0.0,0
2021-01-01 22:45:00,1.3398,1.6198,1.7663,1.7231,1.6585,280.74867415,0.0,0.0,0.0,0
2021-01-01 23:00:00,1.0786,1.4509,1.6509,1.6165,1.5682,280.72404577500004,0.0,0.0,0.0,0
2021-01-01 23:15:00,1.0059,1.4705,1.7239,1.6983,1.6663,280.6994174,0.0,0.0,0.0,0
2021-01-01 23:30:00,1.0667,1.5636,1.8335,1.801,1.7853,280.635416125,0.0,0.0,0.0,0
2021-01-01 23:45:00,1.0682,1.5975,1.8839,1.8444,1.845,280.57141485,0.0,0.0,0.0,0
2021-01-02 00:00:00,0.8526,1.4143,1.7172,1.6707,1.6876,280.507413575,0.0,0.0,0.0,0
2021-01-02 00:15:00,0.0,0.5571,0.8764,0.823,0.8562,280.4434123,0.0,0.0,0.0,0
2021-01-02 00:30:00,1.1153,1.6916,1.9984,1.9369,1.9841,280.44982677499996,0.0,0.0,0.0,0
2021-01-02 00:45:00,1.1715,1.7299,2.0241,1.9547,2.0157,280.45624124999995,0.0,0.0,0.0,0
2021-01-02 01:00:00,1.3295,1.8702,2.1518,2.0743,2.1493,280.462655725,0.0,0.0,0.0,0
2021-01-02 01:15:00,1.3839,1.9068,2.1758,2.0903,2.1792,280.4690702,0.0,0.0,0.0,0
2021-01-02 01:30:00,0.9086,1.4313,1.7031,1.6166,1.7145,280.527253575,0.0,0.0,0.0,0
2021-01-02 01:45:00,1.6356,2.1582,2.4329,2.3451,2.4522,280.58543695000003,0.0,0.0,0.0,0
2021-01-02 02:00:00,1.4403,1.9627,2.2402,2.1514,2.2675,280.64362032500003,0.0,0.0,0.0,0
2021-01-02 02:15:00,1.2761,1.7983,2.0787,1.9887,2.1139,280.7018037,0.0,0.0,0.0,0
2021-01-02 02:30:00,1.4982,2.0041,2.2742,2.1858,2.3092,280.66702795000003,0.0,0.0,0.0,0
2021-01-02 02:45:00,1.0592,1.5489,1.8086,1.7218,1.8434,280.63225220000004,0.0,0.0,0.0,0
2021-01-02 03:00:00,0.8468,1.3202,1.5697,1.4844,1.6043,280.59747645,0.0,0.0,0.0,0
2021-01-02 03:15:00,0.8568,1.3139,1.5531,1.4694,1.5875,280.5627007,0.0,0.0,0.0,0
2021-01-02 03:30:00,0.9538,1.4369,1.693,1.613,1.7089,280.52295225,0.0,0.0,0.0,0
2021-01-02 03:45:00,1.2234,1.7326,2.0056,1.9293,2.0029,280.48320379999996,0.0,0.0,0.0,0
2021-01-02 04:00:00,1.2718,1.807,2.0969,2.0243,2.0757,280.44345534999997,0.0,0.0,0.0,0
2021-01-02 04:15:00,0.4725,1.0337,1.3405,1.2717,1.3008,280.4037069,0.0,0.0,0.0,0
2021-01-02 04:30:00,1.1374,1.7516,2.0974,2.0286,2.032,280.279468275,0.0,0.0,0.0,0
2021-01-02 04:45:00,1.7143,2.3814,2.7663,2.6974,2.6751,280.15522965,0.0,0.0,0.0,0
2021-01-02 05:00:00,1.2131,1.9333,2.3572,2.2883,2.2402,280.030991025,0.0,0.0,0.0,0
2021-01-02 05:15:00,1.2433,2.0164,2.4793,2.4105,2.3367,279.9067524,0.0,0.0,0.0,0
2021-01-02 05:30:00,1.2104,1.9913,2.4546,2.363,2.2605,279.8098818,0.0,0.0,0.0,0
2021-01-02 05:45:00,1.538,2.3266,2.7904,2.6759,2.5448,279.7130112,0.0,0.0,0.0,0
2021-01-02 06:00:00,0.9652,1.7616,2.2257,2.0885,1.9287,279.6161406,0.0,0.0,0.0,0
2021-01-02 06:15:00,1.1344,1.9385,2.4031,2.2431,2.0545,279.51927,0.0,0.0,0.0,0
2021-01-02 06:30:00,1.1168,1.9442,2.4266,2.2453,2.0403,279.484393925,0.076775,0.0,0.076775,0
2021-01-02 06:45:00,0.9686,1.8192,2.3194,2.1168,1.8955,279.44951785,0.15355,0.0,0.15355,0
2021-01-02 07:00:00,0.9794,1.8532,2.3712,2.1472,1.9096,279.414641775,0.230325,0.0,0.230325,0
2021-01-02 07:15:00,1.2578,2.1549,2.6907,2.4453,2.1914,279.3797657,0.3071,0.0,0.3071,0
2021-01-02 07:30:00,1.3407,2.2263,2.7528,2.4959,2.2384,279.30796025,3.673525,6.4539,3.31095,0
2021-01-02 07:45:00,1.5558,2.4299,2.9471,2.6787,2.4178,279.2361548,7.03995,12.9078,6.3148,0
2021-01-02 08:00:00,1.6497,2.5123,3.0202,2.7401,2.4758,279.16434935,10.406375,19.3617,9.31865,0
2021-01-02 08:15:00,1.2051,2.0563,2.5549,2.2633,1.9955,279.0925439,13.7728,25.8156,12.3225,0
2021-01-02 08:30:00,0.8082,1.6341,2.1126,1.8005,1.5309,279.091198325,23.14495,41.7341,19.4387,0
2021-01-02 08:45:00,1.688,2.4887,2.947,2.6146,2.3431,279.08985275,32.5171,57.65259999999999,26.554900000000004,0
2021-01-02 09:00:00,1.2282,2.0035,2.4418,2.0889,1.8155,279.088507175,41.889250000000004,73.5711,33.6711,0
2021-01-02 09:15:00,1.7442,2.4943,2.9124,2.5392,2.2639,279.0871616,51.2614,89.4896,40.7873,0
2021-01-02 09:30:00,1.89,2.7078,3.1634,2.8262,2.5874,279.11389375,61.231525000000005,101.267625,47.668875,0
2021-01-02 09:45:00,2.1714,3.0569,3.5499,3.2489,3.0464,279.14062590000003,71.20165,113.04565,54.55045,0
2021-01-02 10:00:00,2.1837,3.1368,3.6673,3.4025,3.2364,279.16735805,81.171775,124.823675,61.432024999999996,0
2021-01-02 10:15:00,2.1655,3.1863,3.7542,3.5255,3.3958,279.1940902,91.1419,136.6017,68.3136,0
2021-01-02 10:30:00,1.8535,2.81,3.3354,3.1474,3.0169,279.2829815,96.91130000000001,145.8802,71.28322499999999,0
2021-01-02 10:45:00,1.9681,2.8604,3.3433,3.1958,3.0645,279.3718728,102.6807,155.1587,74.25285,0
2021-01-02 11:00:00,2.4,3.2279,3.6684,3.5615,3.4295,279.4607641,108.45009999999999,164.4372,77.222475,0
2021-01-02 11:15:00,2.2007,2.9644,3.3623,3.2961,3.1633,279.5496554,114.2195,173.7157,80.1921,0
2021-01-02 11:30:00,2.6349,3.3763,3.7613,3.6974,3.5686,279.581356325,111.975975,166.960175,79.3897,0
2021-01-02 11:45:00,2.5763,3.2955,3.6677,3.606,3.4813,279.61305725,109.73245,160.20465000000002,78.5873,0
2021-01-02 12:00:00,2.7861,3.4829,3.8422,3.7828,3.6621,279.644758175,107.488925,153.449125,77.7849,0
2021-01-02 12:15:00,3.753,4.4275,4.774,4.7168,4.6002,279.6764591,105.2454,146.6936,76.9825,0
2021-01-02 12:30:00,3.4349,4.149,4.5213,4.4671,4.3605,279.6827846,96.89635,132.280025,72.47195,0
2021-01-02 12:45:00,2.9243,3.6782,4.0763,4.0249,3.9285,279.6891101,88.5473,117.86645,67.9614,0
2021-01-02 13:00:00,2.6934,3.4869,3.9109,3.8624,3.7761,279.6954356,80.19825,103.452875,63.45085,0
2021-01-02 13:15:00,2.1282,2.9613,3.4112,3.3655,3.2893,279.7017611,71.8492,89.0393,58.9403,0
2021-01-02 13:30:00,2.2438,3.1385,3.636,3.6442,3.6124,279.56284035,62.226,79.396,51.22975,0
2021-01-02 13:45:00,2.3316,3.2879,3.833,3.895,3.9076,279.4239196,52.6028,69.7527,43.5192,0
2021-01-02 14:00:00,2.3735,3.3914,3.9841,4.1,4.157,279.28499885,42.9796,60.109399999999994,35.80865,0
2021-01-02 14:15:00,1.6448,2.7243,3.3647,3.5344,3.6358,279.1460781,33.3564,50.4661,28.0981,0
2021-01-02 14:30:00,1.7777,2.9243,3.6343,3.8368,3.9535,278.886676225,26.48715,39.682649999999995,22.44605,0
2021-01-02 14:45:00,1.5525,2.7662,3.5458,3.7811,3.9131,278.62727435,19.6179,28.8992,16.793999999999997,0
2021-01-02 15:00:00,1.6349,2.9157,3.765,4.0331,4.1805,278.367872475,12.748650000000001,18.115750000000006,11.141949999999998,0
2021-01-02 15:15:00,1.4989,2.8468,3.7657,4.0667,4.2294,278.1084706,5.8794,7.3323,5.4899,0
2021-01-02 15:30:00,1.2163,2.5952,3.545,3.8594,4.0153,278.056929275,4.40955,5.499225,4.117425,0
2021-01-02 15:45:00,1.1199,2.5298,3.5105,3.8382,3.9874,278.00538795,2.9397,3.66615,2.74495,0
2021-01-02 16:00:00,0.677,2.118,3.1295,3.4706,3.6131,277.953846625,1.46985,1.833075,1.3724749999999997,0
2021-01-02 16:15:00,1.2525,2.7245,3.767,4.1214,4.2573,277.9023053,0.0,0.0,0.0,0
2021-01-02 16:30:00,0.7865,2.2716,3.3137,3.6603,3.774,277.85653105,0.0,0.0,0.0,0
2021-01-02 16:45:00,0.1064,1.6047,2.6465,2.9852,3.0767,277.81075680000004,0.0,0.0,0.0,0
2021-01-02 17:00:00,0.4875,1.9989,3.0404,3.3712,3.4405,277.76498255,0.0,0.0,0.0,0
2021-01-02 17:15:00,0.9344,2.4589,3.5001,3.8231,3.8702,277.7192083,0.0,0.0,0.0,0
2021-01-02 17:30:00,0.4919,2.048,3.1077,3.4251,3.4561,277.6405218,0.0,0.0,0.0,0
2021-01-02 17:45:00,0.1631,1.7508,2.829,3.1409,3.1557,277.5618353,0.0,0.0,0.0,0
2021-01-02 18:00:00,1.1098,2.7291,3.8258,4.1322,4.1309,277.4831488,0.0,0.0,0.0,0
2021-01-02 18:15:00,1.7475,3.3985,4.5136,4.8145,4.797,277.4044623,0.0,0.0,0.0,0
2021-01-02 18:30:00,1.9059,3.5506,4.6513,4.9643,4.9426,277.336263725,0.0,0.0,0.0,0
2021-01-02 18:45:00,2.0379,3.6764,4.7626,5.0878,5.0619,277.26806515,0.0,0.0,0.0,0
2021-01-02 19:00:00,1.9713,3.6036,4.6752,5.0127,4.9825,277.199866575,0.0,0.0,0.0,0
2021-01-02 19:15:00,2.165,3.7909,4.8481,5.1978,5.1633,277.131668,0.0,0.0,0.0,0
2021-01-02 19:30:00,1.9718,3.588,4.6442,4.9975,4.9619,277.140167325,0.0,0.0,0.0,0
2021-01-02 19:45:00,1.8154,3.4218,4.477,4.8339,4.7972,277.14866665,0.0,0.0,0.0,0
2021-01-02 20:00:00,1.1105,2.7071,3.7613,4.1218,4.0839,277.157165975,0.0,0.0,0.0,0
2021-01-02 20:15:00,1.5739,3.1606,4.2139,4.578,4.539,277.1656653,0.0,0.0,0.0,0
2021-01-02 20:30:00,1.8098,3.3701,4.398,4.751,4.7075,277.1820895,0.0,0.0,0.0,0
2021-01-02 20:45:00,2.1644,3.6983,4.7007,5.0426,4.9946,277.19851370000003,0.0,0.0,0.0,0
2021-01-02 21:00:00,2.0567,3.5642,4.5412,4.872,4.8195,277.2149379,0.0,0.0,0.0,0
2021-01-02 21:15:00,2.1998,3.6808,4.6324,4.9521,4.8951,277.2313621,0.0,0.0,0.0,0
2021-01-02 21:30:00,1.9513,3.4175,4.355,4.7243,4.7054,277.175452975,0.0,0.0,0.0,0
2021-01-02 21:45:00,2.13,3.5813,4.5047,4.9236,4.9427,277.11954385,0.0,0.0,0.0,0
2021-01-02 22:00:00,2.6466,4.083,4.9923,5.4608,5.5179,277.06363472500004,0.0,0.0,0.0,0
2021-01-02 22:15:00,2.1983,3.6198,4.5151,5.0332,5.1283,277.0077256,0.0,0.0,0.0,0
2021-01-02 22:30:00,2.2137,3.6387,4.5554,5.0762,5.1849,277.0235345,0.0,0.0,0.0,0
2021-01-02 22:45:00,1.4066,2.8349,3.7731,4.2967,4.4189,277.0393434,0.0,0.0,0.0,0
2021-01-02 23:00:00,1.4375,2.8692,3.8289,4.3551,4.4909,277.05515230000003,0.0,0.0,0.0,0
2021-01-02 23:15:00,1.296,2.7311,3.7123,4.2412,4.3905,277.0709612,0.0,0.0,0.0,0
2021-01-02 23:30:00,1.0966,2.5158,3.4738,3.9995,4.1561,277.150128875,0.0,0.0,0.0,0
2021-01-02 23:45:00,1.5665,2.9699,3.9045,4.4272,4.591,277.22929654999996,0.0,0.0,0.0,0
2021-01-03 00:00:00,1.0609,2.4484,3.3598,3.8793,4.0503,277.30846422499997,0.0,0.0,0.0,0
2021-01-03 00:15:00,1.5925,2.9642,3.8522,4.3685,4.5469,277.3876319,0.0,0.0,0.0,0
2021-01-03 00:30:00,1.3895,2.8017,3.708,4.2226,4.391,277.370181125,0.0,0.0,0.0,0
2021-01-03 00:45:00,0.8959,2.3486,3.2733,3.786,3.9447,277.35273035,0.0,0.0,0.0,0
2021-01-03 01:00:00,1.5656,3.0588,4.0018,4.5128,4.6615,277.33527957499996,0.0,0.0,0.0,0
2021-01-03 01:15:00,1.5568,3.0905,4.0519,4.5611,4.7,277.3178288,0.0,0.0,0.0,0
2021-01-03 01:30:00,2.0099,3.5693,4.5398,5.0628,5.1892,277.36333705,0.0,0.0,0.0,0
2021-01-03 01:45:00,2.2424,3.8275,4.8072,5.3439,5.4579,277.4088453,0.0,0.0,0.0,0
2021-01-03 02:00:00,2.1732,3.784,4.7729,5.3233,5.425,277.45435355,0.0,0.0,0.0,0
2021-01-03 02:15:00,2.3623,3.9988,4.9968,5.561,5.6502,277.4998618,0.0,0.0,0.0,0
2021-01-03 02:30:00,2.1004,3.8261,4.8864,5.466,5.5247,277.525391375,0.0,0.0,0.0,0
2021-01-03 02:45:00,2.2028,4.0176,5.1402,5.7354,5.7635,277.55092095,0.0,0.0,0.0,0
2021-01-03 03:00:00,1.98,3.8839,5.0688,5.6795,5.6769,277.576450525,0.0,0.0,0.0,0
2021-01-03 03:15:00,2.5555,4.5485,5.7957,6.4219,6.3887,277.6019801,0.0,0.0,0.0,0
2021-01-03 03:30:00,2.6378,4.6322,5.8739,6.5515,6.5323,277.643568375,0.0,0.0,0.0,0
2021-01-03 03:45:00,2.8565,4.8522,6.0884,6.8175,6.8122,277.68515664999995,0.0,0.0,0.0,0
2021-01-03 04:00:00,3.2595,5.2565,6.4872,7.2678,7.2763,277.726744925,0.0,0.0,0.0,0
2021-01-03 04:15:00,3.3854,5.3837,6.6089,7.4409,7.4634,277.7683332,0.0,0.0,0.0,0
2021-01-03 04:30:00,3.286,5.3056,6.5476,7.3879,7.4228,277.799441075,0.0,0.0,0.0,0
2021-01-03 04:45:00,3.4588,5.4998,6.7584,7.607,7.6545,277.83054895,0.0,0.0,0.0,0
2021-01-03 05:00:00,3.4527,5.515,6.7903,7.6472,7.7071,277.86165682499995,0.0,0.0,0.0,0
2021-01-03 05:15:00,3.5185,5.6021,6.8942,7.7593,7.8317,277.8927647,0.0,0.0,0.0,0
2021-01-03 05:30:00,3.1353,5.2337,6.5233,7.382,7.4611,277.972404175,0.0,0.0,0.0,0
2021-01-03 05:45:00,3.7643,5.8775,7.1647,8.0168,8.1027,278.05204365,0.0,0.0,0.0,0
2021-01-03 06:00:00,4.1748,6.3029,7.5876,8.4333,8.5258,278.131683125,0.0,0.0,0.0,0
2021-01-03 06:15:00,4.2383,6.3812,7.6636,8.5027,8.6019,278.2113226,0.0,0.0,0.0,0
2021-01-03 06:30:00,4.1528,6.3175,7.6085,8.4788,8.6086,278.211962775,0.0784,0.0,0.0784,0
2021-01-03 06:45:00,4.4974,6.6838,7.9835,8.8849,9.0453,278.21260295,0.1568,0.0,0.1568,0
2021-01-03 07:00:00,4.3981,6.6064,7.9148,8.8473,9.0382,278.213243125,0.2352,0.0,0.2352,0
2021-01-03 07:15:00,3.697,5.9271,7.2441,8.2078,8.4293,278.2138833,0.3136,0.0,0.3136,0
2021-01-03 07:30:00,4.0617,6.3505,7.7038,8.7044,8.937,278.3067067,3.6715750000000003,5.9508,3.3273500000000005,0
2021-01-03 07:45:00,3.9238,6.2714,7.6609,8.6984,8.942,278.3995301,7.02955,11.9016,6.341100000000001,0
2021-01-03 08:00:00,3.6136,6.0199,7.4456,8.52,8.7747,278.49235350000004,10.387525,17.8524,9.35485,0
2021-01-03 08:15:00,3.0561,5.5212,6.983,8.0944,8.3602,278.5851769,13.7455,23.8032,12.3686,0
2021-01-03 08:30:00,3.4276,5.9093,7.375,8.5168,8.7979,278.58447720000004,23.7521,44.954575,19.344075,0
2021-01-03 08:45:00,3.4771,5.9754,7.4449,8.6172,8.9135,278.5837775,33.758700000000005,66.10594999999999,26.31955,0
2021-01-03 09:00:00,3.1624,5.6773,7.1507,8.3534,8.665,278.5830778,43.7653,87.257325,33.295024999999995,0
2021-01-03 09:15:00,2.7667,5.2983,6.7755,8.0087,8.3355,278.5823781,53.7719,108.4087,40.2705,0
2021-01-03 09:30:00,3.6403,6.2788,7.8318,9.0506,9.4107,278.53943037500005,64.554975,125.873425,46.942375,0
2021-01-03 09:45:00,3.6879,6.4334,8.0622,9.2665,9.6599,278.49648265,75.33805000000001,143.33814999999998,53.61425,0
2021-01-03 10:00:00,3.6785,6.5309,8.2356,9.4254,9.8521,278.453534925,86.121125,160.80287499999997,60.286125,0
2021-01-03 10:15:00,4.0588,7.0182,8.7986,9.974,10.434,278.4105872,96.9042,178.2676,66.958,0
