,WS_10,WS_50,WS_100,WS_150,WS_200,temp_air_1,GHI,DNI,DHI,Price
2021-07-09 11:45:00,0.0,0.04597499999999999,0.13337500000000002,0.177875,0.299675,295.7391816,695.0642976031293,397.01809395100634,366.8014211785781,0
2021-07-09 12:00:00,0.0,0.0,0.0,0.0,0.0956,295.8087352,681.16735630269,389.55780887884754,359.58145777983225,0
2021-07-09 12:15:00,0.0,0.055775,0.1465,0.091075,0.09095,295.895450675,670.3420738758521,358.4509602474328,376.8724779102991,0
2021-07-09 12:30:00,0.0,0.11155,0.293,0.18215,0.0863,295.98216615,659.516791449014,327.34411161601815,394.16349804076594,0
2021-07-09 12:45:00,0.0,0.167325,0.4395,0.273225,0.08165,296.068881625,648.691509022176,296.2372629846035,411.4545181712328,0
2021-07-09 13:00:00,0.0,0.2231,0.586,0.3643,0.077,296.1555971,637.866226595338,265.13041435318877,428.74553830169964,0
2021-07-09 13:15:00,0.414975,0.936325,1.4353,1.4183000000000001,1.247325,296.219851125,622.8935910634053,243.37596282338862,433.9856995991433,0
2021-07-09 13:30:00,0.82995,1.64955,2.2846,2.4723,2.41765,296.28410515,607.9209555314726,221.62151129358847,439.22586089658694,0
2021-07-09 13:45:00,1.2449249999999998,2.362775,3.1339,3.5263,3.587975,296.34835917500004,592.9483199995398,199.86705976378835,444.46602219403053,0
2021-07-09 14:00:00,1.6599,3.076,3.9832,4.5803,4.7583,296.4126132,577.975684467607,178.1126082339882,449.7061834914742,0
2021-07-09 14:15:00,2.051875,3.676,4.7162749999999996,5.4367,5.703075,296.410946025,567.6250176625603,165.52422472400303,451.57601066835866,0
2021-07-09 14:30:00,2.44385,4.276,5.44935,6.293100000000001,6.64785,296.40927884999996,557.2743508575136,152.9358412140179,453.4458378452431,0
2021-07-09 14:45:00,2.835825,4.8759999999999994,6.182425,7.149500000000001,7.592625,296.407611675,546.9236840524668,140.34745770403276,455.3156650221275,0
2021-07-09 15:00:00,3.2278,5.476,6.9155,8.0059,8.5374,296.4059445,536.57301724742,127.7590741940476,457.185492199012,0
2021-07-09 15:15:00,3.4069,5.743625,7.2247,8.332425,8.8976,296.273804325,498.927963574444,112.45757144540895,430.68858957806117,0
2021-07-09 15:30:00,3.586,6.01125,7.5339,8.65895,9.2578,296.14166415,461.282909901468,97.15606869677029,404.1916869571103,0
2021-07-09 15:45:00,3.7651,6.278875,7.8431,8.985475,9.617999999999999,296.009523975,423.637856228492,81.85456594813165,377.69478433615944,0
2021-07-09 16:00:00,3.9442,6.5465,8.1523,9.312,9.9782,295.8773838,385.992802555516,66.553063199493,351.1978817152086,0
