time,SM_forecast,SM_forecast_LEAR,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast,reg_forecast_DNN,reg_forecast_LEAR,reg_vol_Up,reg_vol_Down,
2/3/2021 0:00,31.94219398,34.81101575,35.58,35.58,35.58,35.58,31.69813156,31.69813156,38.17298721,0,0,26.22
2/3/2021 1:00,34.50259781,31.8681161,31.41,31.41,31.41,31.41,31.30056763,31.30056763,35.26383593,0,0,16.38
2/3/2021 2:00,30.08782387,31.54908281,30.78,41,30.78,41,24.47311974,24.47311974,32.40960748,8,0,27.33
2/3/2021 3:00,32.56078339,30.53983265,29.99,41,29.99,41,23.74411774,23.74411774,29.07067948,33,0,36.04
2/3/2021 4:00,30.05966377,29.87760352,31.76,43,31.76,43,26.55529976,26.55529976,33.90213028,35,0,24.24
2/3/2021 5:00,31.28704453,33.34622733,37.91,43,37.91,43,28.69037628,28.69037628,32.78810112,35,0,30.07
2/3/2021 6:00,34.13973618,39.64814103,41.2,45.54,41.2,45.54,42.07930756,42.07930756,41.91755359,22,0,44.28
2/3/2021 7:00,41.76406479,42.38714951,55.91,55.91,55.91,55.91,37.08551788,37.08551788,47.32930703,0,0,55.73
2/3/2021 8:00,48.67013168,45.66403215,56.08,56.08,56.08,56.08,40.47912216,40.47912216,43.95580097,0,0,87.24
2/3/2021 9:00,42.58625793,41.78065346,56.08,56.08,56.08,56.08,38.23358917,38.23358917,42.80348994,0,0,57.52
2/3/2021 10:00,42.03913116,38.26796675,54.03,54.03,54.03,54.03,38.46260834,38.46260834,39.01761861,0,0,55.38
2/3/2021 11:00,45.15942764,37.60488934,56.97,67,56.97,67,33.16110992,33.16110992,36.73022638,55,0,66.15
2/3/2021 12:00,36.15446854,35.05084822,54.31,54.31,54.31,54.31,35.79842758,35.79842758,37.38319756,0,0,44.82
2/3/2021 13:00,37.38156891,35.03576558,51.79,51.79,51.79,51.79,22.92967606,22.92967606,35.42525313,0,0,42.11
2/3/2021 14:00,38.14743423,33.04703165,45.92,60,45.92,60,30.8992424,30.8992424,36.49234218,127,0,38.9
2/3/2021 15:00,32.40325165,32.48415437,43.62,43.62,41,43.62,22.74028969,22.74028969,34.78026321,0,0,38.25
2/3/2021 16:00,43.90224075,32.72692819,42.01,42.01,41,41,29.0201149,29.0201149,34.51655292,0,-10,37.45
2/3/2021 17:00,41.1721077,37.58200964,48.01,48.01,48.01,48.01,29.30213737,29.30213737,34.86253544,0,0,46.2
2/3/2021 18:00,42.83272552,38.33768236,53.25,53.25,53.25,53.25,35.86543274,35.86543274,31.90696544,0,0,54.23
2/3/2021 19:00,41.53143311,33.54700002,50.86,50.86,50.86,50.86,32.71846008,32.71846008,31.15738887,0,0,63.91
2/3/2021 20:00,40.28546906,28.47055045,43.71,44,43.71,44,32.44249344,32.44249344,25.84435648,222,0,49.32
2/3/2021 21:00,34.36283875,25.85976886,41.79,48,41.79,48,21.92308998,21.92308998,26.55056412,447,0,47.29
2/3/2021 22:00,31.25012779,23.16090479,40.15,44,40.15,44,21.69228935,21.69228935,23.78273651,453,0,46
2/3/2021 23:00,24.22768784,20.96083876,35.51,35.51,5.9,5.9,12.80966282,12.80966282,16.40464686,0,-96,36.86
2/4/2021 0:00,35.06416702,31.51337953,33.87,33.87,33.87,33.87,17.87011147,17.87011147,13.11157614,0,0,34.17
2/4/2021 1:00,31.56184006,29.33904449,33.39,33.39,6.72,6.72,12.36431503,12.36431503,10.52265015,0,-25,31.51
2/4/2021 2:00,29.30410385,27.79529243,32.89,32.89,32.47,32.89,13.4815073,13.4815073,14.73657604,0,0,33.37
2/4/2021 3:00,31.55436134,29.22476243,31.99,31.99,1.2,1.2,19.16433525,19.16433525,15.13204516,0,-135,24.98
2/4/2021 4:00,34.04348755,30.66685157,35.2,35.2,0.13,0.13,17.71682549,17.71682549,16.64211653,0,-96,40.48
2/4/2021 5:00,36.84509659,37.037869,39.37,39.37,39.37,39.37,26.83887291,26.83887291,23.7310513,0,0,28.85
2/4/2021 6:00,47.91167068,46.85432542,48.32,76.32,48.32,76.32,37.01945496,37.01945496,31.71086884,230,0,36.17
2/4/2021 7:00,62.65166473,56.53184034,57.15,57.15,57.15,57.15,32.9455452,32.9455452,43.42457216,0,0,72.07
2/4/2021 8:00,76.47708893,63.27672777,59.19,59.19,59.19,59.19,48.49768829,48.49768829,41.76437775,0,0,60.79
2/4/2021 9:00,73.89694214,61.9383189,57.7,57.7,57.7,57.7,37.40988159,37.40988159,43.52422789,0,0,53.19
2/4/2021 10:00,69.5269928,61.49731347,54.94,60.5,54.94,54.94,42.03871918,42.03871918,42.05664221,0,0,70.54
2/4/2021 11:00,70.62366486,63.46293969,56.43,56.43,56.43,56.43,47.73129654,47.73129654,51.33909616,0,0,61.68
2/4/2021 12:00,70.92601013,61.51319726,56.09,56.09,56.09,56.09,48.77659988,48.77659988,49.44996659,0,0,31.21
2/4/2021 13:00,71.99636078,61.74166787,55.69,55.69,55.69,55.69,49.99140549,49.99140549,43.73724939,0,0,49.36
2/4/2021 14:00,70.13873291,61.31019757,56.56,56.56,43,43,48.40839005,48.40839005,42.69298217,0,-42,66.94
2/4/2021 15:00,71.60498047,60.55632081,58.19,58.19,58.19,58.19,43.68314743,43.68314743,44.14749347,0,0,65.2
2/4/2021 16:00,76.21496582,63.1050069,59.42,59.42,59.42,59.42,47.95573044,47.95573044,47.43266467,0,0,53.04
2/4/2021 17:00,84.22032166,65.62856517,71.5,71.5,71.5,71.5,56.17694092,56.17694092,50.14091424,0,0,93.61
2/4/2021 18:00,80.54730225,65.99179146,71.5,71.5,71.5,71.5,53.91038895,53.91038895,49.89182545,0,0,80.53
2/4/2021 19:00,70.95098114,64.05920599,67.51,80,67.51,80,47.54998398,47.54998398,45.84549617,222,0,61.5
2/4/2021 20:00,59.75686264,57.26719309,59.39,59.39,59.39,59.39,41.61069107,41.61069107,42.21675166,0,0,51.89
2/4/2021 21:00,54.46949005,50.14616453,53.78,53.78,53.78,53.78,38.91039276,38.91039276,37.59833558,0,0,50.48
2/4/2021 22:00,49.40776443,44.66623511,52.7,52.7,52.7,52.7,39.88017654,39.88017654,37.14892456,0,0,52.13
2/4/2021 23:00,45.07400513,47.48820914,46.22,46.22,46.22,46.22,36.69973373,36.69973373,29.51793343,0,0,28.92
2/5/2021 0:00,39.89043045,40.31457127,45.57,45.57,45.57,45.57,36.26272202,36.26272202,41.01556697,0,0,38.4
2/5/2021 1:00,37.42482376,38.14043368,44.01,44.01,44.01,44.01,33.2796402,33.2796402,37.54250281,0,0,45.02
2/5/2021 2:00,33.99479675,37.93468098,42.24,42.24,35,42.24,28.10249519,28.10249519,35.27299212,0,-1246,37.05
2/5/2021 3:00,36.08532333,35.01035709,41.2,41.2,34,41.2,29.03403091,29.03403091,29.98149004,0,-1100,35.13
2/5/2021 4:00,36.51404572,36.2834455,40.52,40.52,34,40.52,27.69897079,27.69897079,30.19413843,0,0,57.89
2/5/2021 5:00,39.09543228,42.50581839,43.36,43.36,37,43.36,32.3069458,32.3069458,44.51809022,0,-121,38.02
2/5/2021 6:00,46.99863434,49.86724813,50.43,50.43,50.43,50.43,43.64601135,43.64601135,51.22535287,0,0,66.76
2/5/2021 7:00,55.51443481,56.08726773,58.65,58.65,58.65,58.65,43.57285309,43.57285309,61.73122341,0,0,30.71
2/5/2021 8:00,62.48503113,58.01719225,62.02,62.02,41,62.02,56.73718262,56.73718262,57.48170762,0,-31,63.82
2/5/2021 9:00,63.96068954,55.68247157,61.03,61.03,41,61.03,60.81693649,60.81693649,52.69556213,0,-48,49.45
2/5/2021 10:00,61.65760422,52.68195555,59.54,59.54,46.03,59.54,49.39854813,49.39854813,53.10965054,0,0,71.09
2/5/2021 11:00,59.5770607,50.50148574,58.54,58.54,46.1,58.54,53.58251572,53.58251572,52.50714664,0,0,57.71
2/5/2021 12:00,56.30646133,47.79461233,57.9,57.9,39,57.9,52.13938522,52.13938522,50.90022401,0,-88,58.31
2/5/2021 13:00,51.91463852,48.00324338,54.51,54.51,39,54.51,48.78245163,48.78245163,48.62063927,0,-210,49.17
2/5/2021 14:00,54.23030472,47.89102007,50,50,39,50,44.57310486,44.57310486,44.68849645,0,-167,35.39
2/5/2021 15:00,54.51845169,47.44901158,48,48,39,48,39.84519958,39.84519958,44.60937588,0,-170,44.94
2/5/2021 16:00,56.65707397,49.82429201,49.69,49.69,39,49.69,34.6340332,34.6340332,44.93974231,0,-164,64.61
2/5/2021 17:00,66.98254395,54.14499935,56.92,56.92,43,56.92,48.68271255,48.68271255,48.01936928,0,-61,67.92
2/5/2021 18:00,61.01160812,54.06504839,58.63,58.63,43,58.63,49.8902359,49.8902359,42.20821267,0,-24,39.32
2/5/2021 19:00,58.72117233,45.01254931,57.46,57.46,42,57.46,46.40716553,46.40716553,40.32045872,0,-52,56.33
2/5/2021 20:00,52.62355423,37.07046611,51.1,51.1,40,51.1,36.4720459,36.4720459,35.89735392,0,-890,41.4
2/5/2021 21:00,46.3445816,35.57945112,49.89,49.89,39.89,49.89,31.4474411,31.4474411,33.18385852,0,-938,47.65
2/5/2021 22:00,42.19218445,33.64364351,48.49,48.49,40,48.49,33.9249382,33.9249382,28.22140889,0,-642,39.96
2/5/2021 23:00,37.3782959,28.38002586,43.58,43.58,39,43.58,30.74547958,30.74547958,22.56611761,0,-317,42.56
2/6/2021 0:00,37.1044426,37.33015529,40.68,40.68,40.68,40.68,26.56009102,26.56009102,34.67550974,0,0,27.91
2/6/2021 1:00,34.56666183,34.99818814,39,39,0,0,26.89730644,26.89730644,35.47643952,0,-134,52.63
2/6/2021 2:00,34.51416397,35.39109561,38.33,38.33,-10.22,-10.22,24.84361267,24.84361267,32.86694197,0,-244,41.48
2/6/2021 3:00,35.18888474,33.17263297,35.08,35.08,-10.49,-10.49,24.34967613,24.34967613,25.85690024,0,-219,32.58
2/6/2021 4:00,34.47827911,34.17716351,34.9,34.9,-8.87,-8.87,27.63045883,27.63045883,31.65601299,0,-166,47.02
2/6/2021 5:00,37.78579712,38.96339571,35.07,35.07,-4,-4,30.44443321,30.44443321,31.81106428,0,-118,37.22
2/6/2021 6:00,40.85907745,41.39154472,35.2,35.2,35.2,35.2,40.60847092,40.60847092,37.06001564,0,0,38.14
2/6/2021 7:00,44.07432175,42.88224227,36.93,36.93,-0.54,-0.54,35.66984558,35.66984558,36.28838599,0,-103,31.99
2/6/2021 8:00,47.77588654,47.3640116,41.89,41.89,35.84,41.89,36.2853241,36.2853241,35.50044511,0,-230,48.22
2/6/2021 9:00,48.7901535,47.1596184,43.15,43.15,37.49,43.15,29.74642944,29.74642944,38.59600759,0,-94,28.38
2/6/2021 10:00,51.7979393,46.18353876,43.5,43.5,41,43.5,33.53330994,33.53330994,35.02734174,0,-46,42.67
2/6/2021 11:00,50.85722733,45.31580814,43.47,43.47,42,43.47,32.02526855,32.02526855,34.54064301,0,0,36.06
2/6/2021 12:00,47.83526993,42.61712359,41.14,41.14,-2.55,-2.55,36.30522919,36.30522919,29.71515066,0,-183,18.13
2/6/2021 13:00,48.51172256,41.08049194,35.46,35.46,-9.41,-9.41,40.48935318,40.48935318,29.18438345,0,-198,40.79
2/6/2021 14:00,44.72612381,41.30901701,35.37,35.37,-15.46,-15.46,35.3118515,35.3118515,32.12021421,0,-427,42.1
2/6/2021 15:00,45.74789047,42.6823726,33.13,33.13,-6.59,-6.59,35.72106171,35.72106171,34.50290178,0,-134,27.5
2/6/2021 16:00,51.50290298,45.26220988,30.92,30.92,-18.72,-18.72,36.69086456,36.69086456,31.81181834,0,-552,27.47
2/6/2021 17:00,55.38518524,51.30984587,39.44,39.44,-16.81,-16.81,43.893013,43.893013,35.95595855,0,-382,46.18
2/6/2021 18:00,58.7346077,51.54930386,43.95,43.95,43.95,43.95,36.52230835,36.52230835,32.59418047,0,0,29.72
2/6/2021 19:00,54.90564346,47.9877521,42.98,42.98,42.98,42.98,36.49156189,36.49156189,30.92232218,0,0,35.6
2/6/2021 20:00,47.74760818,41.50704029,35.31,35.31,35.31,35.31,37.92953491,37.92953491,32.56336023,0,0,30.99
2/6/2021 21:00,41.84117508,38.137231,30.29,30.29,-3.36,-3.36,33.55784988,33.55784988,30.72366127,0,-49,33
2/6/2021 22:00,43.41639328,35.7616608,26.03,26.03,26.03,26.03,31.95324135,31.95324135,29.93992106,0,0,24.6
2/6/2021 23:00,37.8938942,31.200361,11.94,11.94,-13.45,-13.45,26.59685326,26.59685326,21.81127588,0,-143,14.25
2/7/2021 0:00,18.57885551,13.77648647,0.01,0.01,-16.68,-16.68,3.882561684,3.882561684,0.834004186,0,-98,0.02
2/7/2021 1:00,17.09090614,13.27290384,-0.02,-0.02,-0.02,-0.02,6.554600716,6.554600716,-0.127089451,0,0,-0.01
2/7/2021 2:00,19.38103485,14.54349562,-0.02,-0.02,-0.02,-0.02,6.585996151,6.585996151,-0.236461015,0,0,-0.01
2/7/2021 3:00,20.03827477,16.0438019,-0.04,-0.04,-0.04,-0.04,3.410373449,3.410373449,2.440231325,0,0,-0.03
2/7/2021 4:00,22.96662712,17.8692342,-2.01,-2.01,-2.01,-2.01,10.34618187,10.34618187,-2.757257572,0,0,-2.21
2/7/2021 5:00,26.48779678,21.68596977,-0.09,-0.09,-0.09,-0.09,19.8623333,19.8623333,14.85014896,0,0,-0.08
2/7/2021 6:00,30.90826797,24.90986495,-1.17,-1.17,-1.17,-1.17,25.81292915,25.81292915,21.87927399,0,0,-0.93
2/7/2021 7:00,33.57303238,28.13072295,0.01,0.01,0.01,0.01,31.57826996,31.57826996,26.41677642,0,0,0.02
2/7/2021 8:00,38.0572052,33.59285769,0.02,0.02,0.02,0.02,40.59023666,40.59023666,27.11102896,0,0,0.02
2/7/2021 9:00,42.42479706,32.71876419,12.03,12.03,12.03,12.03,47.90546036,47.90546036,26.63778192,0,0,9.94
2/7/2021 10:00,42.48960876,31.84776709,28.56,28.56,28.56,28.56,35.29572296,35.29572296,21.23228584,0,0,25.4
2/7/2021 11:00,45.00784683,30.73219994,37.02,37.02,37.02,37.02,29.51062775,29.51062775,26.18769214,0,0,32.6
2/7/2021 12:00,43.64400101,28.3015787,37.32,37.32,37.32,37.32,35.3237915,35.3237915,19.03759323,0,0,40.32
2/7/2021 13:00,43.58643341,27.45233073,26.97,26.97,26.97,26.97,39.48783112,39.48783112,20.9842373,0,0,27.26
2/7/2021 14:00,41.94976044,27.20577446,16.53,16.53,16.53,16.53,37.14235687,37.14235687,22.59462909,0,0,19.55
2/7/2021 15:00,36.79755783,28.06261803,20.92,20.92,20.92,20.92,34.69687271,34.69687271,28.16237332,0,0,26.11
2/7/2021 16:00,39.40382004,30.23052311,28.17,28.17,28.17,28.17,25.57399178,25.57399178,29.0257545,0,0,41.25
2/7/2021 17:00,43.39105606,36.80379684,39.14,39.14,39.14,39.14,33.03500748,33.03500748,30.28430464,0,0,37.85
2/7/2021 18:00,46.57489014,38.43492284,43.44,43.44,41.06,43.44,33.84719849,33.84719849,27.83828696,0,0,50.24
2/7/2021 19:00,38.08706665,35.64177796,40.71,40.71,37,40.71,43.48583603,43.48583603,25.595875,0,-13,32.8
2/7/2021 20:00,35.80449295,31.25197291,37.05,37.05,-12.35,-12.35,28.64029503,28.64029503,19.54071659,0,-183,28.71
2/7/2021 21:00,34.17193222,27.68229213,36.55,36.55,-13.45,-13.45,25.96732712,25.96732712,19.6781062,0,-202,36.75
2/7/2021 22:00,32.64112473,24.7490127,39.89,39.89,33,39.89,21.21159554,21.21159554,23.47893967,0,-245,40.08
2/7/2021 23:00,27.73880386,22.24216296,32.05,32.05,-13.31,-13.31,21.48978233,21.48978233,11.92596898,0,-140,26.24
2/8/2021 0:00,23.43365097,26.56335757,7.69,7.69,7.69,7.69,3.243186474,3.243186474,-0.396572476,0,0,7
2/8/2021 1:00,24.42896652,25.24632213,4.59,4.59,-10.09,-10.09,3.773844719,3.773844719,-0.378521531,0,-96,3.88
2/8/2021 2:00,24.26468277,24.71813709,14.05,14.05,-13.18,-13.18,1.995040178,1.995040178,-1.443117637,0,-137,11.76
2/8/2021 3:00,22.25259209,23.53161759,12.79,12.79,12.79,12.79,1.040872455,1.040872455,-3.149621349,0,0,12.03
2/8/2021 4:00,23.58452797,24.55496975,0.09,0.09,-13.18,-13.18,5.094995022,5.094995022,-0.485833902,0,-141,0.1
2/8/2021 5:00,28.8274498,29.341113,20.54,20.54,20.54,20.54,7.174430847,7.174430847,9.458218268,0,0,19.45
2/8/2021 6:00,41.73280716,35.87995732,43.97,43.97,43.97,43.97,15.48670769,15.48670769,15.31071973,0,0,43.85
2/8/2021 7:00,52.48734665,40.82965444,55.63,55.63,55.63,55.63,30.07392311,30.07392311,18.53444508,0,0,63.57
2/8/2021 8:00,60.62137985,48.7950776,58.14,58.14,58.14,58.14,45.05636215,45.05636215,24.90272357,0,0,55.23
2/8/2021 9:00,53.84405518,49.60590901,56.75,56.75,44,56.75,28.47769165,28.47769165,24.39553894,0,0,63.04
2/8/2021 10:00,56.67084122,48.55480915,55.88,55.88,44,55.88,24.27344704,24.27344704,26.14436509,0,0,50.82
2/8/2021 11:00,54.41040039,47.68097986,57.22,57.22,44,57.22,21.08128166,21.08128166,33.04923143,0,0,62.08
2/8/2021 12:00,55.44970322,44.96039306,55.58,58.21,55.58,58.21,25.45860481,25.45860481,29.43110013,105,0,54.71
2/8/2021 13:00,45.70110703,40.4953387,55.5,59.5,55.5,59.5,24.87395668,24.87395668,24.83271284,150,0,42.34
2/8/2021 14:00,43.21497345,39.25098379,48,48,48,48,24.60576439,24.60576439,23.21077381,0,0,54.69
2/8/2021 15:00,51.73362732,41.11174385,54.96,54.96,45.72,54.96,30.56003761,30.56003761,24.46924803,0,0,39.83
2/8/2021 16:00,47.35393524,44.45612985,55.06,55.06,45.72,55.06,27.07777214,27.07777214,19.04854085,0,0,59.63
2/8/2021 17:00,58.0703125,50.81626222,61.45,61.45,45.72,61.45,32.62205124,32.62205124,23.33922172,0,0,68.55
2/8/2021 18:00,52.96094894,52.01123288,64.32,64.32,49,64.32,31.43911171,31.43911171,20.06139823,0,0,73.86
2/8/2021 19:00,43.37648392,46.84273243,59.54,59.54,44,59.54,31.06617737,31.06617737,24.04080237,0,0,51.76
2/8/2021 20:00,34.83841324,39.0419199,55.56,55.56,43.07,55.56,23.76494598,23.76494598,13.05601626,0,-545,44.61
2/8/2021 21:00,36.51893616,33.87098165,47.7,47.7,43,47.7,23.733778,23.733778,14.90126712,0,-12,39.86
2/8/2021 22:00,33.13508606,31.07148568,45.76,45.76,39,45.76,12.35425186,12.35425186,18.53426743,0,-52,38.61
2/8/2021 23:00,26.88879395,25.66862435,43.42,43.42,39,43.42,8.572495461,8.572495461,11.27097604,0,-55,25.35
2/9/2021 0:00,39.82375717,33.09151671,46.68,46.68,40.5,46.68,23.1342144,23.1342144,32.72280953,0,-721,38.67
2/9/2021 1:00,35.5387764,28.28645703,46.5,46.5,40.5,46.5,20.85105705,20.85105705,26.31134338,0,-721,41.97
2/9/2021 2:00,30.81411743,27.18628662,46.47,46.47,42,46.47,13.65733433,13.65733433,21.53940583,0,-528,55.63
2/9/2021 3:00,36.54104996,27.2278603,46.05,46.05,41,46.05,13.58757687,13.58757687,20.43093072,0,-582,48.23
2/9/2021 4:00,34.26843262,28.08945845,46.4,46.4,41,46.4,17.06409836,17.06409836,17.89423806,0,-715,42.55
2/9/2021 5:00,39.1692276,36.60817254,47.97,47.97,40,47.97,27.9360199,27.9360199,30.83102824,0,-1104,54.49
2/9/2021 6:00,50.78731918,45.44900648,58.16,58.16,41,58.16,44.38969421,44.38969421,34.92328489,0,-1170,76.43
2/9/2021 7:00,72.17674255,52.58505224,72.98,72.98,43.16,72.98,41.24528122,41.24528122,38.65776553,0,-120,61.93
2/9/2021 8:00,87.11460114,54.8332986,80.64,80.64,43.18,80.64,54.25692368,54.25692368,39.50720454,0,-116,52.74
2/9/2021 9:00,79.74143982,51.43701528,80.65,80.65,47,80.65,44.83972549,44.83972549,35.61999912,0,-40,73.55
2/9/2021 10:00,80.18984985,52.54866834,79.98,79.98,49,79.98,42.64917374,42.64917374,48.9510241,0,0,93.36
2/9/2021 11:00,75.40632629,52.20809496,73.55,73.55,73.55,73.55,37.88820267,37.88820267,47.16333605,0,0,98.07
2/9/2021 12:00,74.09812927,52.37246244,65.26,65.26,65.26,65.26,43.64377975,43.64377975,41.46693803,0,0,79.15
2/9/2021 13:00,77.22908783,52.45892223,69.51,69.51,69.51,69.51,35.7350769,35.7350769,39.55434076,0,0,63.73
2/9/2021 14:00,74.4210434,51.52849764,70.15,70.15,70.15,70.15,38.9761467,38.9761467,37.10856085,0,0,70.81
2/9/2021 15:00,74.18015289,52.72079484,71.82,71.82,71.32,71.82,35.90452957,35.90452957,34.62175359,0,0,27.84
2/9/2021 16:00,74.05432129,57.81185682,71.02,71.02,71.02,71.02,31.82282066,31.82282066,31.10926448,0,0,54.61
2/9/2021 17:00,90.09402466,59.08049319,79.06,79.06,79.06,79.06,51.38286591,51.38286591,37.31481891,0,0,92.5
2/9/2021 18:00,89.10797882,59.38379594,80,120,80,120,40.11582565,40.11582565,43.25677572,309,0,74.44
2/9/2021 19:00,82.35016632,54.76912029,74,219.2,74,219.2,40.03689194,40.03689194,30.32811875,384,0,65.42
2/9/2021 20:00,63.9240036,45.06699662,64.95,110,64.95,110,29.97390747,29.97390747,29.63463251,340,0,76.17
2/9/2021 21:00,61.37713242,42.25109487,56.62,69.86,56.62,69.86,27.71376991,27.71376991,28.41260013,385,0,69.39
2/9/2021 22:00,53.91806793,43.59507797,55.67,60,55.67,60,24.13252068,24.13252068,27.28571172,216,0,55.37
2/9/2021 23:00,49.53527451,34.36731933,50.09,50.09,50.09,50.09,16.82897568,16.82897568,27.04720466,0,0,46.16
2/10/2021 0:00,46.71405029,47.85057968,51.5,59,51.5,59,42.30545425,42.30545425,48.56371337,551,0,42.49
2/10/2021 1:00,47.23696136,47.05651796,49.55,59,49.55,59,40.36442566,40.36442566,39.93188483,830,0,71.37
2/10/2021 2:00,44.62344742,44.9846512,48.35,58.41,48.35,58.41,37.44234467,37.44234467,34.10323979,520,0,46.55
2/10/2021 3:00,43.25357056,41.91580724,47.5,55,47.5,55,38.17217636,38.17217636,30.78832025,554,0,47.05
2/10/2021 4:00,44.621418,43.23171495,47.68,54,47.68,54,38.09347916,38.09347916,31.02799894,473,0,36.63
2/10/2021 5:00,45.6571312,55.46871785,49.2,60,49.2,60,44.30091095,44.30091095,40.75764857,269,0,40.17
2/10/2021 6:00,56.63040924,60.58765211,60,63.19,60,63.19,57.19485092,57.19485092,55.48847394,76,0,59.46
2/10/2021 7:00,65.36218262,70.75088101,76.38,90,76.38,90,48.29131699,48.29131699,42.60020527,234,0,59.71
2/10/2021 8:00,82.70343018,78.40985415,92.33,222,92.33,222,63.36938095,63.36938095,54.19751806,466,0,89.47
2/10/2021 9:00,85.13367462,77.42250999,98.62,222,98.62,222,66.11424255,66.11424255,62.65034634,820,0,103.45
2/10/2021 10:00,85.44789124,82.72078345,93.68,222,93.68,222,53.18052292,53.18052292,65.4703682,699,0,68.13
2/10/2021 11:00,85.53009796,78.44289221,88.32,121.02,88.32,121.02,57.02062225,57.02062225,53.95819702,460,0,108.02
2/10/2021 12:00,78.56963348,69.09340236,79.99,89,79.99,89,53.00681305,53.00681305,53.0165945,260,0,82.17
2/10/2021 13:00,76.76234436,71.65051021,75.91,76.2,75.91,76.2,63.81020737,63.81020737,47.6827459,60,0,96.94
2/10/2021 14:00,69.37146759,70.1691433,74.96,74.96,74.96,74.96,58.32012939,58.32012939,47.56941482,0,0,65.31
2/10/2021 15:00,72.07103729,72.55045535,76.19,76.19,50,50,57.27462006,57.27462006,45.15215523,0,-203,104.71
2/10/2021 16:00,75.25874329,75.82624976,80.18,80.18,49.98,49.98,45.85180283,45.85180283,40.10359029,0,-280,85.83
2/10/2021 17:00,90.63340759,84.74852633,94.15,119.15,94.15,119.15,53.95452881,53.95452881,52.81435674,301,0,114.06
2/10/2021 18:00,83.36714172,83.79718079,109.86,115,109.86,115,53.56652832,53.56652832,58.70932111,373,0,120.28
2/10/2021 19:00,80.77617645,82.1041531,88.09,100,88.09,100,57.3236084,57.3236084,54.52771621,335,0,93.51
2/10/2021 20:00,68.53960419,71.68882119,73.26,73.26,44,44,52.99620438,52.99620438,53.96490471,0,-403,90.88
2/10/2021 21:00,64.14851379,62.57293525,64.19,64.19,42,42,51.20186234,51.20186234,47.97542128,0,-1209,96.99
2/10/2021 22:00,63.56092072,72.14504796,58.65,58.65,42,42,55.21008301,55.21008301,49.78484662,0,-198,60.61
2/10/2021 23:00,50.1485405,66.00217418,53.14,67.24,53.14,67.24,52.30199814,52.30199814,41.45569576,332,0,38.69
2/11/2021 0:00,44.08586121,51.10782003,55.64,59.5,47,59.5,48.28252411,48.28252411,56.65012759,141,-107,61.12
2/11/2021 1:00,47.09210205,49.99446439,53.13,53.13,46,46,52.71908569,52.71908569,52.28255462,0,-432,60.84
2/11/2021 2:00,46.56674576,50.72330812,51.66,51.66,45.52,45.52,57.49448776,57.49448776,48.24655828,0,-329,39.98
2/11/2021 3:00,46.93379593,48.53492907,50.04,50.04,50.04,50.04,51.42644119,51.42644119,46.67093273,0,0,51.43
2/11/2021 4:00,48.97469711,47.36144056,50.02,50.02,50.02,50.02,56.74475098,56.74475098,53.43479717,0,0,37.46
2/11/2021 5:00,48.59982681,51.81154257,57.41,57.41,57.41,57.41,53.91856766,53.91856766,56.87041798,0,0,39.34
2/11/2021 6:00,55.39897919,65.47504411,70.9,70.9,52.64,52.64,56.99254608,56.99254608,61.47853341,0,-67,95.17
2/11/2021 7:00,72.02623749,80.78391003,103.95,103.95,52.64,52.64,53.25712967,53.25712967,58.99395917,0,-48,88.09
2/11/2021 8:00,81.16746521,93.25852749,136.71,136.71,52.64,136.71,52.06503677,52.06503677,78.393442,0,-26,147.48
2/11/2021 9:00,75.24151611,91.98591168,133.19,133.19,90.77,90.77,52.1008606,52.1008606,70.73888935,0,-1,131.62
2/11/2021 10:00,75.71189117,92.87071216,98.14,98.14,98.14,98.14,56.7238884,56.7238884,66.23985741,0,0,75.87
2/11/2021 11:00,74.63534546,89.45729681,91.52,91.52,91.52,91.52,59.28835678,59.28835678,75.17393757,0,0,110.02
2/11/2021 12:00,69.05255127,82.71503567,80.52,80.8,80.52,80.52,66.84619904,66.84619904,69.86850493,0,0,47.6
2/11/2021 13:00,66.79099274,77.76465123,72.7,72.98,72.7,72.7,65.73114014,65.73114014,66.69256229,0,0,53.35
2/11/2021 14:00,63.54215622,77.89222411,70.4,70.4,48,48,51.47611237,51.47611237,63.59678747,0,-28,56.46
2/11/2021 15:00,66.77720642,80.37232391,71.93,71.93,46.79,46.79,55.11943817,55.11943817,57.71174653,0,-153,108.5
2/11/2021 16:00,66.89454651,84.15514567,77.87,77.87,46.79,46.79,53.27451706,53.27451706,73.10201341,0,-147,74.38
2/11/2021 17:00,82.29989624,88.39789925,95.14,95.14,46.79,46.79,73.14834595,73.14834595,65.03533111,0,-126,89.08
2/11/2021 18:00,76.82209015,96.6203683,133.53,133.53,49,49,70.68178558,70.68178558,68.84380571,0,-136,86.01
2/11/2021 19:00,72.39961243,82.77252673,99.31,99.31,45,45,72.12908936,72.12908936,59.10782985,0,-672,114.2
2/11/2021 20:00,59.44979477,72.05812892,74.33,74.33,45,45,51.78406906,51.78406906,51.37282755,0,-296,57.18
2/11/2021 21:00,56.79807663,62.39697103,62.3,62.3,46.79,46.79,45.66894913,45.66894913,43.85783104,0,-267,55.32
2/11/2021 22:00,51.29818344,65.66766724,59.1,59.1,48.4,48.4,50.21893692,50.21893692,41.40809698,0,-42,67
