,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
2012-10-05 00:00:00,4.556899681854296,10.704067741707366,12.85361962404222,14.192357546133092,15.458014943731534,207.9761939059979,209.3695811408893,210.79366841524245,213.151319341951,214.84104534274476,286.4394576885245,0.0,0.0,0.0,33.157
2012-10-05 01:00:00,4.772891552846682,11.143010591996791,13.365276629083086,14.65483833376375,15.946181592485226,211.96761068625983,213.20328036694656,214.46367022372328,216.68630706225548,218.30632786652305,287.2493444118127,0.0,0.0,0.0,33.157
2012-10-05 02:00:00,4.723491268571078,11.128725702475142,13.368779983075292,14.536807171441495,15.705944165511578,215.63547876612523,216.69374875284268,217.7749748591848,219.82436695092923,221.35027104171832,287.5955170461906,0.0,0.0,0.0,33.157
2012-10-05 03:00:00,4.656175873025773,10.925088983327694,13.115144146863775,14.146426948862375,15.231097921192928,217.91170307264616,219.05189852709069,220.2132648982318,222.33664317975595,223.89009324832824,287.7305193898941,0.0,0.0,0.0,33.157
2012-10-05 04:00:00,4.603422743756394,10.618264826133844,12.710573265688508,13.723082106252958,14.801082282271237,218.42255925373885,219.6108911771934,220.8181975156939,223.10101114892268,224.82221102905152,287.8617583054246,0.0,0.0,0.0,33.157
2012-10-05 05:00:00,4.520006705813612,10.433717994806276,12.490806671832942,13.540341642384046,14.60098260209391,220.3536269751866,221.4671998500384,222.59798186854115,224.8952845460761,226.56363581367523,287.8758465866962,0.0,0.0,0.0,33.393
2012-10-05 06:00:00,4.3180236543005925,10.057715892044367,12.058212952572289,13.181537745492353,14.252573414797151,222.52646209609992,223.67631395769504,224.8418536187009,227.1102690672552,228.8077424192535,287.8765443601337,0.0,0.0,0.0,35.393
2012-10-05 07:00:00,4.277603680164402,9.916099529542938,11.879397660175304,12.993854760611868,14.025736328179049,224.75610214142824,225.90992467898093,227.0900830178288,229.2735155212997,230.9858863373354,287.92189884073537,5.163995131448771,0.0,5.163995131448771,36.144
2012-10-05 08:00:00,4.253929434997963,9.81324439313082,11.746179769322913,12.738767812702854,13.74411517307304,226.60798259622516,227.84610298597065,229.10793282816223,231.22669359731864,232.9583314215141,288.5623091958658,33.70209441208527,0.0,33.70209441208527,33.277
2012-10-05 09:00:00,4.186025107741784,9.922808722630428,11.934389248482292,13.57665824436583,14.400180238928304,229.6679695726338,230.53595527319447,231.42247500052923,233.53192603926183,235.08657833626705,288.91696744551325,68.83249060090075,0.0,68.83249060090075,14.341
2012-10-05 10:00:00,5.323205528824327,10.77506905280714,12.599023715374134,13.273375871268096,13.66544104706741,241.2848698617208,241.258160225807,241.2320866585368,242.3296314856916,243.37777912478617,290.2123593574311,188.90396899222253,13.658115489980336,181.86612860228743,14.169
2012-10-05 11:00:00,4.690437748583016,9.35570571263416,10.91474039477367,11.402467084538008,11.798947820837164,231.3332607540929,231.43454858446137,231.5459212109656,232.07496700318475,232.57157290826163,291.2045671638013,274.21345400009267,53.734357987300434,243.31822405794625,12.779
2012-10-05 12:00:00,5.073637262482386,9.935387761705444,11.55212873849446,12.125470348594238,12.608500867682784,226.24510901747468,226.13958039942747,226.0309118154694,226.54963175616567,226.7421204116069,292.04996130362883,318.50291061668514,89.55796632805098,265.5756051650555,12.779
2012-10-05 13:00:00,4.674774888995764,9.593757409770404,11.248077512475264,11.954961510557654,12.623925843815607,221.9506807036302,222.16309329155763,222.37557647704404,222.9496267961832,223.1768523270438,292.9439219832701,442.0413088120281,396.892461775092,218.89001313631232,14.159
2012-10-05 14:00:00,4.887429848840003,10.011878980001567,11.730993781668008,12.230867566118487,12.623770970675302,219.01420773035147,219.27863872340995,219.55691300470804,220.07241318011825,220.22534849704903,292.83098111194005,271.64308044780745,115.19599388679345,215.1167358441358,14.169
2012-10-05 15:00:00,4.615062461495047,9.634170042667089,11.32905862762516,11.778381724630876,12.1744374218233,214.380214042116,214.88976885354828,215.41236233369528,216.01712505406385,216.22974224618173,292.38229545256706,216.95270626208452,153.71727678285316,158.3552327977541,21.869
2012-10-05 16:00:00,4.116427801919826,9.058041886946214,10.752243471781894,11.33173350537854,11.82348615849363,212.85333397102448,213.3232061418203,213.80525307584503,214.4425034090728,214.76960372751452,291.42568317624006,193.5590579582417,593.108833235481,50.491191821888805,33.675
2012-10-05 17:00:00,3.463174749950618,8.372768226357893,10.105246374568834,10.90688554190254,11.517879367651448,214.22268779296087,215.0740050088579,215.94381169852855,216.99624111748983,217.74839091602524,291.0069156448433,98.21341101712753,442.3023416013408,62.70946777772389,35.88
2012-10-05 18:00:00,3.163257430743656,8.099070361196475,9.87503591221503,10.789622198562286,11.47376467771562,216.76518433065053,218.1541058403763,219.57278944009727,221.02681033326235,222.08640460077325,290.2486939981983,7.55932439071596,0.0,7.55932439071596,36.707
2012-10-05 19:00:00,3.0436022742728217,7.977591650492215,9.767464977284464,10.71154567987269,11.418073768932183,214.49485252425285,216.29524661485493,218.1352771331792,219.96746739828671,221.374758220911,288.5373540662456,0.0,0.0,0.0,37.176
2012-10-05 20:00:00,2.9624109999515027,7.772648072632039,9.516600899148756,10.455508953543056,11.19374069413518,210.38170413449316,212.23039659867345,214.1200633360453,216.213229777514,217.97925982617184,287.9510951911344,0.0,0.0,0.0,35.876
2012-10-05 21:00:00,2.739212095127973,7.477966371008986,9.221930283114286,10.252126706337648,11.094819477569905,205.37612319020545,207.5028373628356,209.66948243956168,212.090296590314,214.24037708513495,287.2656616482769,0.0,0.0,0.0,35.039
2012-10-05 22:00:00,2.78606566327827,7.652615788543881,9.446874621054542,10.681522506902896,11.826770559247016,194.02334255170567,195.7733787056729,197.5667883214079,199.939801043485,201.9881415474071,286.7428284357384,0.0,0.0,0.0,33.626
2012-10-05 23:00:00,3.101475719383328,8.43135401426586,10.3892737402083,11.68302727300108,12.895902421284754,196.28105358020784,197.92968043145223,199.6160288562673,202.1647407814392,204.1518976251915,286.46662583900473,0.0,0.0,0.0,33.157
2012-10-06 00:00:00,3.233866291066905,8.730299690605008,10.744051473815766,11.983968460469812,13.163312153980096,203.19170174372863,205.1362331240664,207.11850586886857,210.117139690782,212.2754697480738,286.61719308759706,0.0,0.0,0.0,34.098
2012-10-06 01:00:00,3.208846963528835,8.729151864205388,10.75779101885893,11.855124977902417,12.95110311859754,209.1284164522468,211.27235287822955,213.4559577135426,217.0928113489285,219.6130616146884,286.94341994825004,0.0,0.0,0.0,34.098
2012-10-06 02:00:00,3.073809451961875,8.407824805770733,10.37171101093715,11.412812298869754,12.47966716915136,214.90274784578105,216.8859377354479,218.91553917467013,222.56384781773895,225.15560992794616,286.8519058389073,0.0,0.0,0.0,34.098
2012-10-06 03:00:00,3.0983889104011557,8.312000260647284,10.21898886576874,11.26201662857762,12.301401565006351,221.3734876774651,223.8153748821989,226.30501948390275,229.77615519603364,232.1871964836641,286.6539961815912,0.0,0.0,0.0,34.098
2012-10-06 04:00:00,3.0291550219248893,8.05484540629228,9.887358828269248,10.761948058091242,11.69479280074615,224.81261392037925,227.51218700392863,230.26691613986128,234.2707831591349,236.9687379121682,286.54795699382544,0.0,0.0,0.0,34.098
2012-10-06 05:00:00,2.7841247423028186,7.457097902960695,9.165535131394751,9.98083441149646,10.846517592541506,221.56465835178545,223.9381393436392,226.356280017358,230.69735534771343,234.17083870031408,286.58818998452034,0.0,0.0,0.0,34.138
2012-10-06 06:00:00,3.121327663220501,8.140394876847528,9.958779536166418,10.976113797457732,11.925028783062386,218.91747291452737,220.8987175465885,222.92567931084795,226.9349767774121,230.14721456258425,286.730619246307,0.0,0.0,0.0,34.138
2012-10-06 07:00:00,3.527886553818303,8.800084397911233,10.679322398892785,11.758630198818093,12.82581368478126,220.1148822799762,222.16353453305288,224.25385834840037,228.27277167161964,231.1017523015995,286.8414454874068,12.477589573022062,0.0,12.477589573022062,33.186
