,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
2012-01-01 00:00:00,3.76352198776584,7.123607122149566,8.764561156499084,9.043650409341529,10.433271913305209,166.81164096395312,170.54925542455078,174.36109060353516,183.00192881087895,186.22466837089848,277.87791052765624,0.13630379781933005,0.0,0.13630379781933005,32.158
2012-01-01 01:00:00,3.587847435391103,7.101538580784272,8.80817328768527,9.309784247707066,10.803549216349287,170.66730781766796,174.52380577982422,178.45785425439453,185.46003763857422,188.06944881888674,278.55062001414063,0.06815189890966503,0.0,0.06815189890966503,32.158
2012-01-01 02:00:00,4.023549327739344,7.77351065182463,9.599182538048053,10.324086813533501,11.830022378426344,174.43650069041018,177.47758855468754,180.57882614765626,185.57991753042973,187.61720522585938,279.1461488454297,0.0,0.0,0.0,32.158
2012-01-01 03:00:00,4.438401149203392,8.498337044647148,10.477557609036403,11.50189874971935,12.999663557096682,183.58699281162504,186.05506370244143,188.5692805864844,192.26575590410158,194.07749233787115,279.5255580230859,0.0,0.0,0.0,32.158
2012-01-01 04:00:00,4.536351546294935,8.659828576326042,10.671696215384307,11.7272528376333,13.066855787271338,195.41976679282433,197.78716661890627,200.19996751349612,203.86365826781253,205.9892206239453,279.89132299515626,0.0,0.0,0.0,32.158
2012-01-01 05:00:00,4.363192019647691,8.500246211334922,10.51386459117598,11.602890811606454,12.864226931187943,209.9766398529571,212.48009730716797,215.03530089041016,219.02480226814458,221.32306258212896,280.1723655625,0.0,0.0,0.0,32.302
2012-01-01 06:00:00,4.427880928182358,8.688022539921281,10.758449177119456,11.974119425331983,13.272645731736231,224.9852331349844,227.16898958943358,229.3979611383008,232.91907982955078,234.98777744152343,280.3402815760156,0.0,0.0,0.0,33.697
2012-01-01 07:00:00,4.426910412493072,8.694794232912338,10.768947779305323,11.922541753838495,13.256254312219845,237.3603518199571,239.41249449542968,241.5079256849609,244.77843201539062,246.4988841758203,280.64760536714846,0.0,0.0,0.0,35.92
2012-01-01 08:00:00,4.114862538420561,8.13475300233494,10.086978922952316,11.037181252303155,12.29237135438152,239.60330643284382,241.67119065705077,243.78027720285155,247.21434631755858,248.82863531300782,281.0412785476172,0.0,0.0,0.0,43.76
2012-01-01 09:00:00,4.0694233065979635,8.049844297546182,9.982373919326474,10.890879706022698,12.189745137684715,237.8618288245391,239.84384889107423,241.87081402724607,244.9250197286328,246.331544310625,281.1659371551172,8.775542560695355,0.0,8.775542560695355,35.551
2012-01-01 10:00:00,3.7409854786127448,7.383399747358279,9.152803528915774,9.916391796815033,11.161568099341093,236.27428992536716,238.32548564796872,240.41648743896485,243.8518274339844,245.2632798522656,281.35350869042975,32.62584736743276,0.0,32.62584736743276,35.382
2012-01-01 11:00:00,3.8714403732970464,7.491836317204191,9.253695837715584,9.94065086618999,11.20428885172111,231.84252129251178,233.9691874426172,236.13971431587893,239.49423688462892,240.9169184531641,281.2610525848047,57.537364479919454,0.0,57.537364479919454,34.745
2012-01-01 12:00:00,4.069336691663613,7.738684423594648,9.530131566278216,10.261162098712765,11.544169873326132,228.3716527557383,230.32134655910158,232.3074642415039,235.0951595969922,236.47795374367192,281.2584578284375,71.55046354168452,23.02751590218186,67.30682054258708,33.888
2012-01-01 13:00:00,4.375605848126103,8.24762823052451,10.139680089599324,10.89369374205046,12.27353081134521,230.15589370417976,232.0387904136133,233.96132811107424,236.30788115187502,237.56024495857423,281.35610763218756,75.3221308028958,138.24278342533074,54.64299969468055,33.888
2012-01-01 14:00:00,4.394400822230839,8.29855001909808,10.206496389710514,10.934619682116084,12.304991668404579,230.07026690433594,231.94592074490237,233.86274257812502,236.19697228355471,237.43975615212892,281.2183479811328,50.056988808039286,268.2210786700425,27.905039897388157,34.174
2012-01-01 15:00:00,4.110300680057724,7.995994472959559,9.886805966721587,10.616320630813554,12.001475806062894,226.85527054816805,229.0303489008008,231.24852074876952,233.79444191039062,235.13752620152343,281.0945804211719,14.392001112021392,0.0,14.392001112021392,34.522
2012-01-01 16:00:00,3.6369249498060405,7.260201419165955,9.017563373929566,9.733573176761466,10.97053444968362,214.8815980577773,217.69289376912104,220.5629166270117,223.73428753117184,225.51267807140619,280.91492021070314,0.0,0.0,0.0,43.722
2012-01-01 17:00:00,3.7366326502878318,7.443315130504161,9.241968885716439,10.048695727633042,11.268316518523086,209.137899980543,211.59368730994137,214.0988363896484,217.15606131068358,218.86135419212886,280.8462161708594,0.0,0.0,0.0,43.722
2012-01-01 18:00:00,4.176749049763055,8.022994831708711,9.898602695204799,10.76531398182098,12.012321902719773,206.6744599519102,208.81065990232418,210.9921662350195,213.75938663722656,215.3554920721875,280.8115122626954,0.0,0.0,0.0,40.282
2012-01-01 19:00:00,4.067109220854433,7.730273643390672,9.518593383546373,10.450571339198868,11.521007464989939,205.5176249262813,207.61843926466796,209.75958183810548,212.63303690015624,214.5359626663086,280.9379691896484,0.0,0.0,0.0,40.282
2012-01-01 20:00:00,3.731169356278424,7.198062806214156,8.886662080795928,9.843064548022705,10.710919848707132,202.93959844983982,205.1006630444531,207.30857058564453,210.08057648447263,212.20207443347655,280.86887792871096,0.0,0.0,0.0,35.367
2012-01-01 21:00:00,3.588200192114868,7.029925897407796,8.703352882486188,9.711256555754423,10.44886331853339,200.60045954561326,202.75625776445312,204.95934593246096,208.0580710233789,210.28402679339845,280.7604909094922,0.0,0.0,0.0,34.496
2012-01-01 22:00:00,3.4248638307003536,6.687894846669066,8.274827676400173,9.386465339345078,9.991061181258422,197.68605629698052,200.00739566171876,202.37864365041017,204.68907744197264,207.4121865726367,280.78897573039063,0.0,0.0,0.0,33.794
2012-01-01 23:00:00,3.462144675365578,6.76667427465737,8.373904883340662,9.427972400517998,10.05335057511565,204.18828381626955,206.00730474261718,207.86350111507815,209.52135552625,212.1009104850781,280.7387895563672,0.0,0.0,0.0,32.232
2012-01-02 00:00:00,3.4695870567579323,6.72844090823793,8.315166365903655,9.385130693955722,9.982872414041712,214.20800467221875,215.87961399246092,217.584112596875,219.22643995615235,221.85149899027343,280.5347308448828,0.0,0.0,0.0,32.158
2012-01-02 01:00:00,3.620991283436507,6.973009785320491,8.60626478483625,9.65371194058681,10.269536152979978,227.87460625294534,229.26975897421875,230.69802568828126,231.87235200605465,233.8472018483203,280.56359896296874,0.0,0.0,0.0,32.158
2012-01-02 02:00:00,3.757737681667576,7.147289142671889,8.80200016300857,9.86110342178992,10.43512462183282,245.05114372669533,246.42265993296877,247.81904652144533,249.54025973947265,251.02904961335935,280.71225000316406,0.0,0.0,0.0,32.158
2012-01-02 03:00:00,3.6131186750066755,6.810858370254797,8.374687216409928,9.283405986636842,9.848463914534976,253.19784430244925,254.8416544983594,256.5150557652734,258.7917199113672,260.49769698476564,280.65351423117187,0.0,0.0,0.0,32.158
2012-01-02 04:00:00,3.6962752456171186,6.91161949042038,8.486423494618844,9.3380017186177,9.964500918365568,253.42242936353907,254.95087818123045,256.5067267971484,258.1875843835547,259.6805159513672,280.55878748296874,0.0,0.0,0.0,32.158
2012-01-02 05:00:00,3.5811968875236055,6.820256485269557,8.401740115804115,9.278910353116695,9.914940267193714,251.06211442994916,252.6360052014453,254.24210456921872,255.62291439380857,256.82247597476567,280.23573883441406,0.0,0.0,0.0,32.302
2012-01-02 06:00:00,3.8223604332137993,7.2751714648141705,8.960789191161348,9.884488957394074,10.500029489037203,246.33438740749997,247.75144203085935,249.19495275636717,250.4064809203125,251.38024793824215,280.02245055749995,0.0,0.0,0.0,33.697
2012-01-02 07:00:00,4.197916364564456,7.774516373405724,9.529699902692917,10.424893019288916,11.118520166647867,246.61877694197656,247.67503713253907,248.7526059759375,249.7031432167578,250.43612255107422,279.91753952742187,0.0,0.0,0.0,35.92
2012-01-02 08:00:00,4.220293939663509,7.788659901439155,9.54056940632984,10.404746325487979,11.249766243798277,247.17969097910154,248.20560031474605,249.2520751280469,250.42130587419922,251.18530475003902,279.7161650559766,0.0,0.0,0.0,43.76
2012-01-02 09:00:00,4.342287474472779,7.937194242640405,9.706679174175342,10.51068993909448,11.432249427903997,249.01840820508596,249.96317989148437,250.92453767992185,252.08397665986328,252.7320964316797,279.6934166216406,17.402020199054313,0.0,17.402020199054313,35.551
2012-01-02 10:00:00,4.316377248299638,7.910272380575529,9.677635748672271,10.487249277421386,11.511043871015397,249.0507073188672,250.26591058128903,251.50803930603516,252.97187440416013,253.8380912386914,279.6212793784766,75.11934127692422,132.05791113102282,55.219021575810515,35.382
2012-01-02 11:00:00,4.4881259246397125,8.034161758500684,9.78935595391279,10.488888625940334,11.524143097593877,247.11461230668363,248.2435048794922,249.39676287269532,250.8541201681641,251.60291594320316,279.7840460851953,112.47296456275095,257.32274494244973,64.71014117383532,34.745
2012-01-02 12:00:00,4.622984772807799,8.09144586148268,9.819465870749523,10.457054420834076,11.491853136571265,244.9343480231875,245.8625399256836,246.81054308945315,247.80626622177735,248.38489053625,279.8033043339844,139.20189774841822,486.7855075151401,48.729406675471054,33.888
2012-01-02 13:00:00,4.614987523764841,8.046287108561838,9.758942855157315,10.32250517266233,11.399226000866586,241.95685491503517,242.82962341298827,243.7205916501172,244.49294882382813,245.0163662276953,279.77952570050786,122.27433715286882,586.8598936032871,33.42000412655932,33.888
2012-01-02 14:00:00,4.90330140915725,8.494491964807617,10.290157234857535,10.853324972149908,12.006436061218322,240.16624539869537,240.86619180830075,241.57707964583986,242.23629798404298,242.64912087251952,279.3183043740625,70.33619238950162,549.4992335468588,23.842708964833093,34.174
2012-01-02 15:00:00,5.704056734754089,9.620097894059755,11.596881841135767,12.110411519724172,13.434078819733438,241.24002287604688,241.6794331448047,242.1294178439453,242.6705069860547,242.9140121215625,278.534521506875,16.42823817773164,0.0,16.42823817773164,34.522
2012-01-02 16:00:00,5.620184799286718,9.392835663855237,11.30543611027371,11.804982891820238,13.129745206512295,240.20377225362896,240.7052272754297,241.2164452893555,241.91042351144534,242.17283652890626,278.3767620404687,0.0,0.0,0.0,43.722
2012-01-02 17:00:00,5.337313377964038,8.832975435719584,10.613145851435135,11.056066671612372,12.30381003212605,238.9495801915664,239.48239414761719,240.0286416205078,240.8697413152344,241.1825739058594,278.22319429874995,0.0,0.0,0.0,43.722
2012-01-02 18:00:00,5.303387338263462,8.702281922612617,10.440363881375962,10.854122229816513,12.064930104898409,240.52774492795717,240.99563664382813,241.47744770404296,242.3628235014258,242.74072339357423,277.9768967251563,0.0,0.0,0.0,40.282
