,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
2012-01-01 00:00:00,5.9722011722138415,10.340580391231532,11.547273568996282,11.32633510111498,12.092917631228763,189.49681701703057,193.27122306015335,197.12015097907133,202.4899642064262,205.88363764410803,280.1854673222669,0.0951809526610045,0.0,0.0951809526610045,32.158
2012-01-01 01:00:00,6.703390747656528,11.583072620494034,12.929043646578098,12.97022386963123,14.045477553049462,189.8192705494701,192.64029086774025,195.52129268142957,200.4270642186455,203.00671384173847,280.34409902536964,0.0475904763305022,0.0,0.0475904763305022,32.158
2012-01-01 02:00:00,7.450715574096629,13.100245820178577,14.667361561276511,14.904418846794076,16.289915903986376,193.21134698762705,195.6845179112421,198.21221149090715,202.6841284231274,204.9541348854406,280.3866824030442,0.0,0.0,0.0,32.158
2012-01-01 03:00:00,7.357948236846209,13.221483894648529,14.86136237576515,15.301927325023186,16.82324556289638,202.66768713637688,205.39530580712716,208.17916685855195,213.03046974678145,215.2957829901147,280.4641794992692,0.0,0.0,0.0,32.158
2012-01-01 04:00:00,7.386559716712611,13.180099494493394,14.794786189140826,15.40105151666218,16.900099968036113,214.72504689676117,217.4316327366804,220.192959247102,224.96276728708105,227.1144905752129,280.5658336045325,0.0,0.0,0.0,32.158
2012-01-01 05:00:00,7.318235277488583,13.20373840964805,14.851305325946328,15.49451600184953,17.01262987030001,224.3487477619464,226.90021918057485,229.5089976320833,234.1069730054174,236.0527066069051,280.6506468686412,0.0,0.0,0.0,32.302
2012-01-01 06:00:00,7.664251711518883,13.690655615776832,15.371151218343792,16.193998072726515,17.757575050963453,233.6186213753884,235.69437788955744,237.8093309127363,241.360693369156,242.9050724422924,280.704690190735,0.0,0.0,0.0,33.697
2012-01-01 07:00:00,7.4266826889166575,13.242841575867873,14.864233195257144,15.5302543279279,17.012735927175978,241.34387731750093,243.36201935374456,245.41897641932792,248.83905902558809,250.34572325833253,281.02270341874146,0.0,0.0,0.0,35.92
2012-01-01 08:00:00,6.947575169862948,12.481434947744392,14.028840565398644,14.419796119075896,15.795473754014836,241.7987455871313,243.9045923376009,246.0544174027102,249.54318115750124,251.15066490725889,281.3210008938102,0.0,0.0,0.0,43.76
2012-01-01 09:00:00,7.022934103137754,12.51317308664182,14.042369509460968,14.401688688760409,15.775667784337204,241.1864989830572,243.19962248680173,245.2524858960883,248.21937591662572,249.69769148910552,281.37673490508234,7.816119283633704,0.0,7.816119283633704,35.551
