time,Measurement,DA,HA,RT
1/1/2021 0:00,0,0,0,0
1/1/2021 0:15,0,0,0,0
1/1/2021 0:30,0,0,0,0
1/1/2021 0:45,0,0,0,0
1/1/2021 1:00,0,0,0,0
1/1/2021 1:15,0,0,0,0
1/1/2021 1:30,0,0,0,0
1/1/2021 1:45,0,0,0,0
1/1/2021 2:00,0,0,0,0
1/1/2021 2:15,0,0,0,0
1/1/2021 2:30,0,0,0,0
1/1/2021 2:45,0,0,0,0
1/1/2021 3:00,0,0,0,0
1/1/2021 3:15,0,0,0,0
1/1/2021 3:30,0,0,0,0
1/1/2021 3:45,0,0,0,0
1/1/2021 4:00,0,0,0,0
1/1/2021 4:15,0,0,0,0
1/1/2021 4:30,0,0,0,0
1/1/2021 4:45,0,0,0,0
1/1/2021 5:00,0,0,0,0
1/1/2021 5:15,0,0,0,0
1/1/2021 5:30,0,0,0,0
1/1/2021 5:45,0,0,0,0
1/1/2021 6:00,0,0,0,0
1/1/2021 6:15,0,0,0,0
1/1/2021 6:30,0,0,0,0
1/1/2021 6:45,0,0,0,0
1/1/2021 7:00,0,0,0,0
1/1/2021 7:15,0,0,0,0
1/1/2021 7:30,0,0,0,0
1/1/2021 7:45,0,0,0,0
1/1/2021 8:00,0,0,0,0
1/1/2021 8:15,0,0,0,0
1/1/2021 8:30,0.0003375,0,0,0
1/1/2021 8:45,0.0016125,0,0,0.0003375
1/1/2021 9:00,0,0,0,0.0016125
1/1/2021 9:15,0.00185,0,0,0
1/1/2021 9:30,0.00775,0,0,0.00185
1/1/2021 9:45,0.01365,0,0,0.00775
1/1/2021 10:00,0.0255875,0,0,0.01365
1/1/2021 10:15,0.0274625,0,0,0.0255875
1/1/2021 10:30,0.0293375,1.26E-05,1.26E-05,0.0274625
1/1/2021 10:45,0.0312125,3.77E-05,3.77E-05,0.0293375
1/1/2021 11:00,0.0383375,6.27E-05,6.27E-05,0.0312125
1/1/2021 11:15,0.0367125,8.80E-05,8.80E-05,0.0383375
1/1/2021 11:30,0.0350875,0.000113255,0.000113255,0.0367125
1/1/2021 11:45,0.0334625,0.00013854,0.00013854,0.0350875
1/1/2021 12:00,0.03165,0,0,0.0334625
1/1/2021 12:15,0.03015,0,0,0.03165
1/1/2021 12:30,0.02865,0.006682368,0.006682368,0.03015
1/1/2021 12:45,0.02715,0.019643602,0.019643602,0.02865
1/1/2021 13:00,0.0312,0.063889997,0.063889997,0.02715
1/1/2021 13:15,0.026,0.055994456,0.055994456,0.0312
1/1/2021 13:30,0.0208,0.048098916,0.048098916,0.026
1/1/2021 13:45,0.0156,0.040203375,0.040203375,0.0208
1/1/2021 14:00,0.0036875,0.028138721,0.028138721,0.0156
1/1/2021 14:15,0.0029625,0.02302259,0.02302259,0.0036875
1/1/2021 14:30,0.0022375,0.017906459,0.017906459,0.0029625
1/1/2021 14:45,0.0015125,0.012790328,0.012790328,0.0022375
1/1/2021 15:00,0,0,0,0.0015125
1/1/2021 15:15,0,0,0,0
1/1/2021 15:30,0,0,0,0
1/1/2021 15:45,0,0,0,0
1/1/2021 16:00,0,0,0,0
1/1/2021 16:15,0,0,0,0
1/1/2021 16:30,0,0,0,0
1/1/2021 16:45,0,0,0,0
1/1/2021 17:00,0,0,0,0
1/1/2021 17:15,0,0,0,0
1/1/2021 17:30,0,0,0,0
1/1/2021 17:45,0,0,0,0
1/1/2021 18:00,0,0,0,0
1/1/2021 18:15,0,0,0,0
1/1/2021 18:30,0,0,0,0
1/1/2021 18:45,0,0,0,0
1/1/2021 19:00,0,0,0,0
1/1/2021 19:15,0,0,0,0
1/1/2021 19:30,0,0,0,0
1/1/2021 19:45,0,0,0,0
1/1/2021 20:00,0,0,0,0
1/1/2021 20:15,0,0,0,0
1/1/2021 20:30,0,0,0,0
1/1/2021 20:45,0,0,0,0
1/1/2021 21:00,0,0,0,0
1/1/2021 21:15,0,0,0,0
1/1/2021 21:30,0,0,0,0
1/1/2021 21:45,0,0,0,0
1/1/2021 22:00,0,0,0,0
1/1/2021 22:15,0,0,0,0
1/1/2021 22:30,0,0,0,0
1/1/2021 22:45,0,0,0,0
1/1/2021 23:00,0,0,0,0
1/1/2021 23:15,0,0,0,0
1/1/2021 23:30,0,0,0,0
1/1/2021 23:45,0,0,0,0
1/2/2021 0:00,0,0,0,0
1/2/2021 0:15,0,0,0,0
1/2/2021 0:30,0,0,0,0
1/2/2021 0:45,0,0,0,0
1/2/2021 1:00,0,0,0,0
1/2/2021 1:15,0,0,0,0
1/2/2021 1:30,0,0,0,0
1/2/2021 1:45,0,0,0,0
1/2/2021 2:00,0,0,0,0
1/2/2021 2:15,0,0,0,0
1/2/2021 2:30,0,0,0,0
1/2/2021 2:45,0,0,0,0
1/2/2021 3:00,0,0,0,0
1/2/2021 3:15,0,0,0,0
1/2/2021 3:30,0,0,0,0
1/2/2021 3:45,0,0,0,0
1/2/2021 4:00,0,0,0,0
1/2/2021 4:15,0,0,0,0
1/2/2021 4:30,0,0,0,0
1/2/2021 4:45,0,0,0,0
1/2/2021 5:00,0,0,0,0
1/2/2021 5:15,0,0,0,0
1/2/2021 5:30,0,0,0,0
1/2/2021 5:45,0,0,0,0
1/2/2021 6:00,0,0,0,0
1/2/2021 6:15,0,0,0,0
1/2/2021 6:30,0,0,0,0
1/2/2021 6:45,0,0,0,0
1/2/2021 7:00,0,0,0,0
1/2/2021 7:15,0,0,0,0
1/2/2021 7:30,0,0,0,0
1/2/2021 7:45,0,0,0,0
1/2/2021 8:00,0,0,0,0
1/2/2021 8:15,0,0,0,0
1/2/2021 8:30,0.0041,0.012748701,0.012748701,0
1/2/2021 8:45,0.0129,0.038246102,0.038246102,0.0041
1/2/2021 9:00,0.0171625,0.058993407,0.058993407,0.0129
1/2/2021 9:15,0.0289875,0.08765754,0.08765754,0.0171625
1/2/2021 9:30,0.0408125,0.116321672,0.116321672,0.0289875
1/2/2021 9:45,0.0526375,0.144985805,0.144985805,0.0408125
1/2/2021 10:00,0.0825375,0.229039564,0.229039564,0.0526375
1/2/2021 10:15,0.0823125,0.220777279,0.220777279,0.0825375
1/2/2021 10:30,0.0820875,0.212514995,0.212514995,0.0823125
1/2/2021 10:45,0.0818625,0.20425271,0.20425271,0.0820875
1/2/2021 11:00,0.0800625,0.163013025,0.163013025,0.0818625
1/2/2021 11:15,0.0808875,0.176735674,0.176735674,0.0800625
1/2/2021 11:30,0.0817125,0.190458323,0.190458323,0.0808875
1/2/2021 11:45,0.0825375,0.204180972,0.204180972,0.0817125
1/2/2021 12:00,0.0883125,0.240913118,0.240913118,0.0825375
1/2/2021 12:15,0.0858375,0.239296102,0.239296102,0.0883125
1/2/2021 12:30,0.0833625,0.237679086,0.237679086,0.0858375
1/2/2021 12:45,0.0808875,0.23606207,0.23606207,0.0833625
1/2/2021 13:00,0.094425,0.292297393,0.292297393,0.0808875
1/2/2021 13:15,0.081275,0.252112152,0.252112152,0.094425
1/2/2021 13:30,0.068125,0.21192691,0.21192691,0.081275
1/2/2021 13:45,0.054975,0.171741669,0.171741669,0.068125
1/2/2021 14:00,0.0305,0.098008028,0.098008028,0.054975
1/2/2021 14:15,0.0249,0.080188387,0.080188387,0.0305
1/2/2021 14:30,0.0193,0.062368745,0.062368745,0.0249
1/2/2021 14:45,0.0137,0.044549104,0.044549104,0.0193
1/2/2021 15:00,0,0,0,0.0137
1/2/2021 15:15,0,0,0,0
1/2/2021 15:30,0,0,0,0
1/2/2021 15:45,0,0,0,0
1/2/2021 16:00,0,0,0,0
1/2/2021 16:15,0,0,0,0
1/2/2021 16:30,0,0,0,0
1/2/2021 16:45,0,0,0,0
1/2/2021 17:00,0,0,0,0
1/2/2021 17:15,0,0,0,0
1/2/2021 17:30,0,0,0,0
1/2/2021 17:45,0,0,0,0
1/2/2021 18:00,0,0,0,0
1/2/2021 18:15,0,0,0,0
1/2/2021 18:30,0,0,0,0
1/2/2021 18:45,0,0,0,0
1/2/2021 19:00,0,0,0,0
1/2/2021 19:15,0,0,0,0
1/2/2021 19:30,0,0,0,0
1/2/2021 19:45,0,0,0,0
1/2/2021 20:00,0,0,0,0
1/2/2021 20:15,0,0,0,0
1/2/2021 20:30,0,0,0,0
1/2/2021 20:45,0,0,0,0
1/2/2021 21:00,0,0,0,0
1/2/2021 21:15,0,0,0,0
1/2/2021 21:30,0,0,0,0
1/2/2021 21:45,0,0,0,0
1/2/2021 22:00,0,0,0,0
1/2/2021 22:15,0,0,0,0
1/2/2021 22:30,0,0,0,0
1/2/2021 22:45,0,0,0,0
1/2/2021 23:00,0,0,0,0
1/2/2021 23:15,0,0,0,0
1/2/2021 23:30,0,0,0,0
1/2/2021 23:45,0,0,0,0
1/3/2021 0:00,0,0,0,0
1/3/2021 0:15,0,0,0,0
1/3/2021 0:30,0,0,0,0
1/3/2021 0:45,0,0,0,0
1/3/2021 1:00,0,0,0,0
1/3/2021 1:15,0,0,0,0
1/3/2021 1:30,0,0,0,0
1/3/2021 1:45,0,0,0,0
1/3/2021 2:00,0,0,0,0
1/3/2021 2:15,0,0,0,0
1/3/2021 2:30,0,0,0,0
1/3/2021 2:45,0,0,0,0
1/3/2021 3:00,0,0,0,0
1/3/2021 3:15,0,0,0,0
1/3/2021 3:30,0,0,0,0
1/3/2021 3:45,0,0,0,0
1/3/2021 4:00,0,0,0,0
1/3/2021 4:15,0,0,0,0
1/3/2021 4:30,0,0,0,0
1/3/2021 4:45,0,0,0,0
1/3/2021 5:00,0,0,0,0
1/3/2021 5:15,0,0,0,0
1/3/2021 5:30,0,0,0,0
1/3/2021 5:45,0,0,0,0
1/3/2021 6:00,0,0,0,0
1/3/2021 6:15,0,0,0,0
1/3/2021 6:30,0,0,0,0
1/3/2021 6:45,0,0,0,0
1/3/2021 7:00,0,0,0,0
1/3/2021 7:15,0,0,0,0
1/3/2021 7:30,0,0,0,0
1/3/2021 7:45,0,0,0,0
1/3/2021 8:00,0,0,0,0
1/3/2021 8:15,0,0,0,0
1/3/2021 8:30,0.0018875,0.001405436,0.001405436,0
1/3/2021 8:45,0.0062625,0.004216308,0.004216308,0.0018875
1/3/2021 9:00,0,0,0,0.0062625
1/3/2021 9:15,0.0093125,0,0,0
1/3/2021 9:30,0.0250875,0.026357021,0.026357021,0.0093125
1/3/2021 9:45,0.0408625,0.05658409,0.05658409,0.0250875
1/3/2021 10:00,0.0618875,0.10511957,0.10511957,0.0408625
1/3/2021 10:15,0.0741625,0.123141031,0.123141031,0.0618875
1/3/2021 10:30,0.0864375,0.141162492,0.141162492,0.0741625
1/3/2021 10:45,0.0987125,0.159183953,0.159183953,0.0864375
1/3/2021 11:00,0.1258,0.221666855,0.221666855,0.0987125
1/3/2021 11:15,0.1282,0.210047355,0.210047355,0.1258
1/3/2021 11:30,0.1306,0.198427855,0.198427855,0.1282
1/3/2021 11:45,0.133,0.186808355,0.186808355,0.1306
1/3/2021 12:00,0.159175,0.181668797,0.181668797,0.133
1/3/2021 12:15,0.145725,0.165729336,0.165729336,0.159175
1/3/2021 12:30,0.132275,0.149789876,0.149789876,0.145725
1/3/2021 12:45,0.118825,0.133850415,0.133850415,0.132275
1/3/2021 13:00,0.1128,0.11824716,0.11824716,0.118825
1/3/2021 13:15,0.0944,0.102083562,0.102083562,0.1128
1/3/2021 13:30,0.076,0.085919964,0.085919964,0.0944
1/3/2021 13:45,0.0576,0.069756366,0.069756366,0.076
1/3/2021 14:00,0.0160625,0.040352634,0.040352634,0.0576
1/3/2021 14:15,0.0130875,0.033015791,0.033015791,0.0160625
1/3/2021 14:30,0.0101125,0.025678949,0.025678949,0.0130875
1/3/2021 14:45,0.0071375,0.018342106,0.018342106,0.0101125
1/3/2021 15:00,0,0,0,0.0071375
1/3/2021 15:15,0,0,0,0
1/3/2021 15:30,0,0,0,0
1/3/2021 15:45,0,0,0,0
1/3/2021 16:00,0,0,0,0
1/3/2021 16:15,0,0,0,0
1/3/2021 16:30,0,0,0,0
1/3/2021 16:45,0,0,0,0
1/3/2021 17:00,0,0,0,0
1/3/2021 17:15,0,0,0,0
1/3/2021 17:30,0,0,0,0
1/3/2021 17:45,0,0,0,0
1/3/2021 18:00,0,0,0,0
1/3/2021 18:15,0,0,0,0
1/3/2021 18:30,0,0,0,0
1/3/2021 18:45,0,0,0,0
1/3/2021 19:00,0,0,0,0
1/3/2021 19:15,0,0,0,0
1/3/2021 19:30,0,0,0,0
1/3/2021 19:45,0,0,0,0
1/3/2021 20:00,0,0,0,0
1/3/2021 20:15,0,0,0,0
1/3/2021 20:30,0,0,0,0
1/3/2021 20:45,0,0,0,0
1/3/2021 21:00,0,0,0,0
1/3/2021 21:15,0,0,0,0
1/3/2021 21:30,0,0,0,0
1/3/2021 21:45,0,0,0,0
1/3/2021 22:00,0,0,0,0
1/3/2021 22:15,0,0,0,0
1/3/2021 22:30,0,0,0,0
1/3/2021 22:45,0,0,0,0
1/3/2021 23:00,0,0,0,0
1/3/2021 23:15,0,0,0,0
1/3/2021 23:30,0,0,0,0
1/3/2021 23:45,0,0,0,0
1/4/2021 0:00,0,0,0,0
1/4/2021 0:15,0,0,0,0
1/4/2021 0:30,0,0,0,0
1/4/2021 0:45,0,0,0,0
1/4/2021 1:00,0,0,0,0
1/4/2021 1:15,0,0,0,0
1/4/2021 1:30,0,0,0,0
1/4/2021 1:45,0,0,0,0
1/4/2021 2:00,0,0,0,0
1/4/2021 2:15,0,0,0,0
1/4/2021 2:30,0,0,0,0
1/4/2021 2:45,0,0,0,0
1/4/2021 3:00,0,0,0,0
1/4/2021 3:15,0,0,0,0
1/4/2021 3:30,0,0,0,0
1/4/2021 3:45,0,0,0,0
1/4/2021 4:00,0,0,0,0
1/4/2021 4:15,0,0,0,0
1/4/2021 4:30,0,0,0,0
1/4/2021 4:45,0,0,0,0
1/4/2021 5:00,0,0,0,0
1/4/2021 5:15,0,0,0,0
1/4/2021 5:30,0,0,0,0
1/4/2021 5:45,0,0,0,0
1/4/2021 6:00,0,0,0,0
1/4/2021 6:15,0,0,0,0
1/4/2021 6:30,0,0,0,0
1/4/2021 6:45,0,0,0,0
1/4/2021 7:00,0,0,0,0
1/4/2021 7:15,0,0,0,0
1/4/2021 7:30,0,0,0,0
1/4/2021 7:45,0,0,0,0
1/4/2021 8:00,0,0,0,0
1/4/2021 8:15,0,0,0,0
1/4/2021 8:30,7.50E-05,2.84E-06,2.84E-06,0
1/4/2021 8:45,0.000825,8.51E-06,8.51E-06,7.50E-05
1/4/2021 9:00,0,0,0,0.000825
1/4/2021 9:15,0.000625,0,0,0
1/4/2021 9:30,0.004775,0.004804145,0.004804145,0.000625
1/4/2021 9:45,0.008925,0.014367035,0.014367035,0.004775
1/4/2021 10:00,0.0137125,0.032674462,0.032674462,0.008925
1/4/2021 10:15,0.0174375,0.036407661,0.036407661,0.0137125
1/4/2021 10:30,0.0211625,0.040140861,0.040140861,0.0174375
1/4/2021 10:45,0.0248875,0.04387406,0.04387406,0.0211625
1/4/2021 11:00,0.0274875,0.044205618,0.044205618,0.0248875
1/4/2021 11:15,0.0319625,0.050206578,0.050206578,0.0274875
1/4/2021 11:30,0.0364375,0.056207538,0.056207538,0.0319625
1/4/2021 11:45,0.0409125,0.062208498,0.062208498,0.0364375
1/4/2021 12:00,0.0535625,0.053672562,0.053672562,0.0409125
1/4/2021 12:15,0.0525875,0.069364786,0.069364786,0.0535625
1/4/2021 12:30,0.0516125,0.085057008,0.085057008,0.0525875
1/4/2021 12:45,0.0506375,0.100749231,0.100749231,0.0516125
1/4/2021 13:00,0.0609125,0.174400867,0.174400867,0.0506375
1/4/2021 13:15,0.0524375,0.151453482,0.151453482,0.0609125
1/4/2021 13:30,0.0439625,0.128506096,0.128506096,0.0524375
1/4/2021 13:45,0.0354875,0.105558711,0.105558711,0.0439625
1/4/2021 14:00,0.019775,0.06626159,0.06626159,0.0354875
1/4/2021 14:15,0.016125,0.054214028,0.054214028,0.019775
1/4/2021 14:30,0.012475,0.042166466,0.042166466,0.016125
1/4/2021 14:45,0.008825,0.030118904,0.030118904,0.012475
1/4/2021 15:00,0,0,0,0.008825
1/4/2021 15:15,0,0,0,0
1/4/2021 15:30,0,0,0,0
1/4/2021 15:45,0,0,0,0
1/4/2021 16:00,0,0,0,0
1/4/2021 16:15,0,0,0,0
1/4/2021 16:30,0,0,0,0
1/4/2021 16:45,0,0,0,0
1/4/2021 17:00,0,0,0,0
1/4/2021 17:15,0,0,0,0
1/4/2021 17:30,0,0,0,0
1/4/2021 17:45,0,0,0,0
1/4/2021 18:00,0,0,0,0
1/4/2021 18:15,0,0,0,0
1/4/2021 18:30,0,0,0,0
1/4/2021 18:45,0,0,0,0
1/4/2021 19:00,0,0,0,0
1/4/2021 19:15,0,0,0,0
1/4/2021 19:30,0,0,0,0
1/4/2021 19:45,0,0,0,0
1/4/2021 20:00,0,0,0,0
1/4/2021 20:15,0,0,0,0
1/4/2021 20:30,0,0,0,0
1/4/2021 20:45,0,0,0,0
1/4/2021 21:00,0,0,0,0
1/4/2021 21:15,0,0,0,0
1/4/2021 21:30,0,0,0,0
1/4/2021 21:45,0,0,0,0
1/4/2021 22:00,0,0,0,0
1/4/2021 22:15,0,0,0,0
1/4/2021 22:30,0,0,0,0
1/4/2021 22:45,0,0,0,0
1/4/2021 23:00,0,0,0,0
1/4/2021 23:15,0,0,0,0
1/4/2021 23:30,0,0,0,0
1/4/2021 23:45,0,0,0,0
1/5/2021 0:00,0,0,0,0
1/5/2021 0:15,0,0,0,0
1/5/2021 0:30,0,0,0,0
1/5/2021 0:45,0,0,0,0
1/5/2021 1:00,0,0,0,0
1/5/2021 1:15,0,0,0,0
1/5/2021 1:30,0,0,0,0
1/5/2021 1:45,0,0,0,0
1/5/2021 2:00,0,0,0,0
1/5/2021 2:15,0,0,0,0
1/5/2021 2:30,0,0,0,0
1/5/2021 2:45,0,0,0,0
1/5/2021 3:00,0,0,0,0
1/5/2021 3:15,0,0,0,0
1/5/2021 3:30,0,0,0,0
1/5/2021 3:45,0,0,0,0
1/5/2021 4:00,0,0,0,0
1/5/2021 4:15,0,0,0,0
1/5/2021 4:30,0,0,0,0
1/5/2021 4:45,0,0,0,0
1/5/2021 5:00,0,0,0,0
1/5/2021 5:15,0,0,0,0
1/5/2021 5:30,0,0,0,0
1/5/2021 5:45,0,0,0,0
1/5/2021 6:00,0,0,0,0
1/5/2021 6:15,0,0,0,0
1/5/2021 6:30,0,0,0,0
1/5/2021 6:45,0,0,0,0
1/5/2021 7:00,0,0,0,0
1/5/2021 7:15,0,0,0,0
1/5/2021 7:30,0,0,0,0
1/5/2021 7:45,0,0,0,0
1/5/2021 8:00,0,0,0,0
1/5/2021 8:15,0,0,0,0
1/5/2021 8:30,0.00185,1.74E-05,1.74E-05,0
1/5/2021 8:45,0.00615,5.23E-05,5.23E-05,0.00185
1/5/2021 9:00,0.006025,0.000191719,0.000191719,0.00615
1/5/2021 9:15,0.013275,0.000156861,0.000156861,0.006025
1/5/2021 9:30,0.020525,0.000122003,0.000122003,0.013275
1/5/2021 9:45,0.027775,8.71E-05,8.71E-05,0.020525
1/5/2021 10:00,0.0403125,0,0,0.027775
1/5/2021 10:15,0.0440375,0,0,0.0403125
1/5/2021 10:30,0.0477625,0,0,0.0440375
1/5/2021 10:45,0.0514875,0,0,0.0477625
1/5/2021 11:00,0.0630125,0,0,0.0514875
1/5/2021 11:15,0.0615375,0,0,0.0630125
1/5/2021 11:30,0.0600625,0,0,0.0615375
1/5/2021 11:45,0.0585875,0,0,0.0600625
1/5/2021 12:00,0.0615375,0,0,0.0585875
1/5/2021 12:15,0.0571125,0,0,0.0615375
1/5/2021 12:30,0.0526875,0,0,0.0571125
1/5/2021 12:45,0.0482625,0,0,0.0526875
1/5/2021 13:00,0.0463125,0,0,0.0482625
1/5/2021 13:15,0.0402375,0,0,0.0463125
1/5/2021 13:30,0.0341625,0,0,0.0402375
1/5/2021 13:45,0.0280875,0,0,0.0341625
1/5/2021 14:00,0.01785,0,0,0.0280875
1/5/2021 14:15,0.01455,0,0,0.01785
1/5/2021 14:30,0.01125,0,0,0.01455
1/5/2021 14:45,0.00795,0,0,0.01125
1/5/2021 15:00,0,0,0,0.00795
1/5/2021 15:15,0,0,0,0
1/5/2021 15:30,0,0,0,0
1/5/2021 15:45,0,0,0,0
1/5/2021 16:00,0,0,0,0
1/5/2021 16:15,0,0,0,0
1/5/2021 16:30,0,0,0,0
1/5/2021 16:45,0,0,0,0
1/5/2021 17:00,0,0,0,0
1/5/2021 17:15,0,0,0,0
1/5/2021 17:30,0,0,0,0
1/5/2021 17:45,0,0,0,0
1/5/2021 18:00,0,0,0,0
1/5/2021 18:15,0,0,0,0
1/5/2021 18:30,0,0,0,0
1/5/2021 18:45,0,0,0,0
1/5/2021 19:00,0,0,0,0
1/5/2021 19:15,0,0,0,0
1/5/2021 19:30,0,0,0,0
1/5/2021 19:45,0,0,0,0
1/5/2021 20:00,0,0,0,0
1/5/2021 20:15,0,0,0,0
1/5/2021 20:30,0,0,0,0
1/5/2021 20:45,0,0,0,0
1/5/2021 21:00,0,0,0,0
1/5/2021 21:15,0,0,0,0
1/5/2021 21:30,0,0,0,0
1/5/2021 21:45,0,0,0,0
1/5/2021 22:00,0,0,0,0
1/5/2021 22:15,0,0,0,0
1/5/2021 22:30,0,0,0,0
1/5/2021 22:45,0,0,0,0
1/5/2021 23:00,0,0,0,0
1/5/2021 23:15,0,0,0,0
1/5/2021 23:30,0,0,0,0
1/5/2021 23:45,0,0,0,0
1/6/2021 0:00,0,0,0,0
1/6/2021 0:15,0,0,0,0
1/6/2021 0:30,0,0,0,0
1/6/2021 0:45,0,0,0,0
1/6/2021 1:00,0,0,0,0
1/6/2021 1:15,0,0,0,0
1/6/2021 1:30,0,0,0,0
1/6/2021 1:45,0,0,0,0
1/6/2021 2:00,0,0,0,0
1/6/2021 2:15,0,0,0,0
1/6/2021 2:30,0,0,0,0
1/6/2021 2:45,0,0,0,0
1/6/2021 3:00,0,0,0,0
1/6/2021 3:15,0,0,0,0
1/6/2021 3:30,0,0,0,0
1/6/2021 3:45,0,0,0,0
1/6/2021 4:00,0,0,0,0
1/6/2021 4:15,0,0,0,0
1/6/2021 4:30,0,0,0,0
1/6/2021 4:45,0,0,0,0
1/6/2021 5:00,0,0,0,0
1/6/2021 5:15,0,0,0,0
1/6/2021 5:30,0,0,0,0
1/6/2021 5:45,0,0,0,0
1/6/2021 6:00,0,0,0,0
1/6/2021 6:15,0,0,0,0
1/6/2021 6:30,0,0,0,0
1/6/2021 6:45,0,0,0,0
1/6/2021 7:00,0,0,0,0
1/6/2021 7:15,0,0,0,0
1/6/2021 7:30,0,0,0,0
1/6/2021 7:45,0,0,0,0
1/6/2021 8:00,0,0,0,0
1/6/2021 8:15,0,0,0,0
1/6/2021 8:30,0.0003,0.00193768,0.00193768,0
1/6/2021 8:45,0.0015,0.005813039,0.005813039,0.0003
1/6/2021 9:00,0,0.021245809,0.021245809,0.0015
1/6/2021 9:15,0.00255,0.017416228,0.017416228,0
1/6/2021 9:30,0.00645,0.013586648,0.013586648,0.00255
1/6/2021 9:45,0.01035,0.009757067,0.009757067,0.00645
1/6/2021 10:00,0.01725,0.000182523,0.000182523,0.01035
1/6/2021 10:15,0.01915,0.000182918,0.000182918,0.01725
1/6/2021 10:30,0.02105,0.000183313,0.000183313,0.01915
1/6/2021 10:45,0.02295,0.000183707,0.000183707,0.02105
1/6/2021 11:00,0.0282625,0,0,0.02295
1/6/2021 11:15,0.0278875,0,0,0.0282625
1/6/2021 11:30,0.0275125,0.000631238,0.000631238,0.0278875
1/6/2021 11:45,0.0271375,0.001524323,0.001524323,0.0275125
1/6/2021 12:00,0.0304375,0.005094211,0.005094211,0.0271375
1/6/2021 12:15,0.0276125,0.004202761,0.004202761,0.0304375
1/6/2021 12:30,0.0247875,0.003311311,0.003311311,0.0276125
1/6/2021 12:45,0.0219625,0.002419861,0.002419861,0.0247875
1/6/2021 13:00,0.0206,0.00026295,0.00026295,0.0219625
1/6/2021 13:15,0.0168,0.000215141,0.000215141,0.0206
1/6/2021 13:30,0.013,0.000167332,0.000167332,0.0168
1/6/2021 13:45,0.0092,0.000119523,0.000119523,0.013
1/6/2021 14:00,0,0,0,0.0092
1/6/2021 14:15,0,0,0,0
1/6/2021 14:30,0,0,0,0
1/6/2021 14:45,0,0,0,0
1/6/2021 15:00,0,0,0,0
1/6/2021 15:15,0,0,0,0
1/6/2021 15:30,0,0,0,0
1/6/2021 15:45,0,0,0,0
1/6/2021 16:00,0,0,0,0
1/6/2021 16:15,0,0,0,0
1/6/2021 16:30,0,0,0,0
1/6/2021 16:45,0,0,0,0
1/6/2021 17:00,0,0,0,0
1/6/2021 17:15,0,0,0,0
1/6/2021 17:30,0,0,0,0
1/6/2021 17:45,0,0,0,0
1/6/2021 18:00,0,0,0,0
1/6/2021 18:15,0,0,0,0
1/6/2021 18:30,0,0,0,0
1/6/2021 18:45,0,0,0,0
1/6/2021 19:00,0,0,0,0
1/6/2021 19:15,0,0,0,0
1/6/2021 19:30,0,0,0,0
1/6/2021 19:45,0,0,0,0
1/6/2021 20:00,0,0,0,0
1/6/2021 20:15,0,0,0,0
1/6/2021 20:30,0,0,0,0
1/6/2021 20:45,0,0,0,0
1/6/2021 21:00,0,0,0,0
1/6/2021 21:15,0,0,0,0
1/6/2021 21:30,0,0,0,0
1/6/2021 21:45,0,0,0,0
1/6/2021 22:00,0,0,0,0
1/6/2021 22:15,0,0,0,0
1/6/2021 22:30,0,0,0,0
1/6/2021 22:45,0,0,0,0
1/6/2021 23:00,0,0,0,0
1/6/2021 23:15,0,0,0,0
1/6/2021 23:30,0,0,0,0
1/6/2021 23:45,0,0,0,0
1/7/2021 0:00,0,0,0,0
1/7/2021 0:15,0,0,0,0
1/7/2021 0:30,0,0,0,0
1/7/2021 0:45,0,0,0,0
1/7/2021 1:00,0,0,0,0
1/7/2021 1:15,0,0,0,0
1/7/2021 1:30,0,0,0,0
1/7/2021 1:45,0,0,0,0
1/7/2021 2:00,0,0,0,0
1/7/2021 2:15,0,0,0,0
1/7/2021 2:30,0,0,0,0
1/7/2021 2:45,0,0,0,0
1/7/2021 3:00,0,0,0,0
1/7/2021 3:15,0,0,0,0
1/7/2021 3:30,0,0,0,0
1/7/2021 3:45,0,0,0,0
1/7/2021 4:00,0,0,0,0
1/7/2021 4:15,0,0,0,0
1/7/2021 4:30,0,0,0,0
1/7/2021 4:45,0,0,0,0
1/7/2021 5:00,0,0,0,0
1/7/2021 5:15,0,0,0,0
1/7/2021 5:30,0,0,0,0
1/7/2021 5:45,0,0,0,0
1/7/2021 6:00,0,0,0,0
1/7/2021 6:15,0,0,0,0
1/7/2021 6:30,0,0,0,0
1/7/2021 6:45,0,0,0,0
1/7/2021 7:00,0,0,0,0
1/7/2021 7:15,0,0,0,0
1/7/2021 7:30,0,0,0,0
1/7/2021 7:45,0,0,0,0
1/7/2021 8:00,0,0,0,0
1/7/2021 8:15,0,0,0,0
1/7/2021 8:30,0.0006875,0.002496967,0.002496967,0
1/7/2021 8:45,0.0026625,0.007490901,0.007490901,0.0006875
1/7/2021 9:00,0,0,0,0.0026625
1/7/2021 9:15,0.0045125,0.0045191,0.0045191,0
1/7/2021 9:30,0.0106875,0.035432374,0.035432374,0.0045125
1/7/2021 9:45,0.0168625,0.066345647,0.066345647,0.0106875
1/7/2021 10:00,0.025475,0.116090264,0.116090264,0.0168625
1/7/2021 10:15,0.030025,0.134449309,0.134449309,0.025475
1/7/2021 10:30,0.034575,0.152808354,0.152808354,0.030025
1/7/2021 10:45,0.039125,0.171167399,0.171167399,0.034575
1/7/2021 11:00,0.052975,0.266857493,0.266857493,0.039125
1/7/2021 11:15,0.051325,0.233662505,0.233662505,0.052975
