Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization,Energy_A_Annual_MWh,Energy_B1_Annual_MWh,Energy_B2_Annual_MWh,Energy_C_Annual_MWh,Total_Delivered_Annual_MWh,Curtailment_Annual_MWh,Total_Committed_Delivered_Annual_MWh,Revenue_A_EUR,Revenue_B1_EUR,Revenue_B2_EUR,Revenue_C_EUR,Revenue_Total_EUR,Electricity_Cost_EUR,Other_Variable_OPEX_EUR,Total_Variable_OPEX_EUR,Total_IT_CAPEX_EUR,Annualized_IT_CAPEX_EUR,Total_Facility_CAPEX_EUR,Annualized_Facility_CAPEX_EUR,Annualized_Total_CAPEX_EUR,Annual_Fixed_OPEX_EUR,Total_Annual_Cost_EUR,Contribution_Margin_EUR,Net_Profit_EUR,Utilization_Without_C,Installed_IT_Capacity_MW
31.0,5.0,6.0,20.0,100.0,100.0,100.0,46.76405705023125,163.49527043138988,43.8,52.56,175.2,71.48040059276893,343.04040059276895,157.8200400592769,0.7831972616273264,43800.0,52560.0,175200.0,71480.40059276893,343040.400592769,163495.2704313899,271560.0,131400000.0,110376000.0,210240000.0,21444120.177830677,473460120.1778307,16041960.86385443,4116484.8071132274,20158445.670967657,1750000000.0,388888888.8888889,750000000.0,30000000.0,418888888.8888889,30000000.0,469047334.55985653,453301674.50686306,4412785.617974162,0.62,50.0
