Hour_of_Year,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Tier_C_MW,Total_Hardware_Used_MW,Curtailment_MW
58,8.0,0.0,17.0,5.0,30.0,67.37167525885921
59,8.0,0.0,17.0,5.0,30.0,72.46035452418116
60,8.0,0.0,17.0,5.0,30.0,71.47264859091601
61,8.0,0.0,17.0,5.0,30.0,69.3395444618486
62,8.0,0.0,17.0,5.0,30.0,65.49776674423163
63,8.0,0.0,17.0,5.0,30.0,65.4991602172016
64,8.0,0.0,17.0,5.0,30.0,65.49936590094953
65,8.0,0.0,17.0,5.0,30.0,65.4991154913393
66,8.0,0.0,17.0,5.0,30.0,65.49979552508931
67,8.0,0.0,17.0,5.0,30.0,65.49976083763308
68,8.0,0.0,17.0,5.0,30.0,65.4900487568295
69,8.0,0.0,17.0,5.0,30.0,65.49712726448118
70,8.0,0.0,17.0,5.0,30.0,65.49975664679577
71,8.0,0.0,17.0,5.0,30.0,65.49973125844215
72,8.0,0.0,17.0,5.0,30.0,65.49992096231976
73,8.0,0.0,17.0,5.0,30.0,65.49995248334218
74,8.0,0.0,17.0,5.0,30.0,65.49996427911967
75,8.0,0.0,17.0,5.0,30.0,65.4999488927826
76,8.0,0.0,17.0,5.0,30.0,65.49995266649519
77,8.0,0.0,17.0,5.0,30.0,65.49994255154178
78,8.0,0.0,17.0,5.0,30.0,65.49990369752173
79,8.0,0.0,17.0,5.0,30.0,65.49978794805082
80,8.0,0.0,17.0,5.0,30.0,65.49951412502645
81,8.0,0.0,17.0,5.0,30.0,65.49850790485556
82,8.0,0.0,17.0,5.0,30.0,67.09009638458268
83,8.0,0.0,17.0,5.0,30.0,70.9880667638423
84,8.0,0.0,17.0,5.0,30.0,90.5445108949543
85,8.0,0.0,17.0,5.0,30.0,121.02336248474808
86,8.0,0.0,17.0,5.0,30.0,152.5255018784813
87,8.0,0.0,17.0,5.0,30.0,135.94829655789994
88,8.0,0.0,17.0,5.0,30.0,65.53316107605048
89,8.0,0.0,17.0,5.0,30.0,38.409615946951135
90,8.0,0.0,17.0,5.0,30.0,65.3783955194078
91,8.0,0.0,17.0,5.0,30.0,65.41834636948012
92,8.0,0.0,17.0,5.0,30.0,65.40180007888864
93,8.0,0.0,17.0,5.0,30.0,65.4498753980434
94,8.0,0.0,17.0,5.0,30.0,65.47956283304951
95,8.0,0.0,17.0,5.0,30.0,65.4808493019522
96,8.0,0.0,17.0,5.0,30.0,65.49261974825971
97,8.0,0.0,17.0,5.0,30.0,65.48782316111318
98,8.0,0.0,17.0,5.0,30.0,65.46769329170812
99,8.0,0.0,17.0,5.0,30.0,65.46003355914979
100,8.0,0.0,17.0,5.0,30.0,65.47399004874795
101,8.0,0.0,17.0,5.0,30.0,65.48740796085009
102,8.0,0.0,17.0,5.0,30.0,65.49913802914674
103,8.0,0.0,17.0,5.0,30.0,65.4977549058713
104,8.0,0.0,17.0,5.0,30.0,65.49960386976163
105,8.0,0.0,17.0,5.0,30.0,65.49933062282157
106,8.0,0.0,17.0,5.0,30.0,67.1495243307824
107,8.0,0.0,17.0,5.0,30.0,71.23410358137848
108,8.0,0.0,17.0,5.0,30.0,72.48165336141716
109,8.0,0.0,17.0,5.0,30.0,71.7358626321865
110,8.0,0.0,17.0,5.0,30.0,65.58703999862834
111,8.0,0.0,17.0,5.0,30.0,63.52861461586018
112,8.0,0.0,17.0,5.0,30.0,47.087174814068476
113,8.0,0.0,17.0,5.0,30.0,44.58319252112433
114,8.0,0.0,17.0,5.0,30.0,45.98109017196735
115,8.0,0.0,17.0,5.0,30.0,54.24107489525025
116,8.0,0.0,17.0,5.0,30.0,57.12458490830177
117,8.0,0.0,17.0,5.0,30.0,57.147175467711776
118,8.0,0.0,17.0,5.0,30.0,56.38214091801488
119,8.0,0.0,17.0,5.0,30.0,56.73568075388161
120,8.0,0.0,17.0,5.0,30.0,61.42346177085544
121,8.0,0.0,17.0,5.0,30.0,59.229079454266
122,8.0,0.0,17.0,5.0,30.0,52.376780269985346
123,8.0,0.0,17.0,5.0,30.0,52.12468667529295
124,8.0,0.0,17.0,5.0,30.0,56.10229146217577
125,8.0,0.0,17.0,5.0,30.0,27.80812407809647
126,8.0,0.0,17.0,5.0,30.0,43.703951775592756
127,8.0,0.0,17.0,5.0,30.0,27.749634799313334
128,8.0,0.0,17.0,5.0,30.0,19.671648276960504
129,8.0,0.0,17.0,5.0,30.0,8.679437818988696
130,8.0,0.0,17.0,5.0,30.0,8.521524623155713
131,8.0,0.0,17.0,5.0,30.0,36.56981728218713
132,8.0,0.0,17.0,5.0,30.0,65.39381014171202
133,8.0,0.0,17.0,5.0,30.0,106.99412481823813
134,8.0,0.0,17.0,5.0,30.0,98.38674625775323
135,8.0,0.0,17.0,5.0,30.0,63.39919302811617
136,8.0,0.0,17.0,5.0,30.0,0.0
137,8.0,0.0,17.0,5.0,30.0,0.0
138,8.0,0.0,17.0,5.0,30.0,0.0
139,8.0,0.0,17.0,5.0,30.0,0.0
140,8.0,0.0,17.0,5.0,30.0,0.0
141,8.0,0.0,17.0,5.0,30.0,21.051948206626363
142,8.0,0.0,17.0,5.0,30.0,30.175579250612117
143,8.0,0.0,17.0,5.0,30.0,30.639096115597624
144,8.0,0.0,17.0,5.0,30.0,39.87482815070112
145,8.0,0.0,17.0,5.0,30.0,41.83628286720888
146,8.0,0.0,17.0,5.0,30.0,45.643472274888566
147,8.0,0.0,17.0,5.0,30.0,42.143005169801114
148,8.0,0.0,17.0,5.0,30.0,28.87090441928597
149,8.0,0.0,17.0,5.0,30.0,35.748159940236604
150,8.0,0.0,17.0,5.0,30.0,42.94327060857651
151,8.0,0.0,17.0,5.0,30.0,45.299591648194266
152,8.0,0.0,17.0,5.0,30.0,45.3382196431146
153,8.0,0.0,17.0,5.0,30.0,41.771002792784074
154,8.0,0.0,17.0,5.0,30.0,27.49453989043228
155,8.0,0.0,17.0,5.0,30.0,0.0
156,8.0,0.0,17.0,5.0,30.0,27.265129365038035
157,8.0,0.0,17.0,5.0,30.0,48.74024262983235
158,8.0,0.0,17.0,5.0,30.0,64.47543827010493
159,8.0,0.0,17.0,5.0,30.0,77.62862674155076
160,8.0,0.0,17.0,5.0,30.0,46.94210883447752
161,8.0,0.0,17.0,5.0,30.0,51.87241247631299
162,8.0,0.0,17.0,5.0,30.0,54.73663847630624
163,8.0,0.0,17.0,5.0,30.0,57.319872541519544
164,8.0,0.0,17.0,5.0,30.0,54.33532868728989
165,8.0,0.0,17.0,5.0,30.0,49.35888862219112
166,8.0,0.0,17.0,5.0,30.0,44.32568159019068
167,8.0,0.0,17.0,5.0,30.0,37.95177128509182
168,8.0,0.0,17.0,5.0,30.0,37.96456082665301
169,8.0,0.0,17.0,5.0,30.0,12.263431904204296
170,8.0,0.0,17.0,5.0,30.0,35.90823625354541
171,8.0,0.0,17.0,5.0,30.0,26.07854502577075
172,8.0,0.0,17.0,5.0,30.0,20.05013645724305
173,8.0,0.0,17.0,5.0,30.0,9.666276120631053
174,8.0,0.0,17.0,3.3908019973029973,28.390801997302997,0.0
175,8.0,0.0,17.0,0.0,25.0,0.0
176,8.0,0.0,17.0,0.0,25.0,0.0
177,8.0,0.0,17.0,0.0,25.0,0.0
178,8.0,0.0,9.850502305744602,0.0,17.8505023057446,0.0
179,8.0,0.0,18.319738745918553,0.0,26.319738745918553,0.0
180,8.0,0.0,22.0,0.0,30.0,0.0
181,8.0,0.0,17.829758948336888,4.170241051663112,30.0,0.0
182,8.0,0.0,17.0,3.3296624053390858,28.329662405339086,0.0
183,8.0,0.0,17.0,5.0,30.0,0.0
184,8.0,0.0,17.0,0.0,25.0,0.0
185,8.0,0.0,17.0,0.0,25.0,0.0
186,8.0,0.0,17.0,0.0,25.0,0.0
187,8.0,0.0,17.0,0.0,25.0,0.0
188,8.0,0.0,17.0,0.0,25.0,0.0
189,8.0,0.0,2.923360678432349,0.0,10.92336067843235,0.0
190,8.0,0.0,0.0,0.0,8.0,0.0
191,8.0,0.0,0.0,0.0,8.0,0.0
192,8.0,0.0,0.0,0.0,8.0,0.0
193,8.0,0.0,0.0,0.0,8.0,0.0
194,8.0,0.0,0.0,0.0,8.0,0.0
195,8.0,0.0,0.0,0.0,8.0,0.0
196,8.0,0.0,0.0,0.0,8.0,0.0
197,8.0,0.0,0.0,0.0,8.0,0.0
198,8.0,0.0,0.0,0.0,8.0,0.0
199,8.0,0.0,0.0,0.0,8.0,0.0
200,8.0,0.0,0.0,0.0,8.0,0.0
201,8.0,0.0,0.0,0.0,8.0,0.0
202,8.0,0.0,0.0,0.0,8.0,0.0
203,8.0,0.0,2.661839299031586,0.0,10.661839299031586,0.0
204,8.0,0.0,12.889202342992341,0.0,20.88920234299234,0.0
205,8.0,0.0,16.51470953578572,0.0,24.51470953578572,0.0
206,8.0,0.0,10.594105807164006,0.0,18.594105807164006,0.0
207,8.0,0.0,13.770474673059603,0.0,21.770474673059603,0.0
208,8.0,0.0,22.0,0.0,30.0,5.347853404573044
209,8.0,0.0,22.0,0.0,30.0,0.0
210,8.0,0.0,22.0,0.0,30.0,6.086783947274668
211,8.0,0.0,22.0,0.0,30.0,20.917464927503985
212,8.0,0.0,22.0,0.0,30.0,52.731020315532234
213,8.0,0.0,22.0,0.0,30.0,64.81202916453569
214,8.0,0.0,22.0,0.0,30.0,65.16902171192346
215,8.0,0.0,22.0,0.0,30.0,64.37485042322405
216,8.0,0.0,22.0,0.0,30.0,65.06278702002194
217,8.0,0.0,22.0,0.0,30.0,65.28123812464065
218,8.0,0.0,22.0,0.0,30.0,65.12273234757922
219,8.0,0.0,22.0,0.0,30.0,63.414642169491344
220,8.0,0.0,22.0,0.0,30.0,57.91615171522528
221,8.0,0.0,22.0,0.0,30.0,14.743462088700909
222,8.0,0.0,22.0,0.0,30.0,31.142613581754304
223,8.0,0.0,22.0,0.0,30.0,16.821903931268977
224,8.0,0.0,22.0,0.0,30.0,11.771927419041596
225,8.0,0.0,22.0,0.0,30.0,5.142122411113455
226,8.0,0.0,22.0,0.0,30.0,9.394371431100609
227,8.0,0.0,22.0,0.0,30.0,37.55466536310183
228,8.0,0.0,22.0,0.0,30.0,75.07197332917374
229,8.0,0.0,22.0,0.0,30.0,88.26462384907941
230,8.0,0.0,22.0,0.0,30.0,96.16202009319812
231,8.0,0.0,22.0,0.0,30.0,77.10474949449102
232,8.0,0.0,22.0,0.0,30.0,2.169305885078792
233,8.0,0.0,22.0,0.0,30.0,9.264164468713659
234,8.0,0.0,22.0,0.0,30.0,15.656305160299588
235,8.0,0.0,22.0,0.0,30.0,0.0
236,8.0,0.0,22.0,0.0,30.0,20.542298943328888
237,8.0,0.0,22.0,0.0,30.0,20.50007429492902
238,8.0,0.0,22.0,0.0,30.0,19.668021520829633
239,8.0,0.0,22.0,0.0,30.0,20.105085217199957
240,8.0,0.0,22.0,0.0,30.0,26.17959188371691
241,8.0,0.0,22.0,0.0,30.0,36.149954165291916
242,8.0,0.0,22.0,0.0,30.0,46.316134083270214
243,8.0,0.0,22.0,0.0,30.0,52.68528594890455
244,8.0,0.0,22.0,0.0,30.0,52.891803625038804
245,8.0,0.0,22.0,0.0,30.0,51.28031707947967
246,8.0,0.0,22.0,0.0,30.0,53.71859401748658
247,8.0,0.0,22.0,0.0,30.0,56.58584901375082
248,8.0,0.0,22.0,0.0,30.0,60.07062935106772
249,8.0,0.0,22.0,0.0,30.0,60.29029603132312
250,8.0,0.0,22.0,0.0,30.0,59.8689765968919
251,8.0,0.0,22.0,0.0,30.0,61.13822385187002
252,8.0,0.0,22.0,0.0,30.0,65.80893741100871
253,8.0,0.0,22.0,0.0,30.0,113.49415604024932
254,8.0,0.0,22.0,0.0,30.0,128.3115816851777
255,8.0,0.0,22.0,0.0,30.0,121.45188942068108
256,8.0,0.0,22.0,0.0,30.0,36.49483775773186
257,8.0,0.0,22.0,0.0,30.0,33.120058468452456
258,8.0,0.0,22.0,0.0,30.0,36.99956748399666
259,8.0,0.0,22.0,0.0,30.0,3.6919844631520817
260,8.0,0.0,20.646307663534344,1.353692336465656,30.0,34.87776408282035
261,8.0,0.0,17.0,5.0,30.0,30.882094707957293
262,8.0,0.0,17.0,5.0,30.0,39.69449903011463
263,8.0,0.0,17.0,5.0,30.0,47.88474058686256
264,8.0,0.0,17.0,5.0,30.0,59.59958791583887
265,8.0,0.0,17.0,5.0,30.0,63.8688093479752
266,8.0,0.0,17.0,5.0,30.0,65.1819794218266
267,8.0,0.0,17.0,5.0,30.0,65.3730548731537
268,8.0,0.0,17.0,5.0,30.0,65.47633270064509
269,8.0,0.0,17.0,5.0,30.0,65.48689511967683
270,8.0,0.0,17.0,5.0,30.0,65.48757111750106
271,8.0,0.0,17.0,5.0,30.0,65.49654250070637
272,8.0,0.0,17.0,5.0,30.0,65.49873474303294
273,8.0,0.0,17.0,5.0,30.0,65.49922597573762
274,8.0,0.0,17.0,5.0,30.0,65.49955371832031
275,8.0,0.0,17.0,5.0,30.0,66.61877293085237
276,8.0,0.0,17.0,5.0,30.0,67.46462179234857
277,8.0,0.0,17.0,5.0,30.0,69.02533459744842
278,8.0,0.0,17.0,5.0,30.0,81.50312168555152
279,8.0,0.0,17.0,5.0,30.0,85.2699808779718
280,8.0,0.0,17.0,5.0,30.0,67.60935399060133
281,8.0,0.0,17.0,5.0,30.0,65.49391728319158
282,8.0,0.0,17.0,5.0,30.0,65.12043238763752
283,8.0,0.0,17.0,5.0,30.0,65.24248704692498
284,8.0,0.0,17.0,5.0,30.0,38.44606726593365
285,8.0,0.0,17.0,5.0,30.0,65.42440469041408
286,8.0,0.0,17.0,5.0,30.0,65.425602302678
287,8.0,0.0,17.0,5.0,30.0,65.40634123683567
288,8.0,0.0,17.0,5.0,30.0,65.38243832387307
289,8.0,0.0,17.0,5.0,30.0,65.38753730540036
290,8.0,0.0,17.0,5.0,30.0,65.32150305239237
291,8.0,0.0,17.0,5.0,30.0,65.36527361478181
292,8.0,0.0,17.0,5.0,30.0,65.32058050963944
293,8.0,0.0,17.0,5.0,30.0,64.94077775392057
294,8.0,0.0,17.0,5.0,30.0,64.90416182916556
295,8.0,0.0,17.0,5.0,30.0,65.07604311625953
296,8.0,0.0,17.0,5.0,30.0,65.15912108405627
297,8.0,0.0,17.0,5.0,30.0,64.65014236214304
298,8.0,0.0,17.0,5.0,30.0,71.44692171528641
299,8.0,0.0,17.0,5.0,30.0,103.68976529218489
300,8.0,0.0,17.0,5.0,30.0,138.02660523937178
301,8.0,0.0,17.0,5.0,30.0,162.60830763782099
302,8.0,0.0,17.0,5.0,30.0,170.59410807627776
303,8.0,0.0,17.0,5.0,30.0,145.4805985289111
304,8.0,0.0,17.0,5.0,30.0,67.65664286053835
305,8.0,0.0,17.0,5.0,30.0,65.18192648703312
306,8.0,0.0,17.0,5.0,30.0,65.28923855038164
307,8.0,0.0,17.0,5.0,30.0,38.232680098155484
308,8.0,0.0,17.0,5.0,30.0,65.22033904793516
309,8.0,0.0,17.0,5.0,30.0,65.21142429852338
310,8.0,0.0,17.0,5.0,30.0,65.13250452161515
311,8.0,0.0,17.0,5.0,30.0,65.3250375266516
312,8.0,0.0,17.0,5.0,30.0,65.2370765919974
313,8.0,0.0,17.0,5.0,30.0,64.98323861501575
314,8.0,0.0,17.0,5.0,30.0,64.74721975968293
315,8.0,0.0,17.0,5.0,30.0,64.67087708695198
316,8.0,0.0,17.0,5.0,30.0,64.00057335302954
317,8.0,0.0,17.0,5.0,30.0,60.50786036426773
318,8.0,0.0,17.0,5.0,30.0,52.288198167934496
319,8.0,0.0,17.0,5.0,30.0,44.480057827355566
320,8.0,0.0,17.0,5.0,30.0,33.4002996393845
321,8.0,0.0,17.0,5.0,30.0,22.96560669500927
322,8.0,0.0,17.0,5.0,30.0,29.157732052051266
323,8.0,0.0,17.0,5.0,30.0,66.24166113173061
324,8.0,0.0,17.0,5.0,30.0,94.48098853571798
325,8.0,0.0,17.0,5.0,30.0,92.93388785834996
326,8.0,0.0,17.0,5.0,30.0,123.21626007343684
327,8.0,0.0,17.0,5.0,30.0,103.94683902921969
328,8.0,0.0,17.0,5.0,30.0,27.876949128471402
329,8.0,0.0,17.0,5.0,30.0,19.56617577265446
330,8.0,0.0,17.0,5.0,30.0,18.42591116519403
331,8.0,0.0,17.0,5.0,30.0,0.0
332,8.0,0.0,17.0,5.0,30.0,11.482552335498738
333,8.0,0.0,17.0,5.0,30.0,0.0
334,8.0,0.0,17.0,5.0,30.0,0.0
335,8.0,0.0,17.0,5.0,30.0,0.0
336,8.0,0.0,17.0,5.0,30.0,0.31550447505604495
337,8.0,0.0,17.0,2.843866414485376,27.843866414485376,0.0
338,8.0,0.0,17.0,0.0,25.0,0.0
339,8.0,0.0,17.0,0.0,25.0,0.0
340,8.0,0.0,17.0,0.0,25.0,0.0
341,8.0,0.0,17.0,0.0,25.0,0.0
342,8.0,0.0,17.0,0.0,25.0,0.0
343,8.0,0.0,17.0,4.362155612483825,29.362155612483825,0.0
344,8.0,0.0,17.0,0.0,25.0,0.0
345,8.0,0.0,17.0,0.0,25.0,0.0
346,8.0,0.0,17.0,0.0,25.0,0.0
347,8.0,0.0,17.0,5.0,30.0,0.0
348,8.0,0.0,17.0,5.0,30.0,29.368697129617658
349,8.0,0.0,17.0,5.0,30.0,46.52693152198512
350,8.0,0.0,17.0,5.0,30.0,23.173298194417924
351,8.0,0.0,17.0,5.0,30.0,0.0
352,8.0,0.0,12.166150376436285,0.0,20.166150376436285,0.0
353,8.0,0.0,14.272453442190706,0.0,22.272453442190706,0.0
354,8.0,0.0,18.572642083335115,0.0,26.572642083335115,0.0
355,8.0,0.0,22.0,0.0,30.0,0.0
356,8.0,0.0,17.988754098037894,0.0,25.988754098037894,0.0
357,8.0,0.0,17.0,0.0,25.0,0.0
358,8.0,0.0,17.0,0.0,25.0,0.0
359,8.0,0.0,17.0,0.0,25.0,0.0
360,8.0,0.0,17.0,0.0,25.0,0.0
361,8.0,0.0,12.350947866738892,0.0,20.350947866738892,0.0
362,8.0,0.0,2.3071004442503344,0.0,10.307100444250334,0.0
363,8.0,0.0,3.764763232995394,0.0,11.764763232995394,0.0
364,8.0,0.0,4.969044283963356,0.0,12.969044283963356,0.0
365,8.0,0.0,6.490032661560759,0.0,14.49003266156076,0.0
366,8.0,0.0,6.864059501521533,0.0,14.864059501521533,0.0
367,8.0,0.0,5.495062583629283,0.0,13.495062583629283,0.0
368,8.0,0.0,5.434191154671172,0.0,13.434191154671172,0.0
369,8.0,0.0,5.7959053776206435,0.0,13.795905377620644,0.0
370,8.0,0.0,9.165666447326064,0.0,17.165666447326064,0.0
371,8.0,0.0,22.0,0.0,30.0,0.8968457407449648
372,8.0,0.0,22.0,0.0,30.0,0.0
373,8.0,0.0,22.0,0.0,30.0,10.74691721572836
374,8.0,0.0,22.0,0.0,30.0,0.3821538444951784
375,8.0,0.0,22.0,0.0,30.0,19.091627146794636
376,8.0,0.0,22.0,0.0,30.0,0.0
377,8.0,0.0,22.0,0.0,30.0,0.0
378,8.0,0.0,22.0,0.0,30.0,0.0
379,8.0,0.0,22.0,0.0,30.0,0.0
380,8.0,0.0,22.0,0.0,30.0,0.0
381,8.0,0.0,22.0,0.0,30.0,0.0
382,8.0,0.0,22.0,0.0,30.0,0.0
383,8.0,0.0,22.0,0.0,30.0,0.0
384,8.0,0.0,22.0,0.0,30.0,0.0
385,8.0,0.0,22.0,0.0,30.0,0.0
386,8.0,0.0,22.0,0.0,30.0,0.0
387,8.0,0.0,22.0,0.0,30.0,0.0
388,8.0,0.0,22.0,0.0,30.0,0.0
389,8.0,0.0,22.0,0.0,30.0,0.0
390,8.0,0.0,22.0,0.0,30.0,0.0
391,8.0,0.0,22.0,0.0,30.0,0.0
392,8.0,0.0,19.363226445722574,0.0,27.363226445722574,0.0
393,8.0,0.0,17.0,0.0,25.0,0.0
394,8.0,0.0,17.0,0.0,25.0,0.0
395,8.0,0.0,17.0,0.0,25.0,0.0
396,8.0,0.0,17.0,0.0,25.0,0.0
397,8.0,0.0,12.0,0.0,20.0,0.0
398,8.0,0.0,22.0,0.0,30.0,0.0
399,8.0,0.0,17.0,0.0,25.0,0.0
400,8.0,0.0,13.766117250151915,0.0,21.766117250151915,0.0
401,8.0,0.0,0.0,0.0,8.0,0.0
402,8.0,0.0,0.0,0.0,8.0,0.0
403,8.0,0.0,0.0,0.0,8.0,0.0
404,8.0,0.0,1.3389845862211427,0.0,9.338984586221143,0.0
405,8.0,0.0,3.9796538085006166,0.0,11.979653808500617,0.0
406,8.0,0.0,5.4142231528687415,0.0,13.414223152868741,0.0
407,8.0,0.0,3.4297221492972163,0.0,11.429722149297216,0.0
408,8.0,0.0,3.4250232222668497,0.0,11.42502322226685,0.0
409,8.0,0.0,7.703525711838758,0.0,15.703525711838758,0.0
410,8.0,0.0,11.305439599884757,0.0,19.305439599884757,0.0
411,8.0,0.0,15.65995692976428,0.0,23.65995692976428,0.0
412,8.0,0.0,16.382095786478533,0.0,24.382095786478533,0.0
413,8.0,0.0,20.24473626256532,0.0,28.24473626256532,0.0
414,8.0,0.0,22.0,0.0,30.0,0.0
415,8.0,0.0,18.65174375775373,0.0,26.65174375775373,0.0
416,8.0,0.0,18.0838993797009,0.0,26.0838993797009,0.0
417,8.0,0.0,22.0,0.0,30.0,0.0
418,8.0,0.0,22.0,0.0,30.0,5.572327242802238
419,8.0,0.0,22.0,0.0,30.0,21.994232936976175
420,8.0,0.0,22.0,0.0,30.0,28.077522398608707
421,8.0,0.0,22.0,0.0,30.0,40.871622990368024
422,8.0,0.0,22.0,0.0,30.0,33.655876311437424
423,8.0,0.0,22.0,0.0,30.0,36.51125649105572
424,8.0,0.0,22.0,0.0,30.0,42.76464870285706
425,8.0,0.0,22.0,0.0,30.0,27.142504149850254
426,8.0,0.0,22.0,0.0,30.0,61.87896810040523
427,8.0,0.0,22.0,0.0,30.0,63.21514443311375
428,8.0,0.0,22.0,0.0,30.0,61.4898404449836
429,8.0,0.0,22.0,0.0,30.0,52.227816854731074
430,8.0,0.0,22.0,0.0,30.0,39.484387896309116
431,8.0,0.0,22.0,0.0,30.0,34.72066186931765
432,8.0,0.0,22.0,0.0,30.0,31.689686818692763
433,8.0,0.0,22.0,0.0,30.0,0.21549217422506217
434,8.0,0.0,22.0,0.0,30.0,28.65031903589295
435,8.0,0.0,22.0,0.0,30.0,28.618211644723765
436,8.0,0.0,22.0,0.0,30.0,40.20638770443661
437,8.0,0.0,22.0,0.0,30.0,40.17364129871292
438,8.0,0.0,22.0,0.0,30.0,40.889847804724965
439,8.0,0.0,22.0,0.0,30.0,35.865084246436936
440,8.0,0.0,22.0,0.0,30.0,42.74538909503036
441,8.0,0.0,22.0,0.0,30.0,18.839843486190375
442,8.0,0.0,19.614878402707234,2.385121597292766,30.0,50.89735691284248
443,8.0,0.0,17.0,5.0,30.0,55.33488474411686
444,8.0,0.0,17.0,5.0,30.0,55.60212438005895
445,8.0,0.0,17.0,5.0,30.0,51.153843338585446
446,8.0,0.0,17.0,5.0,30.0,58.74096727746755
447,8.0,0.0,17.0,5.0,30.0,36.401193584879934
448,8.0,0.0,17.0,5.0,30.0,0.0
449,8.0,0.0,17.0,5.0,30.0,0.0
450,8.0,0.0,17.0,5.0,30.0,0.0
451,8.0,0.0,17.0,5.0,30.0,39.193876095825985
452,8.0,0.0,17.0,5.0,30.0,65.22315739548965
453,8.0,0.0,17.0,5.0,30.0,37.552069354216144
454,8.0,0.0,17.0,5.0,30.0,64.32182885592563
455,8.0,0.0,17.0,5.0,30.0,61.11872201827937
456,8.0,0.0,17.0,5.0,30.0,60.33313980428245
457,8.0,0.0,17.0,5.0,30.0,60.01340736007366
458,8.0,0.0,17.0,5.0,30.0,53.58747781707616
459,8.0,0.0,17.0,5.0,30.0,43.376376360049804
460,8.0,0.0,17.0,5.0,30.0,9.262802038794533
461,8.0,0.0,17.0,5.0,30.0,27.989692665841353
462,8.0,0.0,17.0,5.0,30.0,21.92026055917109
463,8.0,0.0,17.0,5.0,30.0,21.196413054226817
464,8.0,0.0,17.0,5.0,30.0,19.768370699189333
465,8.0,0.0,17.0,5.0,30.0,0.0
466,8.0,0.0,17.0,5.0,30.0,25.60857351876532
467,8.0,0.0,17.0,5.0,30.0,64.18139169434238
