time,SM_forecast,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_LSTM,reg_forecast,reg_forecast_manual,reg_vol,reg_vol_Up,reg_vol_Down,,,,,,,,,
1/8/2030 0:00,51.87615381,62.37179169,62.37179169,4.97385427,4.97385427,4.97487627,4.97487627,4.97385427,-5,0,-38.14327473,,,,,,,,,3.65426
1/8/2030 1:00,43.35200982,60.88171569,60.88171569,4.97385427,4.97385427,4.97487627,4.97487627,4.97385427,-5,0,-38.14327473,,,,,,,,,1.88473
1/8/2030 2:00,50.21751152,60.19098969,60.19098969,4.97385427,4.97385427,4.97487627,4.97487627,4.97385427,-18,0,-38.14327473,,,,,,,,,-0.717429
1/8/2030 3:00,40.87472284,60.07418969,60.07418969,4.97385427,4.97385427,4.97487627,4.97487627,4.97385427,-14,0,-38.14327473,,,,,,,,,-3.43103
1/8/2030 4:00,47.29713545,60.87864969,60.87864969,4.97487627,4.97487627,4.97487627,4.97487627,4.97487627,-5,0,-38.14006557,,,,,,,,,-5.55147
1/8/2030 5:00,53.61974756,60.88069369,60.88069369,4.97487627,4.97487627,4.97487627,4.97487627,4.97487627,-5,0,-38.14006557,,,,,,,,,-6.49003
1/8/2030 6:00,57.22545693,70.33308737,70.33308737,4.97487627,4.97487627,4.97487627,4.97487627,4.97487627,0,0,-38.14006557,,,,,,,,,-6.01684
1/8/2030 7:00,64.99848716,80.86576925,80.86576925,4.97487627,4.97487627,8.885805874,8.885805874,4.97487627,0,0,-38.14006557,,,,,,,,,-4.24044
1/8/2030 8:00,66.25115236,89.03010374,89.03010374,4.97487627,4.97487627,8.529837079,8.529837079,4.97487627,0,0,-38.14006557,,,,,,,,,-1.65639
1/8/2030 9:00,69.54886681,89.03010374,89.03010374,4.97487627,4.97487627,8.526771079,8.526771079,4.97587627,0,0,-38.14006557,,,,,,,,,1.06043
1/8/2030 10:00,80.4147765,89.03010374,89.03010374,4.97487627,4.97487627,63.30851739,63.30851739,4.97487627,0,0,-38.14006557,,,,,,,,,3.1654
1/8/2030 11:00,81.33823649,90.92886928,90.92886928,4.97589827,4.97589827,56.71327113,56.71327113,4.97589827,0,0,-38.1368566,,,,,,,,,4.11187
1/8/2030 12:00,87.9642939,89.24905081,89.24905081,4.97487627,4.97487627,70.36277254,70.36277254,4.97487627,0,0,-38.14006557,,,,,,,,,3.63209
1/8/2030 13:00,90.21048138,88.00810374,88.00810374,4.97487627,4.97487627,33.75351311,33.75351311,4.97487627,0,0,-38.14006557,,,,,,,,,1.87105
1/8/2030 14:00,88.96082138,88.51880113,88.51880113,4.97487627,4.97487627,33.11476567,33.11476567,4.97487627,0,0,-38.14006557,,,,,,,,,-0.71249
1/8/2030 15:00,91.25938326,89.48205849,89.48205849,8.526771079,8.526771079,63.30851739,63.30851739,8.526771079,0,0,-28.16593717,,,,,,,,,-3.41205
1/8/2030 16:00,91.94184902,91.27705866,91.27705866,11.86010753,11.86010753,57.48786618,57.48786618,11.86010753,0,0,-20.94995507,,,,,,,,,-5.51748
1/8/2030 17:00,85.10573929,88.79541451,88.79541451,11.12457511,11.12457511,48.34751924,48.34751924,11.12457511,0,0,-22.36369733,,,,,,,,,-6.45298
1/8/2030 18:00,84.51782804,72.99986595,72.99986595,8.526771079,8.526771079,52.23284109,52.23284109,8.526771079,0,0,-28.16593717,,,,,,,,,-5.981
1/8/2030 19:00,87.37298559,65.86271213,65.86271213,4.97385427,4.97385427,11.12661911,11.12661911,4.97385427,0,0,-38.14327473,,,,,,,,,-4.21786
1/8/2030 20:00,84.42981706,64.24653756,64.24653756,4.97385427,4.97385427,11.12661911,11.12661911,4.97385427,0,0,-38.14327473,,,,,,,,,-1.64782
1/8/2030 21:00,82.84917582,64.24653756,64.24653756,4.97385427,4.97385427,8.525749079,8.525749079,4.97385427,0,0,-38.14327473,,,,,,,,,1.0506
1/8/2030 22:00,77.45839375,78.05009201,78.05009201,3.59037798,3.59037798,4.97487627,4.97487627,3.59037798,0,0,-42.66647108,,,,,,,,,3.14478
1/8/2030 23:00,65.91585081,71.83308321,71.83308321,3.59139998,3.59139998,4.97487627,4.97487627,3.59139998,0,0,-42.6629977,,,,,,,,,4.08418
1/9/2030 0:00,61.64537323,59.60551643,59.60551643,3.59037798,3.59037798,4.97385427,4.97385427,4.97385427,0,0,-42.66647108,,,,,,,,,3.60943
1/9/2030 1:00,55.81601189,58.88733854,58.88733854,3.59037798,3.59037798,4.97385427,4.97385427,4.97385427,0,0,-42.66647108,,,,,,,,,1.85792
1/9/2030 2:00,57.22987263,58.88631654,58.88631654,3.58935598,3.58935598,4.97385427,4.97385427,4.97385427,0,0,-42.66994466,,,,,,,,,-0.708172
1/9/2030 3:00,54.99247063,59.1274125,59.1274125,3.58935598,3.58935598,4.97385427,4.97385427,4.97385427,0,0,-42.66994466,,,,,,,,,-3.39275
1/9/2030 4:00,57.87267184,65.26853756,65.26853756,3.58935598,3.58935598,4.97487627,4.97487627,4.97487627,0,0,-42.66994466,,,,,,,,,-5.48424
1/9/2030 5:00,54.09021344,65.26853756,65.26853756,4.96976627,4.96976627,4.97487627,4.97487627,4.97487627,0,0,-38.15611334,,,,,,,,,-6.41577
1/9/2030 6:00,51.63842367,73.69130954,73.69130954,4.97385427,4.97385427,4.97487627,4.97487627,4.97487627,0,0,-38.14327473,,,,,,,,,-5.94588
1/9/2030 7:00,51.99471026,89.37560098,89.37560098,4.97385427,4.97385427,4.97487627,4.97487627,4.97487627,0,0,-38.14327473,,,,,,,,,-4.19507
1/9/2030 8:00,49.17295759,91.92658546,91.92658546,4.97385427,4.97385427,4.97487627,4.97487627,4.97487627,0,0,-38.14327473,,,,,,,,,-1.63975
1/9/2030 9:00,50.83111891,72.99986595,72.99986595,4.97385427,4.97385427,4.97487627,4.97487627,4.97487627,0,0,-38.14327473,,,,,,,,,1.04115
1/9/2030 10:00,52.40385545,62.60322747,62.60322747,4.97385427,4.97385427,4.97487627,4.97487627,4.97487627,0,0,-38.14327473,,,,,,,,,3.12387
1/9/2030 11:00,59.7275984,59.1253685,59.1253685,4.97385427,4.97385427,4.97589827,4.97589827,4.97589827,0,0,-38.14327473,,,,,,,,,4.05695
1/9/2030 12:00,67.38999293,59.1253685,59.1253685,4.97385427,4.97385427,4.97487627,4.97487627,4.97487627,0,0,-38.14327473,,,,,,,,,3.5865
1/9/2030 13:00,64.75202824,59.1243465,59.1243465,4.97385427,4.97385427,4.97487627,4.97487627,4.97487627,0,0,-38.14327473,,,,,,,,,1.84513
1/9/2030 14:00,66.08684594,59.1243465,59.1243465,4.97385427,4.97385427,4.97487627,4.97487627,4.97487627,0,0,-38.14327473,,,,,,,,,-0.704253
1/9/2030 15:00,58.21612487,58.2412978,58.2412978,4.97385427,4.97385427,8.526771079,8.526771079,8.526771079,0,0,-38.14327473,,,,,,,,,-3.37334
1/9/2030 16:00,51.82425572,59.97215607,59.97215607,4.97589827,4.97589827,11.86010753,11.86010753,11.86010753,0,0,-38.1368566,,,,,,,,,-5.45155
1/9/2030 17:00,48.30536147,59.15651964,59.15651964,8.525749079,8.525749079,11.12457511,11.12457511,11.12457511,0,0,-28.16846799,,,,,,,,,-6.37858
1/9/2030 18:00,55.63776816,59.1233245,59.1233245,4.97385427,4.97385427,8.526771079,8.526771079,8.526771079,0,0,-38.14327473,,,,,,,,,-5.91128
1/9/2030 19:00,46.1523702,59.1223025,59.1223025,4.97385427,4.97385427,4.97385427,4.97385427,4.97385427,0,0,-38.14327473,,,,,,,,,-4.17223
1/9/2030 20:00,41.06095242,9.547749079,9.547749079,4.97385427,4.97385427,4.97385427,4.97385427,4.97385427,0,0,-38.14327473,,,,,,,,,-1.63202
1/9/2030 21:00,35.12234923,8.607509079,8.607509079,4.97385427,4.97385427,4.97385427,4.97385427,4.97385427,0,0,-38.14327473,,,,,,,,,1.03193
1/9/2030 22:00,39.44831264,8.525749079,8.525749079,4.97385427,4.97385427,3.59037798,3.59037798,3.59037798,0,0,-38.14327473,,,,,,,,,3.10282
1/9/2030 23:00,41.5229992,4.97487627,4.97487627,3.59139998,3.59139998,3.59139998,3.59139998,3.59139998,0,0,-42.6629977,,,,,,,,,4.03003
1/10/2030 0:00,37.66024613,63.2157859,63.2157859,3.59037798,3.59037798,3.59037798,3.59037798,3.59037798,0,0,-42.66647108,,,,,,,,,3.56346
1/10/2030 1:00,34.45402113,60.15571032,60.15571032,3.59037798,3.59037798,3.59037798,3.59037798,3.59037798,0,0,-42.66647108,,,,,,,,,1.83254
1/10/2030 2:00,30.33572933,58.22738092,58.22738092,3.59037798,3.59037798,3.58935598,3.58935598,3.58935598,0,0,-42.66647108,,,,,,,,,-0.700602
1/10/2030 3:00,28.13039213,58.72663868,58.72663868,3.59037798,3.59037798,3.58935598,3.58935598,3.58935598,0,0,-42.66647108,,,,,,,,,-3.35395
1/10/2030 4:00,31.95480215,63.2157859,63.2157859,3.59037798,3.59037798,3.58935598,3.58935598,3.58935598,0,0,-42.66647108,,,,,,,,,-5.41928
1/10/2030 5:00,36.35063619,64.98808874,64.98808874,4.97385427,4.97385427,4.96976627,4.96976627,4.96976627,0,0,-38.14327473,,,,,,,,,-6.34152
1/10/2030 6:00,39.069476,65.26617265,65.26617265,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,-5.87711
1/10/2030 7:00,52.24237556,71.73032454,71.73032454,8.526771079,8.526771079,4.97385427,4.97385427,4.97385427,5,0,-28.16593717,,,,,,,,,-4.14944
1/10/2030 8:00,54.27535791,75.84238921,75.84238921,8.524727079,8.524727079,4.97385427,4.97385427,4.97385427,5,0,-28.170999,,,,,,,,,-1.62452
1/10/2030 9:00,54.16597618,71.91852241,71.91852241,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,14,0,-38.14006557,,,,,,,,,1.02284
1/10/2030 10:00,61.04528149,71.83410521,71.83410521,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,3.08171
1/10/2030 11:00,70.78341382,71.83410521,71.83410521,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,4.00334
1/10/2030 12:00,67.6556637,72.85610521,72.85610521,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,3.54038
1/10/2030 13:00,63.837464,75.97556534,75.97556534,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,1.82007
1/10/2030 14:00,62.23326073,83.33684891,83.33684891,8.525662802,8.525662802,4.97385427,4.97385427,4.97385427,0,0,-28.16868165,,,,,,,,,-0.697143
1/10/2030 15:00,59.23197122,88.79745851,88.79745851,8.526771079,8.526771079,4.97385427,4.97385427,4.97385427,24,0,-28.16593717,,,,,,,,,-3.33464
1/10/2030 16:00,62.94444992,90.7421067,90.7421067,11.12559711,11.12559711,4.97589827,4.97589827,4.97589827,0,0,-22.36166284,,,,,,,,,-5.38737
1/10/2030 17:00,60.1500389,87.82678914,87.82678914,8.527793079,8.527793079,8.525749079,8.525749079,8.525749079,0,0,-28.16340655,,,,,,,,,-6.30466
1/10/2030 18:00,58.75170565,73.00190995,73.00190995,11.12559711,11.12559711,4.97385427,4.97385427,4.97385427,0,0,-22.36166284,,,,,,,,,-5.84328
1/10/2030 19:00,70.99858849,65.38505057,65.38505057,8.524727079,8.524727079,4.97385427,4.97385427,4.97385427,0,0,-28.170999,,,,,,,,,-4.12676
1/10/2030 20:00,66.42160812,64.98808874,64.98808874,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,-1.61721
1/10/2030 21:00,72.39086006,64.98808874,64.98808874,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,1.01383
1/10/2030 22:00,70.35262188,64.98808874,64.98808874,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,3.06061
1/10/2030 23:00,78.68713459,64.24202874,64.24202874,4.97385427,4.97385427,3.59139998,3.59139998,3.59139998,0,0,-38.14327473,,,,,,,,,3.97682
1/11/2030 0:00,70.95422169,63.66505013,63.66505013,4.97385427,4.97385427,3.59037798,3.59037798,3.59037798,11,0,-38.14327473,,,,,,,,,3.51731
1/11/2030 1:00,66.29768815,62.17293013,62.17293013,4.97283227,4.97283227,3.59037798,3.59037798,3.59037798,22,0,-38.14648409,,,,,,,,,1.80767
1/11/2030 2:00,59.1097215,62.16986413,62.16986413,4.97385427,4.97385427,3.59037798,3.59037798,3.59037798,0,0,-38.14327473,,,,,,,,,-0.693829
1/11/2030 3:00,59.43033869,59.5070415,59.5070415,4.97385427,4.97385427,3.59037798,3.59037798,3.59037798,0,0,-38.14327473,,,,,,,,,-3.31545
1/11/2030 4:00,46.58770499,59.5070415,59.5070415,4.97385427,4.97385427,3.59037798,3.59037798,3.59037798,0,0,-38.14327473,,,,,,,,,-5.35577
1/11/2030 5:00,40.97251278,60.61883568,60.61883568,4.97385427,4.97385427,4.97385427,4.97385427,4.97385427,0,0,-38.14327473,,,,,,,,,-6.26803
1/11/2030 6:00,36.33268335,60.78239697,60.78239697,5.545895287,5.545895287,4.97487627,4.97487627,4.97487627,0,0,-36.37753931,,,,,,,,,-5.80977
1/11/2030 7:00,38.89410899,62.17293013,62.17293013,8.525749079,8.525749079,8.526771079,8.526771079,8.526771079,3,0,-28.16846799,,,,,,,,,-4.10423
1/11/2030 8:00,39.75831233,63.66505013,63.66505013,8.526771079,8.526771079,8.524727079,8.524727079,8.524727079,0,0,-28.16593717,,,,,,,,,-1.61004
1/11/2030 9:00,40.82366369,62.17293013,62.17293013,8.526771079,8.526771079,4.97487627,4.97487627,4.97487627,0,0,-28.16593717,,,,,,,,,1.00486
1/11/2030 10:00,48.69058647,62.17293013,62.17293013,8.527793079,8.527793079,4.97487627,4.97487627,4.97487627,19,0,-28.16340655,,,,,,,,,3.03953
1/11/2030 11:00,45.23102937,60.29387963,60.29387963,8.527793079,8.527793079,4.97487627,4.97487627,4.97487627,3,0,-28.16340655,,,,,,,,,3.95044
1/11/2030 12:00,51.79041097,60.00075343,60.00075343,8.528815079,8.528815079,4.97487627,4.97487627,4.97487627,-5,0,-28.16087612,,,,,,,,,3.49429
1/11/2030 13:00,51.35081735,59.09488583,59.09488583,8.529837079,8.529837079,4.97487627,4.97487627,4.97487627,-5,0,-28.15834589,,,,,,,,,1.79533
1/11/2030 14:00,46.59964123,60.29387963,60.29387963,12.261956,12.261956,8.525662802,8.525662802,8.525662802,0,0,-20.22028052,,,,,,,,,-0.690634
1/11/2030 15:00,54.1131794,62.17293013,82.13962492,62.17293013,82.13962492,8.526771079,8.526771079,8.526771079,0,106.3290644,0,,,,,,,,,-3.29641
1/11/2030 16:00,43.53005471,62.17293013,88.00810374,62.17293013,88.00810374,11.12559711,11.12559711,11.12559711,0,111.6183696,0,,,,,,,,,-5.32446
1/11/2030 17:00,49.31571473,63.66505013,86.80376714,63.66505013,86.80376714,8.527793079,8.527793079,8.527793079,0,110.5337379,0,,,,,,,,,-6.23165
1/11/2030 18:00,43.75250205,62.17293013,81.96561504,62.17293013,81.96561504,11.12559711,11.12559711,11.12559711,0,106.1720695,0,,,,,,,,,-5.77655
1/11/2030 19:00,41.18980522,62.17293013,71.53690163,58.41272874,64.97481519,8.524727079,8.524727079,8.524727079,0,96.74644002,-10,,,,,,,,,-4.08186
1/11/2030 20:00,51.13983829,62.17293013,62.17293013,11.12968511,11.12968511,4.97487627,4.97487627,4.97487627,0,0,-22.35352683,,,,,,,,,-1.603
1/11/2030 21:00,40.22268267,59.84094583,59.84094583,8.527793079,8.527793079,4.97487627,4.97487627,4.97487627,0,0,-28.16340655,,,,,,,,,0.995923
1/11/2030 22:00,54.2157924,59.84094583,59.84094583,8.525749079,8.525749079,4.97487627,4.97487627,4.97487627,0,0,-28.16846799,,,,,,,,,3.01851
1/11/2030 23:00,58.3834727,59.09386383,59.09386383,4.97589827,4.97589827,4.97385427,4.97385427,4.97385427,0,0,-38.1368566,,,,,,,,,3.92419
1/12/2030 0:00,57.18053438,13.11849711,13.11849711,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,3.47132
1/12/2030 1:00,64.32939831,11.62535511,11.62535511,4.97487627,4.97487627,4.97283227,4.97283227,4.97283227,0,0,-38.14006557,,,,,,,,,1.78302
1/12/2030 2:00,60.36941015,11.12764111,11.12764111,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,-0.687541
1/12/2030 3:00,51.96376191,11.12764111,11.12764111,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,-3.27753
1/12/2030 4:00,46.45028311,11.12764111,11.12764111,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,-5.29341
1/12/2030 5:00,42.42383674,11.62535511,11.62535511,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,-6.19553
1/12/2030 6:00,21.6699571,11.62637711,11.62637711,4.97487627,4.97487627,5.545895287,5.545895287,5.545895287,0,0,-38.14006557,,,,,,,,,-5.7436
1/12/2030 7:00,24.4594571,43.75949667,43.75949667,4.97385427,4.97385427,8.525749079,8.525749079,8.525749079,0,0,-38.14327473,,,,,,,,,-4.05966
1/12/2030 8:00,22.76089713,60.26325711,60.26325711,4.97385427,4.97385427,8.526771079,8.526771079,8.526771079,0,0,-38.14327473,,,,,,,,,-1.59606
1/12/2030 9:00,24.32244285,54.58232256,54.58232256,4.97385427,4.97385427,8.526771079,8.526771079,8.526771079,0,0,-38.14327473,,,,,,,,,0.987002
1/12/2030 10:00,21.95699313,51.47741881,51.47741881,4.97385427,4.97385427,8.527793079,8.527793079,8.527793079,0,0,-38.14327473,,,,,,,,,2.99754
1/12/2030 11:00,35.51540717,47.62095042,47.62095042,4.97487627,4.97487627,8.527793079,8.527793079,8.527793079,0,0,-38.14006557,,,,,,,,,3.89806
1/12/2030 12:00,39.04493841,25.08794619,25.08794619,4.97487627,4.97487627,8.528815079,8.528815079,8.528815079,0,0,-38.14006557,,,,,,,,,3.44842
1/12/2030 13:00,45.20816657,16.35277645,16.35277645,4.97487627,4.97487627,8.529837079,8.529837079,8.529837079,0,0,-38.14006557,,,,,,,,,1.77074
1/12/2030 14:00,44.84275985,42.46641143,42.46641143,4.97487627,4.97487627,12.261956,12.261956,12.261956,0,0,-38.14006557,,,,,,,,,-0.684541
1/12/2030 15:00,51.96239414,53.46218457,53.46218457,4.97487627,4.97487627,82.13962492,82.13962492,82.13962492,0,0,-38.14006557,,,,,,,,,-3.25881
1/12/2030 16:00,46.56204998,65.26515065,65.26515065,4.97487627,4.97487627,88.00810374,88.00810374,88.00810374,0,0,-38.14006557,,,,,,,,,-5.26263
1/12/2030 17:00,42.93185545,73.31528337,73.31528337,8.524727079,8.524727079,86.80376714,86.80376714,86.80376714,0,0,-28.170999,,,,,,,,,-6.15968
1/12/2030 18:00,38.76648768,70.33104337,70.33104337,8.524727079,8.524727079,81.96561504,81.96561504,81.96561504,0,0,-28.170999,,,,,,,,,-5.71092
1/12/2030 19:00,43.20927826,70.33002137,70.33002137,4.97487627,4.97487627,64.97481519,64.97481519,64.97481519,0,0,-38.14006557,,,,,,,,,-4.03764
1/12/2030 20:00,46.81582731,60.77394662,60.77394662,4.97487627,4.97487627,11.12968511,11.12968511,11.12968511,0,0,-38.14006557,,,,,,,,,-1.58923
1/12/2030 21:00,61.99145737,59.90525054,59.90525054,4.97487627,4.97487627,8.527793079,8.527793079,8.527793079,0,0,-38.14006557,,,,,,,,,0.978094
1/12/2030 22:00,59.66714321,15.07470726,15.07470726,4.97487627,4.97487627,8.525749079,8.525749079,8.525749079,0,0,-38.14006557,,,,,,,,,2.97665
1/12/2030 23:00,61.34777552,10.87827311,10.87827311,4.97487627,4.97487627,4.97589827,4.97589827,4.97589827,0,0,-38.14006557,,,,,,,,,3.87204
1/13/2030 0:00,59.39228203,68.99647265,68.99647265,4.97487627,4.97487627,4.97487627,4.97487627,4.97487627,0,0,-38.14006557,,,,,,,,,3.4256
1/13/2030 1:00,58.69211848,59.1694303,59.1694303,4.97487627,4.97487627,4.97487627,4.97487627,4.97487627,0,0,-38.14006557,,,,,,,,,1.75848
1/13/2030 2:00,44.98041593,51.12748316,51.12748316,4.97487627,4.97487627,4.97487627,4.97487627,4.97487627,0,0,-38.14006557,,,,,,,,,-0.681626
1/13/2030 3:00,45.08163249,36.50374039,36.50374039,4.97487627,4.97487627,4.97487627,4.97487627,4.97487627,0,0,-38.14006557,,,,,,,,,-3.24026
1/13/2030 4:00,35.75081194,13.21623179,13.21623179,4.97487627,4.97487627,4.97487627,4.97487627,4.97487627,0,0,-38.14006557,,,,,,,,,-5.2321
1/13/2030 5:00,36.74207964,11.12764111,11.12764111,4.97487627,4.97487627,4.97487627,4.97487627,4.97487627,0,0,-38.14006557,,,,,,,,,-6.1241
1/13/2030 6:00,20.72999253,36.50374039,36.50374039,5.565413345,5.565413345,4.97487627,4.97487627,4.97487627,0,0,-36.31837117,,,,,,,,,-5.6785
1/13/2030 7:00,32.74573182,57.09656959,57.09656959,4.97487627,4.97487627,4.97385427,4.97385427,4.97385427,0,0,-38.14006557,,,,,,,,,-4.0158
1/13/2030 8:00,27.95006058,60.34240574,60.34240574,6.619130126,6.619130126,4.97385427,4.97385427,4.97385427,-21,0,-33.22973918,,,,,,,,,-1.58249
1/13/2030 9:00,28.14191029,58.09075453,58.09075453,8.525749079,8.525749079,4.97385427,4.97385427,4.97385427,-5,0,-28.16846799,,,,,,,,,0.969196
1/13/2030 10:00,28.54714602,58.53155023,58.53155023,11.12661911,11.12661911,4.97385427,4.97385427,4.97385427,-5,0,-22.35962855,,,,,,,,,2.95582
1/13/2030 11:00,34.53920077,60.82734141,60.82734141,21.08080757,21.08080757,4.97487627,4.97487627,4.97487627,-5,0,-11.80481787,,,,,,,,,3.84613
1/13/2030 12:00,35.39030309,57.09656959,57.09656959,18.50946587,18.50946587,4.97487627,4.97487627,4.97487627,-5,0,-12.75755575,,,,,,,,,3.40286
1/13/2030 13:00,46.44213954,52.18065148,52.18065148,18.37961359,18.37961359,4.97487627,4.97487627,4.97487627,185,0,-12.83844178,,,,,,,,,1.74625
1/13/2030 14:00,54.33455415,47.96680664,47.96680664,20.55652369,20.55652369,4.97487627,4.97487627,4.97487627,-5,0,-11.8987982,,,,,,,,,-0.678791
1/13/2030 15:00,54.11051455,57.09656959,82.17850892,57.09656959,82.17850892,4.97487627,4.97487627,4.97487627,0,106.364145,0,,,,,,,,,-3.22188
1/13/2030 16:00,61.5983548,64.48860352,84.04722628,64.48860352,84.04722628,4.97487627,4.97487627,4.97487627,0,108.0495384,0,,,,,,,,,-5.20181
1/13/2030 17:00,56.37966717,75.84136721,75.84136721,70.31229251,70.31229251,8.524727079,8.524727079,8.524727079,0,0,-10,,,,,,,,,-6.08878
1/13/2030 18:00,57.35804368,62.72822899,100.8568775,62.72822899,100.8568775,8.524727079,8.524727079,8.524727079,0,123.1628401,0,,,,,,,,,-5.64633
1/13/2030 19:00,53.37623375,21.68049936,86.08782394,21.68049936,86.08782394,4.97487627,4.97487627,4.97487627,0,109.8887487,0,,,,,,,,,-3.99413
1/13/2030 20:00,52.69954335,9.845961565,89.19373226,9.845961565,89.19373226,4.97487627,4.97487627,4.97487627,0,112.6857258,0,,,,,,,,,-1.57584
1/13/2030 21:00,56.77424389,9.841873565,88.88928744,9.841873565,88.88928744,4.97487627,4.97487627,4.97487627,0,112.4116913,0,,,,,,,,,0.960307
1/13/2030 22:00,49.86368105,9.839829565,82.67532632,9.839829565,82.67532632,4.97487627,4.97487627,4.97487627,0,106.8123265,0,,,,,,,,,2.93507
1/13/2030 23:00,40.87093531,8.526771079,81.96663704,8.526771079,81.96663704,4.97487627,4.97487627,4.97487627,0,106.1729916,0,,,,,,,,,3.82033
1/14/2030 0:00,32.36171829,60.62576054,76.02011827,60.62576054,76.02011827,4.97487627,4.97487627,4.97487627,0,100.8024546,0,,,,,,,,,3.3802
1/14/2030 1:00,27.30187563,55.88974194,68.62436697,55.88974194,68.62436697,4.97487627,4.97487627,4.97487627,0,94.10819349,0,,,,,,,,,1.73403
1/14/2030 2:00,30.88366792,54.86774194,67.13276394,54.86774194,67.13276394,4.97487627,4.97487627,4.97487627,0,92.75607267,0,,,,,,,,,-0.676035
1/14/2030 3:00,34.4847559,55.41962194,70.68838415,55.41962194,70.68838415,4.97487627,4.97487627,4.97487627,0,95.97809555,0,,,,,,,,,-3.20366
1/14/2030 4:00,40.59955856,59.91036054,76.7660974,59.91036054,76.7660974,4.97487627,4.97487627,4.97487627,0,101.4767624,0,,,,,,,,,-5.17177
1/14/2030 5:00,46.39667984,69.83571404,99.84824689,69.83571404,99.84824689,4.97487627,4.97487627,4.97487627,0,122.2583965,0,,,,,,,,,-6.05373
1/14/2030 6:00,59.27827953,88.79541451,113.5965557,88.55886926,101.0777125,5.565413345,5.565413345,5.565413345,0,134.5601819,-10,,,,,,,,,-5.6144
1/14/2030 7:00,65.34864844,95.47765952,95.47765952,88.00912574,88.00912574,4.97487627,4.97487627,4.97487627,0,0,-10,,,,,,,,,-3.97265
1/14/2030 8:00,75.70704187,102.6248888,102.6248888,88.00810374,88.00810374,6.619130126,6.619130126,6.619130126,0,0,-10,,,,,,,,,-1.56929
1/14/2030 9:00,81.12078966,99.63860477,99.63860477,81.00610039,81.00610039,8.525749079,8.525749079,8.525749079,-13,0,-10,,,,,,,,,0.951426
1/14/2030 10:00,81.34809922,96.92637754,96.92637754,84.09912721,84.09912721,11.12661911,11.12661911,11.12661911,0,0,-10,,,,,,,,,2.9144
1/14/2030 11:00,82.92973908,94.44767107,94.44767107,82.95308075,82.95308075,21.08080757,21.08080757,21.08080757,0,0,-10,,,,,,,,,3.79464
1/14/2030 12:00,84.9772499,94.05516966,94.05516966,82.95659538,82.95659538,18.50946587,18.50946587,18.50946587,0,0,-10,,,,,,,,,3.35762
1/14/2030 13:00,92.6419529,92.91159387,92.91159387,88.00912574,88.00912574,18.37961359,18.37961359,18.37961359,0,0,-10,,,,,,,,,1.72183
1/14/2030 14:00,97.45065848,93.39304132,112.8417865,93.39304132,112.8417865,20.55652369,20.55652369,20.55652369,0,133.8863028,0,,,,,,,,,-0.673354
1/14/2030 15:00,97.06661808,94.44663943,112.3750183,94.44663943,112.3750183,82.17850892,82.17850892,82.17850892,0,133.4694732,0,,,,,,,,,-3.18561
1/14/2030 16:00,98.7830561,96.37099621,113.203715,96.37099621,113.203715,84.04722628,84.04722628,84.04722628,0,134.2094641,0,,,,,,,,,-5.14196
1/14/2030 17:00,101.3992145,100.8513018,110.8816268,99.34044881,105.1110378,70.31229251,70.31229251,70.31229251,0,132.1354157,-10,,,,,,,,,-6.01895
1/14/2030 18:00,95.7547398,94.44767107,99.47272017,91.33601818,95.40436918,100.8568775,100.8568775,100.8568775,0,121.9215817,-10,,,,,,,,,-5.58273
1/14/2030 19:00,99.19253169,90.79992727,90.79992727,79.57784359,79.57784359,86.08782394,86.08782394,86.08782394,0,0,-10,,,,,,,,,-3.95134
1/14/2030 20:00,97.57138928,89.02908174,89.02908174,79.57682159,79.57682159,89.19373226,89.19373226,89.19373226,0,0,-10,,,,,,,,,-1.56282
1/14/2030 21:00,90.34568176,70.33206537,82.54745714,70.33206537,82.54745714,88.88928744,88.88928744,88.88928744,0,106.6969822,0,,,,,,,,,0.942553
