Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization
13.0,4.0,6.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,52.56,26.28,24.512505421252243,138.39250542125225,84.79525054212522,0.9873894507794824
14.0,1.0,11.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864245,8.76,96.36,17.52,15.704505421252236,138.34450542125222,84.79045054212521,0.9870469850260576
12.0,6.0,3.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,26.28,26.28,33.20050542125224,138.32050542125225,84.78805054212522,0.9868757521493454
13.0,3.0,8.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864245,26.28,70.08,17.52,24.392505421252242,138.27250542125225,84.78325054212522,0.9865332863959207
14.0,0.0,13.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,0.0,113.88,8.76,15.584505421252237,138.22450542125225,84.77845054212521,0.986190820642496
12.0,5.0,5.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,43.8,17.52,33.08050542125224,138.20050542125225,84.77605054212522,0.9860195877657838
13.0,2.0,10.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,17.52,87.6,8.76,24.27250542125224,138.15250542125224,84.77125054212522,0.9856771220123591
12.0,4.0,7.0,1.0,100.0,100.0,100.0,115.27210874504055,399.1013092486426,35.04,61.32,8.76,32.96050542125224,138.08050542125224,84.76405054212522,0.9851634233822221
13.0,1.0,12.0,0.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,8.76,105.12,0.0,24.15250542125224,138.03250542125224,84.75925054212522,0.9848209576287974
12.0,3.0,9.0,0.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,78.84,0.0,32.84050542125224,137.96050542125226,84.75205054212522,0.9843072589986605
