Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization
17.0,0.0,15.0,2.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,131.4,17.52,20.237665802411087,169.1576658024111,101.01176658024112,0.9655117911096525
19.0,6.0,0.0,13.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,0.0,113.88,4.205665802411086,170.6456658024111,98.53256658024112,0.974004941794584
19.0,5.0,2.0,12.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,17.52,105.12,4.085665802411086,170.5256658024111,98.52056658024112,0.9733200102877346
19.0,4.0,4.0,11.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,35.04,96.36,3.9656658024110856,170.4056658024111,98.50856658024112,0.9726350787808853
18.0,6.0,1.0,11.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,8.76,96.36,12.653665802411084,170.33366580241108,98.5013665802411,0.9722241198767755
19.0,3.0,6.0,10.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,52.56,87.6,3.8456658024110855,170.2856658024111,98.49656658024112,0.971950147274036
18.0,5.0,3.0,10.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,26.28,87.6,12.533665802411083,170.21366580241107,98.4893665802411,0.9715391883699261
19.0,2.0,8.0,9.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,70.08,78.84,3.7256658024110854,170.1656658024111,98.48456658024112,0.9712652157671866
17.0,7.0,0.0,10.0,100.0,100.0,100.0,94.25614543323714,363.0017845970763,61.32,0.0,87.6,21.216916363051155,170.13691636305117,98.48169163630511,0.9711011207936711
18.0,4.0,5.0,9.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,43.8,78.84,12.413665802411083,170.09366580241107,98.4773665802411,0.9708542568630768
17.0,6.0,2.0,9.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,17.52,78.84,21.101665802411087,170.0216658024111,98.47016658024111,0.9704432979589674
18.0,3.0,7.0,8.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,61.32,70.08,12.293665802411082,169.97366580241106,98.4653665802411,0.9701693253562276
17.0,5.0,4.0,8.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,35.04,70.08,20.981665802411086,169.9016658024111,98.45816658024111,0.9697583664521182
18.0,2.0,9.0,7.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,78.84,61.32,12.173665802411085,169.85366580241111,98.45336658024112,0.9694843938493785
17.0,4.0,6.0,7.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,52.56,61.32,20.86166580241109,169.7816658024111,98.44616658024111,0.9690734349452689
18.0,1.0,11.0,6.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,96.36,52.56,12.053665802411084,169.73366580241105,98.4413665802411,0.9687994623425289
16.0,6.0,3.0,7.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,26.28,61.32,29.549665802411084,169.70966580241105,98.4389665802411,0.9686624760411591
17.0,3.0,8.0,6.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,70.08,52.56,20.741665802411088,169.6616658024111,98.43416658024111,0.9683885034384195
18.0,0.0,13.0,5.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,113.88,43.8,11.933665802411083,169.61366580241108,98.4293665802411,0.9681145308356796
16.0,5.0,5.0,6.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,43.8,52.56,29.429665802411083,169.58966580241108,98.4269665802411,0.9679775445343097
17.0,2.0,10.0,5.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,87.6,43.8,20.621665802411087,169.5416658024111,98.42216658024111,0.9677035719315702
16.0,4.0,7.0,5.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,61.32,43.8,29.309665802411082,169.46966580241107,98.4149665802411,0.9672926130274604
17.0,1.0,12.0,4.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,105.12,35.04,20.501665802411086,169.4216658024111,98.41016658024111,0.9670186404247209
16.0,3.0,9.0,4.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,78.84,35.04,29.189665802411085,169.34966580241107,98.4029665802411,0.966607681520611
15.0,8.0,0.0,7.0,99.93150684931507,100.0,100.0,94.25604678572078,363.0017845970763,70.04784675496806,0.0,61.32,38.26524591355083,169.63309266851888,98.40237134632314,0.9682254147746511
17.0,0.0,14.0,3.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,122.64,26.28,20.38166580241109,169.3016658024111,98.39816658024112,0.9663337089178716
15.0,5.0,6.0,4.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,52.56,35.04,37.87766580241108,169.27766580241106,98.3957665802411,0.9661967226165015
16.0,2.0,11.0,3.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,96.36,26.28,29.069665802411084,169.22966580241106,98.3909665802411,0.9659227500137618
15.0,4.0,8.0,3.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,70.08,26.28,37.75766580241108,169.15766580241106,98.3837665802411,0.9655117911096522
16.0,1.0,13.0,2.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,113.88,17.52,28.949665802411083,169.10966580241106,98.3789665802411,0.9652378185069125
15.0,3.0,10.0,2.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,87.6,17.52,37.637665802411085,169.03766580241106,98.3717665802411,0.9648268596028029
16.0,0.0,15.0,1.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,131.4,8.76,28.829665802411082,168.98966580241105,98.3669665802411,0.9645528870000631
19.0,5.0,1.0,13.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,8.76,113.88,4.229665802411086,170.6696658024111,95.90696658024112,0.9741419280959538
19.0,4.0,3.0,12.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,26.28,105.12,4.109665802411086,170.5496658024111,95.89496658024112,0.9734569965891045
18.0,6.0,0.0,12.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,0.0,105.12,12.797665802411084,170.47766580241105,95.8877665802411,0.9730460376849946
19.0,3.0,5.0,11.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,43.8,96.36,3.9896658024110856,170.4296658024111,95.88296658024112,0.9727720650822551
18.0,5.0,2.0,11.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,17.52,96.36,12.677665802411086,170.3576658024111,95.87576658024112,0.9723611061781455
19.0,2.0,7.0,10.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,61.32,87.6,3.8696658024110855,170.3096658024111,95.87096658024112,0.9720871335754059
18.0,4.0,4.0,10.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,35.04,87.6,12.557665802411083,170.23766580241107,95.8637665802411,0.9716761746712961
19.0,1.0,9.0,9.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,78.84,78.84,3.7496658024110854,170.1896658024111,95.85896658024112,0.9714022020685565
17.0,6.0,1.0,10.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,8.76,87.6,21.245665802411093,170.1656658024111,95.85656658024112,0.9712652157671866
18.0,3.0,6.0,9.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,52.56,78.84,12.437665802411082,170.11766580241107,95.8517665802411,0.9709912431644467
17.0,5.0,3.0,9.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,26.28,78.84,21.125665802411092,170.0456658024111,95.84456658024112,0.9705802842603374
18.0,2.0,8.0,8.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,70.08,70.08,12.317665802411083,169.99766580241106,95.8397665802411,0.9703063116575974
16.0,7.0,0.0,9.0,100.0,100.0,100.0,94.25614543323714,363.0017845970763,61.32,0.0,78.84,29.808916363051157,169.96891636305116,95.83689163630511,0.970142216684082
17.0,4.0,5.0,8.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,43.8,70.08,21.00566580241109,169.9256658024111,95.83256658024112,0.969895352753488
18.0,1.0,10.0,7.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,87.6,61.32,12.197665802411084,169.87766580241106,95.8277665802411,0.9696213801507481
16.0,6.0,2.0,8.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,17.52,70.08,29.693665802411083,169.85366580241106,95.8253665802411,0.9694843938493782
17.0,3.0,7.0,7.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,61.32,61.32,20.885665802411086,169.8056658024111,95.82056658024112,0.9692104212466387
18.0,0.0,12.0,6.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,105.12,52.56,12.077665802411083,169.75766580241105,95.8157665802411,0.9689364486438987
16.0,5.0,4.0,7.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,35.04,61.32,29.57366580241108,169.73366580241105,95.8133665802411,0.9687994623425289
17.0,2.0,9.0,6.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,78.84,52.56,20.76566580241109,169.6856658024111,95.80856658024112,0.9685254897397894
16.0,4.0,6.0,6.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,52.56,52.56,29.453665802411088,169.6136658024111,95.80136658024112,0.9681145308356798
17.0,1.0,11.0,5.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,96.36,43.8,20.645665802411088,169.5656658024111,95.79656658024112,0.9678405582329401
15.0,6.0,3.0,6.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,26.28,52.56,38.14166580241108,169.54166580241107,95.7941665802411,0.96770357193157
16.0,3.0,8.0,5.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,70.08,43.8,29.333665802411083,169.49366580241107,95.7893665802411,0.9674295993288303
17.0,0.0,13.0,4.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,113.88,35.04,20.525665802411087,169.4456658024111,95.78456658024112,0.9671556267260908
15.0,5.0,5.0,5.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,43.8,43.8,38.021665802411086,169.42166580241107,95.7821665802411,0.9670186404247206
16.0,2.0,10.0,4.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,87.6,35.04,29.213665802411082,169.37366580241107,95.7773665802411,0.966744667821981
15.0,4.0,7.0,4.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,61.32,35.04,37.90166580241108,169.30166580241107,95.7701665802411,0.9663337089178714
16.0,1.0,12.0,3.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,105.12,26.28,29.093665802411085,169.25366580241106,95.76536658024109,0.9660597363151316
15.0,3.0,9.0,3.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,78.84,26.28,37.781665802411084,169.18166580241106,95.7581665802411,0.9656487774110221
14.0,8.0,0.0,6.0,99.93150684931507,100.0,100.0,94.25604678572078,363.0017845970763,70.04784675496806,0.0,52.56,46.85724591355083,169.46509266851888,95.75757134632313,0.9672665106650621
16.0,0.0,14.0,2.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,122.64,17.52,28.973665802411084,169.13366580241106,95.75336658024109,0.9653748048082823
14.0,5.0,6.0,3.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,52.56,26.28,46.469665802411086,169.10966580241106,95.7509665802411,0.9652378185069125
15.0,2.0,11.0,2.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,96.36,17.52,37.661665802411086,169.06166580241106,95.7461665802411,0.9649638459041727
14.0,4.0,8.0,2.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,70.08,17.52,46.34966580241108,168.98966580241105,95.7389665802411,0.9645528870000631
15.0,1.0,13.0,1.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,113.88,8.76,37.54166580241108,168.94166580241105,95.7341665802411,0.9642789143973234
14.0,3.0,10.0,1.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,87.6,8.76,46.229665802411084,168.86966580241108,95.7269665802411,0.9638679554932138
15.0,0.0,15.0,0.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,131.4,0.0,37.421665802411084,168.82166580241108,95.7221665802411,0.9635939828904742
19.0,5.0,0.0,14.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,0.0,122.64,4.373665802411085,170.8136658024111,93.29336658024111,0.974963845904173
19.0,4.0,2.0,13.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,17.52,113.88,4.253665802411086,170.6936658024111,93.28136658024111,0.9742789143973236
19.0,3.0,4.0,12.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,35.04,105.12,4.133665802411086,170.5736658024111,93.26936658024111,0.9735939828904743
18.0,5.0,1.0,12.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,8.76,105.12,12.821665802411086,170.5016658024111,93.26216658024111,0.9731830239863647
19.0,2.0,6.0,11.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,52.56,96.36,4.013665802411086,170.4536658024111,93.25736658024111,0.972909051383625
18.0,4.0,3.0,11.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,26.28,96.36,12.701665802411084,170.38166580241108,93.2501665802411,0.9724980924795152
19.0,1.0,8.0,10.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,70.08,87.6,3.8936658024110855,170.3336658024111,93.24536658024111,0.9722241198767757
17.0,6.0,0.0,11.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,0.0,96.36,21.38966580241109,170.3096658024111,93.24296658024112,0.9720871335754059
18.0,3.0,5.0,10.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,43.8,87.6,12.581665802411083,170.26166580241107,93.2381665802411,0.9718131609726659
19.0,0.0,10.0,9.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,87.6,78.84,3.7736658024110854,170.2136658024111,93.23336658024112,0.9715391883699264
17.0,5.0,2.0,10.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,17.52,87.6,21.269665802411094,170.1896658024111,93.23096658024112,0.9714022020685565
18.0,2.0,7.0,9.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,61.32,78.84,12.461665802411083,170.14166580241107,93.2261665802411,0.9711282294658166
17.0,4.0,4.0,9.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,35.04,78.84,21.149665802411093,170.0696658024111,93.21896658024112,0.9707172705617072
18.0,1.0,9.0,8.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,78.84,70.08,12.341665802411082,170.02166580241106,93.2141665802411,0.9704432979589672
16.0,6.0,1.0,9.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,8.76,78.84,29.837665802411085,169.99766580241106,93.2117665802411,0.9703063116575974
17.0,3.0,6.0,8.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,52.56,70.08,21.02966580241109,169.9496658024111,93.20696658024112,0.9700323390548579
18.0,0.0,11.0,7.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,96.36,61.32,12.221665802411083,169.90166580241106,93.2021665802411,0.969758366452118
16.0,5.0,3.0,8.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,26.28,70.08,29.717665802411084,169.87766580241106,93.1997665802411,0.9696213801507481
17.0,2.0,8.0,7.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,70.08,61.32,20.909665802411087,169.8296658024111,93.19496658024111,0.9693474075480085
15.0,7.0,0.0,8.0,100.0,100.0,100.0,94.25614543323714,363.0017845970763,61.32,0.0,70.08,38.40091636305116,169.80091636305116,93.19209163630512,0.969183312574493
16.0,4.0,5.0,7.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,43.8,61.32,29.597665802411083,169.75766580241105,93.1877665802411,0.9689364486438987
17.0,1.0,10.0,6.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,87.6,52.56,20.789665802411086,169.7096658024111,93.18296658024111,0.9686624760411593
15.0,6.0,2.0,7.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,17.52,61.32,38.28566580241108,169.68566580241105,93.1805665802411,0.9685254897397891
16.0,3.0,7.0,6.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,61.32,52.56,29.47766580241108,169.63766580241108,93.1757665802411,0.9682515171370495
17.0,0.0,12.0,5.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,105.12,43.8,20.66966580241109,169.5896658024111,93.17096658024111,0.96797754453431
15.0,5.0,4.0,6.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,35.04,52.56,38.165665802411084,169.56566580241108,93.1685665802411,0.9678405582329399
16.0,2.0,9.0,5.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,78.84,43.8,29.357665802411084,169.51766580241107,93.1637665802411,0.9675665856302001
15.0,4.0,6.0,5.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,52.56,43.8,38.04566580241109,169.44566580241107,93.1565665802411,0.9671556267260906
16.0,1.0,11.0,4.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,96.36,35.04,29.237665802411083,169.39766580241107,93.1517665802411,0.9668816541233508
14.0,6.0,3.0,5.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,52.56,26.28,43.8,46.73366580241108,169.37366580241107,93.1493665802411,0.966744667821981
15.0,3.0,8.0,4.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,70.08,35.04,37.92566580241108,169.32566580241107,93.1445665802411,0.9664706952192412
16.0,0.0,13.0,3.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,113.88,26.28,29.117665802411082,169.27766580241106,93.1397665802411,0.9661967226165015
14.0,5.0,5.0,4.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,43.8,43.8,35.04,46.613665802411084,169.25366580241106,93.13736658024109,0.9660597363151316
15.0,2.0,10.0,3.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,17.52,87.6,26.28,37.805665802411085,169.20566580241106,93.1325665802411,0.9657857637123919
14.0,4.0,7.0,3.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,35.04,61.32,26.28,46.49366580241108,169.13366580241106,93.12536658024109,0.9653748048082823
15.0,1.0,12.0,2.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,8.76,105.12,17.52,37.68566580241108,169.08566580241106,93.1205665802411,0.9651008322055427
14.0,3.0,9.0,2.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,26.28,78.84,17.52,46.37366580241108,169.01366580241105,93.1133665802411,0.964689873301433
13.0,8.0,0.0,5.0,99.93150684931507,100.0,100.0,94.25604678572078,363.0017845970763,70.04784675496806,0.0,43.8,55.449245913550826,169.29709266851887,93.11277134632314,0.966307606555473
15.0,0.0,14.0,1.0,100.0,100.0,100.0,94.2534880699438,363.0017845970763,0.0,122.64,8.76,37.56566580241108,168.96566580241105,93.1085665802411,0.9644159006986933
