,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
2012-01-01 00:00:00,2.829842359570603,5.98319980818909,7.049793482291309,7.764665927652378,8.003644185614656,23.857916767551007,24.43058970109437,25.018607026966087,26.378906862929387,27.272305808698835,287.20114152889767,0.0,0.0,0.0,32.103
2012-01-01 01:00:00,2.8995839962804317,6.0643251828662645,7.129294138012591,7.90010622725462,8.1738005962587,26.82479910490195,27.29678036410425,27.772441578069213,28.77710323120237,29.19676675986891,286.840406638684,0.0,0.0,0.0,81.4465
2012-01-01 02:00:00,2.9306744323852745,6.10413082315337,7.170610751607385,8.022902756249739,8.328995447060183,31.631579520234556,31.88673271794703,32.14633512024723,32.79243927902171,32.69524413850554,286.6131431823424,0.0,0.0,0.0,81.4465
2012-01-01 03:00:00,2.9669237877082124,6.133161145819208,7.196019411519001,8.17167370137268,8.511456574719904,33.78055229657177,34.210881161921,34.64868184869323,35.28468039102802,34.872085671596736,287.316724463954,46.31848992128725,0.0,46.31848992128725,81.4465
2012-01-01 04:00:00,3.64683742567089,5.935305985990651,6.674397003331256,7.823364275138224,8.305484833019754,35.58822785233249,35.96134782904543,36.344740047568045,37.23343189321103,36.68640391986255,288.43378846118435,235.89438282833996,253.36169506286265,144.66753717127585,32.103
2012-01-01 05:00:00,4.317097381157471,5.856628417036582,6.377114276553322,6.859585027131281,7.582441524972379,37.4128245079074,37.661761788286256,37.91328526069694,38.369232028055606,38.1251841660912,291.38687501352,440.1975984278217,517.7067662049936,173.53165079073915,32.103
2012-01-01 06:00:00,4.788001303389535,6.245843149757185,6.753876790944278,6.978272788517836,7.340163222897267,36.42231617002252,36.60652240713824,36.79447937399066,37.0538808833501,37.1643985710058,292.4439332706688,605.5816404159351,735.3888794457351,146.41155193346992,32.103
2012-01-01 07:00:00,5.044132273951264,6.460339769101142,6.964868232750956,7.10911819986381,7.210725869994127,33.702693203468854,33.8227097851109,33.95116626930283,34.091844076591244,34.14865183352276,293.2737888607306,711.0717734876423,877.1505070101209,114.1533089788777,32.103
2012-01-01 08:00:00,5.00750876448187,6.3766908701544205,6.866507354170118,6.9885342977684815,7.06515471134836,31.244073978472574,31.437913961290956,31.63276001142463,31.80359904455959,31.90120818105804,294.54869024681744,747.1638112590031,960.4020274260928,94.42318851123105,32.103
2012-01-01 09:00:00,4.89054219975308,6.246019371282866,6.728966957072208,6.847159532267144,6.916487676778678,27.22960779913382,27.487328250660997,27.75106952658096,28.03255336852804,28.158674473652805,295.78114880995645,709.8732481955175,983.1834737709642,98.48151198835592,32.103
2012-01-01 10:00:00,4.569724711327902,5.838476799186803,6.290242758815396,6.399206025339263,6.466856294280577,25.272235982168517,25.549598595705568,25.834716856179707,26.220511506454734,26.355671812635475,295.24160233558774,601.8519413799563,952.049923203368,115.31360616220024,32.103
2012-01-01 11:00:00,4.346532546059615,5.647355097890811,6.101506620378833,6.199404397109992,6.265343377300902,21.3305419569411,21.6249040724152,21.92507339149818,22.340166320549024,22.467725986283952,295.34588362134195,434.6899848005032,858.8304970959151,129.9927154729121,32.103
2012-01-01 12:00:00,3.823825405249447,5.54368373666685,6.108403467308063,6.224141317728588,6.311719575632839,18.66951404962476,18.91289025910524,19.16249814077216,19.668673016215024,19.774468349763715,295.3193032870508,229.56064585352465,524.0489829547516,143.7694946823458,81.4465
2012-01-01 13:00:00,2.7704490326814537,5.18755374444671,5.981393899377895,6.242560846580047,6.40201280587997,15.592426804757874,16.059861424391958,16.53819588684285,17.490779002841634,17.843110527778062,294.46116136035056,42.29654066038757,0.0,42.29654066038757,81.4465
2012-01-01 14:00:00,2.261520271939764,5.054685000915579,6.013161285987434,6.3669636827655385,6.5409376858440345,11.34554865226663,12.223544669547575,13.11662344977189,14.33313256661335,14.845809544419597,292.85732310352057,0.0,0.0,0.0,81.4465
2012-01-01 15:00:00,2.2938178226752792,5.277030475963282,6.307953078052707,6.712983797586377,6.8418293503049705,9.93158268246368,10.73533731383145,11.553687961037587,12.6292152299194,13.047166532565322,291.46591734275967,0.0,0.0,0.0,32.103
2012-01-01 16:00:00,2.3073438012769087,5.3982108075965645,6.47355310666784,6.917879755629886,7.005070871675732,11.301328230887975,11.842227176320955,12.389332443054789,13.160209892468933,13.459844977870778,291.2239137636877,0.0,0.0,0.0,32.103
2012-01-01 17:00:00,2.3684712183232057,5.466099328346636,6.540709390105262,7.013564764517555,7.058524423497875,10.09765311242644,10.631378133446448,11.17919056311757,11.91873772541631,12.365144914888372,290.8745664896883,0.0,0.0,0.0,32.103
2012-01-01 18:00:00,2.3383230379684505,5.409705246164446,6.473355347199197,6.925742296187864,6.951803720624074,10.534968151294638,10.782241204639138,11.029488586694438,11.74059462216237,12.725934021276146,289.60748896043634,0.0,0.0,0.0,32.103
2012-01-01 19:00:00,2.3568141072361746,5.444015336290598,6.513454598341971,6.960273114702297,6.983951817510171,10.88735284185734,10.938431967398396,10.983801722478642,11.902703426550676,13.596512868959254,289.2577305871328,0.0,0.0,0.0,32.103
2012-01-01 20:00:00,2.318864447021398,5.392805979114813,6.461383614647614,6.936029598344452,6.985698833811838,14.061912933016677,13.709330005920869,13.342189756707736,14.401388391626057,16.618165926411482,288.9572388332664,0.0,0.0,0.0,32.103
