,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
2012-01-01 00:00:00,1.8804295195613,5.277496876205895,6.269095776339422,6.735575401138693,7.474269723992706,140.32667226389486,141.96923642779512,143.64249113525594,145.33874065008848,146.01155310396842,294.35212134679887,0.1789983667277443,0.0,0.1789983667277443,32.103
2012-01-01 01:00:00,1.7867650713494745,4.732697759115737,5.5632396434673534,6.142029989035432,6.853460181974,141.9934330109006,143.365618808946,144.76503582324068,146.61281476176345,147.16654845210869,294.3481988826086,3.4849251961837484,0.0,3.4849251961837484,81.4465
2012-01-01 02:00:00,1.821446810478088,4.705648396959506,5.507355987170096,6.130492246186671,6.860606446476404,141.51947590224594,143.02602691377268,144.56166298201356,147.03796222911473,147.62320648944151,294.7047591763668,6.79526846754767,0.0,6.79526846754767,81.4465
2012-01-01 03:00:00,2.764932014095631,5.159482057130414,5.699746492610283,6.204262856351892,6.773659479804402,147.09660131822278,147.3860365173528,147.6797925975045,149.92521134371324,150.2806545643644,294.5939418611138,75.31601900268204,0.0,75.31601900268204,81.4465
2012-01-01 04:00:00,3.5053077117609788,5.902083630085844,6.403837176371582,6.142788139373593,6.477345445488719,153.99286900849395,153.9923752458001,153.98949740034791,154.91071810873635,154.99199515150357,294.4331125118287,189.7721479724378,10.36608244519424,184.30433395676312,32.103
2012-01-01 05:00:00,3.6367984143827727,5.885841619999364,6.340215267660085,6.2176116126639,6.527764612159566,161.3854611854278,161.36697023070502,161.35061990100522,162.30423246161223,162.35852216216105,295.16005446862016,236.1414014143536,13.444002052843476,227.2650669827317,32.103
2012-01-01 06:00:00,3.5406836262878434,5.8431209370115695,6.317908035122415,6.228153368666628,6.54360607427805,167.69057230343057,167.6941399216417,167.6994314375546,168.74469124334885,168.79055308785485,299.0411346659423,370.95731856995104,49.03380249657873,334.6659420245179,32.103
2012-01-01 07:00:00,3.472004176578659,5.713734553705168,6.174859454028941,6.160018556842196,6.400163767355884,172.93734653292393,172.95709086458055,172.9805369087855,173.1320982964955,173.16532965079136,298.5858243034472,472.5446804645436,113.3208938583271,386.2301014971678,32.103
2012-01-01 08:00:00,3.4541507389963884,5.610041980962,6.047474414889947,6.082733031340108,6.261462819899712,176.33726884382048,176.43272862610152,176.52744583561488,176.5753696535758,176.59418512105646,299.0531915405483,527.3624990885313,224.22788541844184,365.1483870065851,32.103
2012-01-01 09:00:00,3.132635492027593,5.153111840829976,5.567439096080024,5.636386882816293,5.781476457059064,176.42280543162755,176.64372190776896,176.86811744878307,176.73045316921477,176.824404571934,299.3700450834857,412.2848337274834,166.5828499372742,307.6729050177173,32.103
2012-01-01 10:00:00,2.916549843691501,4.786867884934983,5.169368600210333,5.125471585143814,5.260879542366469,180.05010730848863,180.403571319053,180.76455301690115,181.4062312835269,181.6521351249059,299.55606072719246,346.23397158776777,284.3553644379792,209.21947644312544,32.103
2012-01-01 11:00:00,2.3407255232410598,3.990358151378562,4.339242538274211,4.309881427814183,4.4384213346580585,175.24357040712707,175.76250485723466,176.29014099235704,176.93742023173735,177.18695661688653,299.6684397328032,178.18351437141774,200.7576512941664,118.96945591869208,32.103
2012-01-01 12:00:00,0.9888934190143333,2.959284044478142,3.5529607759170485,3.716658393112599,3.952691250251728,160.6250777553013,162.30675264472734,164.02007175952215,165.17846570605957,166.07084838096688,299.3539069813575,87.95187859970947,480.91216687051497,49.45602368534186,81.4465
2012-01-01 13:00:00,0.6959548769868812,2.780528780684973,3.515194083680506,3.71553911723774,4.020338863633237,138.01985072782725,143.86873588749097,149.84116788048112,153.84139282426656,156.0481598189493,298.84572536119987,4.698156257466249,0.0,4.698156257466249,81.4465
2012-01-01 14:00:00,0.8968154614771101,3.224155508813169,4.001784513016858,4.171451120194195,4.527216698366229,120.00915997815584,127.05536475739028,134.242309651425,140.61663348878173,143.2594518787077,296.89527861121746,0.0,0.0,0.0,81.4465
2012-01-01 15:00:00,1.0402867077294609,3.720616510648618,4.612584321560383,4.807791742393106,5.312906413131482,115.29473476439986,120.52606217121073,125.86232165173232,133.089438339495,135.11985594870495,296.51832733234505,0.0,0.0,0.0,32.103
2012-01-01 16:00:00,1.192687012124245,4.233039976100829,5.242772171790392,5.580716712498427,6.2222025825996505,114.69185823915429,118.24326208131126,121.87043375859776,127.39049798161564,128.93293533412248,296.70225446140364,0.0,0.0,0.0,32.103
2012-01-01 17:00:00,1.6051495113776166,4.961881561260155,5.994229527843348,6.390796322126568,7.118042568633527,116.26800945039466,118.31574544867809,120.40454296423364,125.19661970348452,126.40629478902515,295.5170075670463,0.0,0.0,0.0,32.103
2012-01-01 18:00:00,1.9027882709515276,5.543328797671589,6.629869971849432,7.114701742123444,7.835062351572817,120.26804928479962,121.54952712863349,122.85474223651212,126.86670955445052,128.01668049628088,295.3460371593575,0.0,0.0,0.0,32.103
2012-01-01 19:00:00,2.185598902846768,5.8957312731646905,6.955169046071901,7.628164273133316,8.310840926314732,122.80788378856428,123.98966242856667,125.19539140817828,128.5205567074098,129.6759504657597,295.3775866790883,0.0,0.0,0.0,32.103
2012-01-01 20:00:00,2.1891402840656147,5.89576982218902,6.953336378977814,7.6738111545657075,8.305964615487708,123.9517010479455,125.06255148111008,126.19552246053829,129.04987761135445,130.31260728213692,294.5368265361796,0.0,0.0,0.0,32.103
2012-01-01 21:00:00,2.144465594331566,5.762526068316967,6.791830169897022,7.534862891499319,8.114893523683456,125.10623843057714,126.09963901809172,127.11137119029476,129.56699412039845,130.97908488289934,294.656446135971,0.0,0.0,0.0,32.103
2012-01-01 22:00:00,2.065073283307876,5.608242289161631,6.623074109413763,7.388081857368393,7.970140868615981,132.21919798438805,133.01667464678113,133.82959373535903,135.9233364779531,137.7382228915562,293.9059003957298,0.0,0.0,0.0,32.103
2012-01-01 23:00:00,2.0825063634484198,5.4845453524630505,6.440154503287139,7.199762516883453,7.798821138122792,137.95130824273383,138.45608801932792,138.97066402779012,140.72069451727674,142.54385477035905,294.0458234231097,0.0,0.0,0.0,32.103
2012-01-02 00:00:00,2.06998374443022,5.294158560867126,6.1871173031660165,6.855496815429519,7.51918255585336,145.45436379564308,145.77039008986694,146.09061847447984,147.97176017896777,149.3191266850252,294.27803088658084,0.0,0.0,0.0,32.103
2012-01-02 01:00:00,1.6959082805458812,5.142588079515255,6.191679393041739,6.66817421727564,7.449665622327055,153.74695591025073,154.08832262173536,154.4385210032879,156.4790855786919,157.3143864232368,294.3653130628977,5.386751268705525,0.0,5.386751268705525,81.4465
2012-01-02 02:00:00,2.2155303747416357,5.516017568591691,6.414245561360992,6.862792711502944,7.615461267886816,161.08505624428153,161.68035860165048,162.28875807146844,164.7796510381651,165.3948042729195,294.9163054273469,10.769086289934986,0.0,10.769086289934986,81.4465
2012-01-02 03:00:00,3.2145134772218085,5.900887036915733,6.501802294244445,6.865454969606473,7.4000888263384095,168.87392603876688,169.4557934944582,170.0474190452177,173.29150553442113,173.98110465766325,294.4327636659097,76.06114562088331,0.0,76.06114562088331,81.4465
2012-01-02 04:00:00,3.331787169751093,5.695706149951592,6.195843929613774,6.061978067608348,6.440413263734037,179.37200006134404,179.42509891108233,179.4760581385038,180.34237238554843,180.5049031105787,294.53058306327324,192.716815627236,11.601193485518571,186.60283278524523,32.103
2012-01-02 05:00:00,3.1244942337170354,5.152634453817914,5.569477384435318,5.36573931873995,5.65836661707137,190.4749988143855,190.42523301136208,190.37068590737923,190.4555674462852,190.4871298860195,296.52188640944803,276.4511967844767,25.140254531506912,259.8521997820623,32.103
2012-01-02 06:00:00,2.9226375509611917,4.61572045875853,4.952940506713616,4.782015902000217,5.004889948095641,198.18486985596863,198.031772035677,197.87395685467467,197.81985661527344,197.76628279317657,300.268689484034,435.9699758376966,93.78640847686832,366.50842634896026,32.103
2012-01-02 07:00:00,2.635350453213982,4.009415526031483,4.272672297646019,4.148282826743012,4.279264025898992,203.8423008454564,203.55909349059067,203.27674059103632,202.9374805729777,202.8335651669818,299.8813329047315,607.3772483381551,302.0220123470001,377.032410622106,32.103
2012-01-02 08:00:00,2.098626133599979,3.1140505170086925,3.3056177097269845,3.2558023684938173,3.328768285183439,205.20057107608923,204.80101894224276,204.3958013832147,203.72912280721104,203.5839834159511,301.7482081448395,610.8980425672298,386.3265426811213,330.8604883723305,32.103
2012-01-02 09:00:00,1.5595241371261237,2.2752285653219104,2.408632162863019,2.394134289683673,2.4338718401494366,207.2958648205526,206.76648644263395,206.22113457716657,205.50219264220925,205.26176686070085,302.1316040325413,554.9749222307718,513.5862285634303,231.51845340348336,32.103
2012-01-02 10:00:00,1.017896801019623,1.4595241274307644,1.539281275301702,1.5223821306481964,1.5458066763463234,211.8546787227517,211.06299612719928,210.25152929852808,209.55185896689056,209.1814155688297,301.4555862300542,418.4664703024632,541.899501537361,156.224367443615,32.103
2012-01-02 11:00:00,0.5980518688818415,0.8641551020943083,0.9127843527421502,0.9030235514279112,0.9177920056682,202.16928207994343,201.81944919829976,201.46051763303095,200.54841276356584,200.21256995547344,301.5613124327784,250.1900062871336,601.8345284291414,71.32366697029158,32.103
2012-01-02 12:00:00,0.4825591433394053,0.6391492500987854,0.6633780044455653,0.6348567763007614,0.6643328047304804,168.32073973733523,170.78731272864667,173.2997633789888,171.99967452623088,171.93607398003442,300.6731868409736,94.95058024178132,488.25978768448033,54.75238055620799,81.4465
2012-01-02 13:00:00,0.7095068321750183,0.9533141529073542,0.9936482380090652,0.8895586517985217,0.9340798290662352,126.17741085363312,138.05002697922282,150.16857753531693,150.68839286285746,152.91170662524195,301.9247163982708,5.391931818055987,0.0,5.391931818055987,81.4465
2012-01-02 14:00:00,1.077820999616388,1.1962283504092242,1.2055839794790155,1.040209229224825,1.0799585881264273,106.76136254282596,122.757207292545,139.08128180149092,141.24143525853353,146.24579453963528,298.8788575239733,0.0,0.0,0.0,81.4465
2012-01-02 15:00:00,1.1847073130090693,1.729513069146713,1.8307145961941271,1.5351621857173794,1.5682407271295131,96.77772883288632,108.72625519111234,120.9176125451698,124.24741681207924,130.40307825348475,297.0760602779877,0.0,0.0,0.0,32.103
2012-01-02 16:00:00,0.9293393299081294,2.766097142046632,3.32139023629972,2.80599140771158,2.928633710625328,99.71076750327651,105.77147356628132,111.95038338530576,114.52328623513084,118.0018934576128,296.95546729478974,0.0,0.0,0.0,32.103
2012-01-02 17:00:00,1.0560922049478985,3.898663731556252,4.860016981140948,4.31616271627023,4.67830177570912,106.60923473394163,109.75792502707816,112.97164357031754,115.61544508085314,117.18213090225836,295.86091582768125,0.0,0.0,0.0,32.103
2012-01-02 18:00:00,1.2008630671745997,4.544126410292305,5.691695013507007,5.474344128014728,5.996417445502069,109.80568329168796,112.1748301201005,114.59466493583297,118.84546785879152,120.03312500923332,295.7325244446749,0.0,0.0,0.0,32.103
2012-01-02 19:00:00,1.4058060517516868,4.874100982596999,6.011608110344604,6.061411359687661,6.636245647454594,114.1715026004038,116.35524365840044,118.58893781740716,124.8019038962314,126.05969282296294,295.5962808767998,0.0,0.0,0.0,32.103
2012-01-02 20:00:00,1.5271340630496055,5.1930263288305385,6.379164410812542,6.602143629813893,7.134615745711923,120.26372299282345,122.46415885550388,124.71314675516072,131.69967834876033,133.09453710124822,294.17766187428896,0.0,0.0,0.0,32.103
2012-01-02 21:00:00,1.5152690161278315,5.221820814060967,6.433467811388734,6.91479354526368,7.384528726953111,127.5678947431749,129.7880440866179,132.0525072296486,138.51899007945323,139.97563469799357,293.99531715658816,0.0,0.0,0.0,32.103
2012-01-02 22:00:00,1.2816532253589872,4.774484056303335,5.963111505196575,6.495800141603037,6.94101243818472,135.79589220617197,138.54402513930484,141.34561231589782,147.97260438291204,149.44790494858074,293.3838571627892,0.0,0.0,0.0,32.103
2012-01-02 23:00:00,1.3017507509610868,4.764373022893001,5.931862422925617,6.574848430133335,6.919719364758285,142.98936927135983,145.1505667529637,147.3490203881497,152.53034465469185,153.89310679610085,293.12989748060005,0.0,0.0,0.0,32.103
