Hour_of_Year,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Tier_C_MW,Total_Hardware_Used_MW,Curtailment_MW
149,8.0,0.0,11.0,1.0,20.0,47.248159940236604
150,8.0,0.0,11.0,1.0,20.0,54.44327060857651
151,8.0,0.0,11.0,1.0,20.0,56.799591648194266
152,8.0,0.0,11.0,1.0,20.0,56.8382196431146
153,8.0,0.0,11.0,1.0,20.0,53.271002792784074
154,8.0,0.0,11.0,1.0,20.0,38.99453989043228
155,8.0,0.0,11.0,1.0,20.0,32.40496158165159
156,8.0,0.0,11.0,1.0,20.0,38.765129365038035
157,8.0,0.0,11.0,1.0,20.0,60.24024262983235
158,8.0,0.0,11.0,1.0,20.0,75.97543827010493
159,8.0,0.0,11.0,1.0,20.0,89.12862674155076
160,8.0,0.0,11.0,1.0,20.0,58.44210883447752
161,8.0,0.0,11.0,1.0,20.0,63.37241247631299
162,8.0,0.0,11.0,1.0,20.0,66.23663847630624
163,8.0,0.0,11.0,1.0,20.0,68.81987254151954
164,8.0,0.0,11.0,1.0,20.0,38.87713538643028
165,8.0,0.0,11.0,1.0,20.0,60.85888862219112
166,8.0,0.0,11.0,1.0,20.0,55.82568159019068
167,8.0,0.0,11.0,1.0,20.0,49.45177128509182
168,8.0,0.0,11.0,1.0,20.0,49.46456082665301
169,8.0,0.0,11.0,1.0,20.0,50.7216252050639
170,8.0,0.0,11.0,1.0,20.0,47.40823625354541
171,8.0,0.0,11.0,1.0,20.0,37.57854502577075
172,8.0,0.0,11.0,1.0,20.0,31.55013645724305
173,8.0,0.0,11.0,1.0,20.0,21.166276120631053
174,8.0,0.0,11.0,1.0,20.0,9.649422296898443
175,8.0,0.0,11.0,1.0,20.0,3.2576776628502024
176,8.0,0.0,11.0,1.0,20.0,0.0
177,8.0,0.0,11.0,1.0,20.0,0.0
178,8.0,0.0,11.0,1.0,20.0,0.0
179,8.0,0.0,11.0,1.0,20.0,0.0
180,8.0,0.0,11.0,1.0,20.0,30.254333917300336
181,8.0,0.0,11.0,1.0,20.0,12.927425500975673
182,8.0,0.0,11.0,1.0,20.0,9.579111766139945
183,8.0,0.0,11.0,1.0,20.0,11.981754079944324
184,8.0,0.0,11.0,0.0,19.0,0.0
185,8.0,0.0,11.0,0.0,19.0,0.0
186,8.0,0.0,11.0,0.0,19.0,0.0
187,8.0,0.0,11.0,0.0,19.0,0.0
188,8.0,0.0,11.0,0.0,19.0,0.0
189,8.0,0.0,11.0,0.0,19.0,0.0
190,8.0,0.0,11.0,0.0,19.0,0.0
191,8.0,0.0,10.923360678432363,0.0,18.923360678432363,0.0
192,8.0,0.0,0.0,0.0,8.0,0.0
193,8.0,0.0,0.0,0.0,8.0,0.0
194,8.0,0.0,0.0,0.0,8.0,0.0
195,8.0,0.0,0.0,0.0,8.0,0.0
196,8.0,0.0,0.0,0.0,8.0,0.0
197,8.0,0.0,0.0,0.0,8.0,0.0
198,8.0,0.0,0.0,0.0,8.0,0.0
199,8.0,0.0,0.0,0.0,8.0,0.0
200,8.0,0.0,0.0,0.0,8.0,0.0
201,8.0,0.0,0.0,0.0,8.0,0.0
202,8.0,0.0,0.0,0.0,8.0,0.0
203,8.0,0.0,2.661839299031586,0.0,10.661839299031586,0.0
204,8.0,0.0,12.0,0.0,20.0,1.0225826944411907
205,8.0,0.0,12.0,0.0,20.0,3.3119411734077673
206,8.0,0.0,12.0,0.0,20.0,0.0
207,8.0,0.0,12.0,0.0,20.0,2.0360458740185408
208,8.0,0.0,12.0,0.0,20.0,0.0
209,8.0,0.0,12.0,0.0,20.0,17.095741039340382
210,8.0,0.0,12.0,0.0,20.0,17.586783947274668
211,8.0,0.0,12.0,0.0,20.0,35.22870949196771
212,8.0,0.0,12.0,0.0,20.0,64.23102031553223
213,8.0,0.0,12.0,0.0,20.0,76.31202916453569
214,8.0,0.0,12.0,0.0,20.0,76.66902171192346
215,8.0,0.0,12.0,0.0,20.0,75.87485042322405
216,8.0,0.0,12.0,0.0,20.0,76.56278702002194
217,8.0,0.0,12.0,0.0,20.0,76.78123812464065
218,8.0,0.0,12.0,0.0,20.0,76.62273234757922
219,8.0,0.0,12.0,0.0,20.0,74.91464216949134
220,8.0,0.0,12.0,0.0,20.0,69.41615171522528
221,8.0,0.0,12.0,0.0,20.0,26.24346208870091
222,8.0,0.0,12.0,0.0,20.0,42.642613581754304
223,8.0,0.0,12.0,0.0,20.0,28.321903931268977
224,8.0,0.0,12.0,0.0,20.0,23.271927419041596
225,8.0,0.0,12.0,0.0,20.0,16.642122411113455
226,8.0,0.0,12.0,0.0,20.0,20.89437143110061
227,8.0,0.0,12.0,0.0,20.0,49.05466536310183
228,8.0,0.0,12.0,0.0,20.0,86.57197332917374
229,8.0,0.0,12.0,0.0,20.0,99.76462384907941
230,8.0,0.0,12.0,0.0,20.0,107.66202009319812
231,8.0,0.0,12.0,0.0,20.0,88.60474949449102
232,8.0,0.0,12.0,0.0,20.0,0.0
233,8.0,0.0,12.0,0.0,20.0,20.76416446871366
234,8.0,0.0,12.0,0.0,20.0,27.15630516029959
235,8.0,0.0,12.0,0.0,20.0,30.53741367940553
236,8.0,0.0,12.0,0.0,20.0,32.04229894332889
237,8.0,0.0,12.0,0.0,20.0,32.00007429492902
238,8.0,0.0,12.0,0.0,20.0,31.168021520829633
239,8.0,0.0,12.0,0.0,20.0,31.605085217199957
240,8.0,0.0,12.0,0.0,20.0,37.67959188371691
241,8.0,0.0,12.0,0.0,20.0,47.649954165291916
242,8.0,0.0,12.0,0.0,20.0,57.816134083270214
243,8.0,0.0,12.0,0.0,20.0,64.18528594890455
244,8.0,0.0,12.0,0.0,20.0,64.3918036250388
245,8.0,0.0,12.0,0.0,20.0,62.78031707947967
246,8.0,0.0,12.0,0.0,20.0,65.21859401748658
247,8.0,0.0,12.0,0.0,20.0,68.08584901375082
248,8.0,0.0,12.0,0.0,20.0,71.57062935106772
249,8.0,0.0,12.0,0.0,20.0,71.79029603132312
250,8.0,0.0,12.0,0.0,20.0,71.3689765968919
251,8.0,0.0,12.0,0.0,20.0,72.63822385187002
252,8.0,0.0,12.0,0.0,20.0,77.30893741100871
253,8.0,0.0,12.0,0.0,20.0,124.99415604024932
254,8.0,0.0,12.0,0.0,20.0,139.8115816851777
255,8.0,0.0,12.0,0.0,20.0,132.95188942068108
256,8.0,0.0,12.0,0.0,20.0,21.036644456872253
257,8.0,0.0,12.0,0.0,20.0,44.620058468452456
258,8.0,0.0,12.0,0.0,20.0,48.49956748399666
259,8.0,0.0,12.0,0.0,20.0,42.15017776401169
260,8.0,0.0,12.0,0.0,20.0,46.37776408282035
261,8.0,0.0,12.0,0.0,20.0,42.38209470795729
262,8.0,0.0,12.0,0.0,20.0,51.19449903011463
263,8.0,0.0,12.0,0.0,20.0,59.38474058686256
264,8.0,0.0,12.0,0.0,20.0,71.09958791583887
265,8.0,0.0,12.0,0.0,20.0,75.3688093479752
266,8.0,0.0,12.0,0.0,20.0,76.6819794218266
267,8.0,0.0,12.0,0.0,20.0,76.8730548731537
268,8.0,0.0,12.0,0.0,20.0,76.97633270064509
269,8.0,0.0,12.0,0.0,20.0,76.98689511967683
270,8.0,0.0,12.0,0.0,20.0,76.98757111750106
271,8.0,0.0,12.0,0.0,20.0,76.99654250070637
272,8.0,0.0,12.0,0.0,20.0,76.99873474303294
273,8.0,0.0,12.0,0.0,20.0,76.99922597573762
274,8.0,0.0,12.0,0.0,20.0,76.99955371832031
275,8.0,0.0,12.0,0.0,20.0,78.11877293085237
276,8.0,0.0,12.0,0.0,20.0,78.96462179234857
277,8.0,0.0,12.0,0.0,20.0,80.52533459744842
278,8.0,0.0,12.0,0.0,20.0,93.00312168555152
279,8.0,0.0,12.0,0.0,20.0,96.7699808779718
280,8.0,0.0,12.0,0.0,20.0,79.10935399060133
281,8.0,0.0,12.0,0.0,20.0,76.99391728319158
282,8.0,0.0,12.0,0.0,20.0,76.62043238763752
283,8.0,0.0,12.0,0.0,20.0,76.74248704692498
284,8.0,0.0,12.0,0.0,20.0,49.94606726593365
285,8.0,0.0,12.0,0.0,20.0,76.92440469041408
286,8.0,0.0,12.0,0.0,20.0,76.925602302678
287,8.0,0.0,12.0,0.0,20.0,76.90634123683567
288,8.0,0.0,12.0,0.0,20.0,76.88243832387307
289,8.0,0.0,12.0,0.0,20.0,76.88753730540036
290,8.0,0.0,12.0,0.0,20.0,76.82150305239237
291,8.0,0.0,12.0,0.0,20.0,76.86527361478181
292,8.0,0.0,12.0,0.0,20.0,76.82058050963944
293,8.0,0.0,12.0,0.0,20.0,76.44077775392057
294,8.0,0.0,12.0,0.0,20.0,76.40416182916556
295,8.0,0.0,12.0,0.0,20.0,76.57604311625953
296,8.0,0.0,12.0,0.0,20.0,76.65912108405627
297,8.0,0.0,12.0,0.0,20.0,76.15014236214304
298,8.0,0.0,12.0,0.0,20.0,82.94692171528641
299,8.0,0.0,12.0,0.0,20.0,115.18976529218489
300,8.0,0.0,12.0,0.0,20.0,149.52660523937178
301,8.0,0.0,12.0,0.0,20.0,174.10830763782099
302,8.0,0.0,12.0,0.0,20.0,182.09410807627776
303,8.0,0.0,12.0,0.0,20.0,156.9805985289111
304,8.0,0.0,12.0,0.0,20.0,79.15664286053835
305,8.0,0.0,12.0,0.0,20.0,76.68192648703312
306,8.0,0.0,12.0,0.0,20.0,76.78923855038164
307,8.0,0.0,12.0,0.0,20.0,76.69087339901509
308,8.0,0.0,12.0,0.0,20.0,76.72033904793516
309,8.0,0.0,12.0,0.0,20.0,76.71142429852338
310,8.0,0.0,12.0,0.0,20.0,49.67431122075554
311,8.0,0.0,12.0,0.0,20.0,76.8250375266516
312,8.0,0.0,12.0,0.0,20.0,76.7370765919974
313,8.0,0.0,12.0,0.0,20.0,76.48323861501575
314,8.0,0.0,12.0,0.0,20.0,76.24721975968293
315,8.0,0.0,12.0,0.0,20.0,76.17087708695198
316,8.0,0.0,12.0,0.0,20.0,75.50057335302954
317,8.0,0.0,12.0,0.0,20.0,72.00786036426773
318,8.0,0.0,12.0,0.0,20.0,63.788198167934496
319,8.0,0.0,12.0,0.0,20.0,55.980057827355566
320,8.0,0.0,12.0,0.0,20.0,44.9002996393845
321,8.0,0.0,12.0,0.0,20.0,34.46560669500927
322,8.0,0.0,12.0,0.0,20.0,40.657732052051266
323,8.0,0.0,12.0,0.0,20.0,77.74166113173061
324,8.0,0.0,12.0,0.0,20.0,105.98098853571798
325,8.0,0.0,12.0,0.0,20.0,131.39208115920957
326,8.0,0.0,12.0,0.0,20.0,134.71626007343684
327,8.0,0.0,12.0,0.0,20.0,115.44683902921969
328,8.0,0.0,12.0,0.0,20.0,39.3769491284714
329,8.0,0.0,12.0,0.0,20.0,31.06617577265446
330,8.0,0.0,12.0,0.0,20.0,2.967717864334425
331,8.0,0.0,12.0,0.0,20.0,26.598943183354322
332,8.0,0.0,12.0,0.0,20.0,22.982552335498738
333,8.0,0.0,11.41480002253607,0.5851999774639296,20.0,18.456774049061465
334,8.0,0.0,11.0,1.0,20.0,16.346986951614213
335,8.0,0.0,11.0,1.0,20.0,14.065911550958461
336,8.0,0.0,11.0,1.0,20.0,11.815504475056045
337,8.0,0.0,11.0,1.0,20.0,9.020446376658178
338,8.0,0.0,11.0,1.0,20.0,4.460631212252768
339,8.0,0.0,11.0,1.0,20.0,2.3720411355884394
340,8.0,0.0,11.0,1.0,20.0,0.7871015038328615
341,8.0,0.0,11.0,1.0,20.0,0.0
342,8.0,0.0,11.0,1.0,20.0,0.0
343,8.0,0.0,11.0,1.0,20.0,0.0
344,8.0,0.0,11.0,1.0,20.0,0.0
345,8.0,0.0,11.0,1.0,20.0,0.0
346,8.0,0.0,11.0,1.0,20.0,0.0
347,8.0,0.0,11.0,1.0,20.0,35.977982989129686
348,8.0,0.0,11.0,1.0,20.0,40.86869712961766
349,8.0,0.0,11.0,1.0,20.0,58.02693152198512
350,8.0,0.0,11.0,1.0,20.0,34.673298194417924
351,8.0,0.0,11.0,1.0,20.0,17.773492797070844
352,8.0,0.0,11.0,1.0,20.0,0.0
353,8.0,0.0,11.0,0.63677355427739,19.63677355427739,0.0
354,8.0,0.0,11.0,0.0,19.0,0.0
355,8.0,0.0,11.0,0.0,19.0,0.0
356,8.0,0.0,11.0,0.0,19.0,0.0
357,8.0,0.0,11.0,1.0,20.0,0.0
358,8.0,0.0,11.0,0.0,19.0,0.0
359,8.0,0.0,11.0,0.0,19.0,0.0
360,8.0,0.0,11.0,1.0,20.0,0.0
361,8.0,0.0,11.0,0.0,19.0,0.0
362,8.0,0.0,11.0,0.0,19.0,0.0
363,8.0,0.0,11.0,1.0,20.0,0.0
364,8.0,0.0,11.0,0.0,19.0,0.0
365,8.0,0.0,11.0,0.0,19.0,0.0
366,8.0,0.0,11.0,1.0,20.0,0.0
367,8.0,0.0,11.0,0.0,19.0,0.0
368,8.0,0.0,11.0,0.0,19.0,0.0
369,8.0,0.0,11.0,1.0,20.0,0.0
370,8.0,0.0,11.0,0.0,19.0,0.0
371,8.0,0.0,11.0,1.0,20.0,14.573894297346023
372,8.0,0.0,11.0,1.0,20.0,5.997916666642901
373,8.0,0.0,11.0,1.0,20.0,22.24691721572836
374,8.0,0.0,11.0,1.0,20.0,25.739615228878506
375,8.0,0.0,11.0,1.0,20.0,30.591627146794636
376,8.0,0.0,11.0,1.0,20.0,5.217682060902277
377,8.0,0.0,11.0,1.0,20.0,8.453256470722835
378,8.0,0.0,11.0,1.0,20.0,13.731195680466811
379,8.0,0.0,11.0,1.0,20.0,18.50700833931475
380,8.0,0.0,11.0,1.0,20.0,20.547637057145252
381,8.0,0.0,11.0,1.0,20.0,0.0
382,8.0,0.0,11.0,1.0,20.0,23.671742672894744
383,8.0,0.0,11.0,1.0,20.0,7.4891559360054245
384,8.0,0.0,11.0,1.0,20.0,3.941145858066484
385,8.0,0.0,11.0,1.0,20.0,0.0
386,8.0,0.0,11.0,1.0,20.0,15.927433741938408
387,8.0,0.0,11.0,1.0,20.0,7.757057014385829
388,8.0,0.0,11.0,1.0,20.0,3.26245915417649
389,8.0,0.0,11.0,1.0,20.0,0.5132416814795455
390,8.0,0.0,11.0,1.0,20.0,0.0
391,8.0,0.0,11.0,1.0,20.0,0.0
392,8.0,0.0,11.0,1.0,20.0,0.0
393,8.0,0.0,11.0,1.0,20.0,0.0
394,8.0,0.0,11.0,1.0,20.0,0.0
395,8.0,0.0,11.0,0.19747885064987258,19.197478850649873,0.0
396,8.0,0.0,11.0,1.0,20.0,0.0
397,8.0,0.0,11.0,1.0,20.0,0.0
398,8.0,0.0,11.0,1.0,20.0,0.0
399,8.0,0.0,11.0,1.0,20.0,0.0
400,8.0,0.0,11.0,1.0,20.0,0.0
401,8.0,0.0,11.0,1.0,20.0,0.0
402,8.0,0.0,11.0,1.0,20.0,0.0
403,8.0,0.0,11.0,1.0,20.0,0.0
404,8.0,0.0,11.0,1.0,20.0,0.0
405,8.0,0.0,11.0,1.0,20.0,0.0
406,8.0,0.0,11.0,1.0,20.0,0.0
407,8.0,0.0,11.0,1.0,20.0,0.0
408,8.0,0.0,11.0,1.0,20.0,0.0
409,8.0,0.0,11.0,1.0,20.0,0.0
410,8.0,0.0,11.0,1.0,20.0,0.0
411,8.0,0.0,11.0,1.0,20.0,4.20895046922892
412,8.0,0.0,11.0,1.0,20.0,5.039410154450312
413,8.0,0.0,11.0,1.0,20.0,9.481446701950112
414,8.0,0.0,11.0,1.0,20.0,11.995058598698833
415,8.0,0.0,11.0,1.0,20.0,1.2300912276982316
416,8.0,0.0,11.0,1.0,20.0,6.996484286656031
417,8.0,0.0,11.0,1.0,20.0,21.030805221103016
418,8.0,0.0,11.0,1.0,20.0,17.07232724280224
419,8.0,0.0,11.0,1.0,20.0,33.494232936976175
420,8.0,0.0,11.0,1.0,20.0,46.0038487231364
421,8.0,0.0,11.0,1.0,20.0,52.371622990368024
422,8.0,0.0,11.0,1.0,20.0,18.19768301057782
423,8.0,0.0,11.0,1.0,20.0,48.01125649105572
424,8.0,0.0,11.0,1.0,20.0,54.26464870285706
425,8.0,0.0,11.0,1.0,20.0,65.60069745070986
426,8.0,0.0,11.0,1.0,20.0,73.37896810040523
427,8.0,0.0,11.0,1.0,20.0,74.71514443311375
428,8.0,0.0,11.0,1.0,20.0,72.9898404449836
429,8.0,0.0,11.0,1.0,20.0,63.727816854731074
430,8.0,0.0,11.0,1.0,20.0,50.984387896309116
431,8.0,0.0,11.0,1.0,20.0,19.262468568458047
432,8.0,0.0,11.0,1.0,20.0,43.18968681869276
433,8.0,0.0,11.0,1.0,20.0,38.67368547508467
434,8.0,0.0,11.0,1.0,20.0,40.15031903589295
435,8.0,0.0,11.0,1.0,20.0,40.118211644723765
436,8.0,0.0,11.0,1.0,20.0,51.70638770443661
437,8.0,0.0,11.0,1.0,20.0,51.67364129871292
438,8.0,0.0,11.0,1.0,20.0,52.389847804724965
439,8.0,0.0,11.0,1.0,20.0,47.365084246436936
440,8.0,0.0,11.0,1.0,20.0,54.24538909503036
441,8.0,0.0,11.0,1.0,20.0,57.29803678704998
442,8.0,0.0,11.0,1.0,20.0,35.43916361198288
443,8.0,0.0,11.0,1.0,20.0,66.83488474411686
444,8.0,0.0,11.0,1.0,20.0,67.10212438005895
445,8.0,0.0,11.0,1.0,20.0,62.653843338585446
446,8.0,0.0,11.0,1.0,20.0,70.24096727746755
447,8.0,0.0,11.0,1.0,20.0,47.901193584879934
448,8.0,0.0,11.0,1.0,20.0,0.0
449,8.0,0.0,11.0,1.0,20.0,0.0
450,8.0,0.0,11.0,1.0,20.0,12.813809437987118
451,8.0,0.0,11.0,1.0,20.0,50.693876095825985
452,8.0,0.0,11.0,1.0,20.0,76.72315739548965
453,8.0,0.0,11.0,1.0,20.0,76.01026265507575
454,8.0,0.0,11.0,1.0,20.0,75.82182885592563
455,8.0,0.0,11.0,1.0,20.0,45.660528717419766
456,8.0,0.0,11.0,1.0,20.0,71.83313980428245
457,8.0,0.0,11.0,1.0,20.0,71.51340736007366
458,8.0,0.0,11.0,1.0,20.0,65.08747781707616
459,8.0,0.0,11.0,1.0,20.0,54.876376360049804
460,8.0,0.0,11.0,1.0,20.0,47.72099533965414
461,8.0,0.0,11.0,1.0,20.0,39.48969266584135
462,8.0,0.0,11.0,1.0,20.0,33.42026055917109
463,8.0,0.0,11.0,1.0,20.0,32.69641305422682
464,8.0,0.0,11.0,1.0,20.0,31.268370699189333
465,8.0,0.0,11.0,1.0,20.0,0.0
466,8.0,0.0,11.0,1.0,20.0,37.10857351876532
467,8.0,0.0,11.0,1.0,20.0,75.68139169434238
468,8.0,0.0,11.0,1.0,20.0,94.9546141698377
469,8.0,0.0,11.0,1.0,20.0,86.76233779820477
470,8.0,0.0,11.0,1.0,20.0,48.705021507782845
471,8.0,0.0,11.0,1.0,20.0,34.840105208141594
