Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization
34.0,4.0,4.0,26.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,35.04,35.04,227.76,131.1490902570368,428.98909025703676,163.78690902570366,0.6529514311370422
35.0,1.0,9.0,25.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,8.76,78.84,219.0,122.34109025703678,428.94109025703676,163.78210902570368,0.6528783717763117
33.0,6.0,1.0,26.0,100.0,100.0,100.0,37.403211841378145,66.1421726780753,52.56,8.76,227.76,139.82366159973756,428.9036615997376,163.77836615997376,0.6528214027393265
34.0,3.0,6.0,25.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,26.28,52.56,219.0,131.02909025703678,428.86909025703676,163.77490902570366,0.6527687827352158
35.0,0.0,11.0,24.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,0.0,96.36,210.24,122.22109025703678,428.82109025703676,163.77010902570368,0.6526957233744852
33.0,5.0,3.0,25.0,100.0,100.0,100.0,37.40240730229517,66.1421726780753,43.8,26.28,219.0,139.71279299655333,428.7927929965533,163.76727929965534,0.6526526529627905
34.0,2.0,8.0,24.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,17.52,70.08,210.24,130.90909025703678,428.74909025703676,163.76290902570366,0.6525861343333893
33.0,4.0,5.0,24.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,35.04,43.8,210.24,139.59709025703677,428.67709025703675,163.75570902570368,0.6524765452922934
34.0,1.0,10.0,23.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,8.76,87.6,201.48,130.78909025703678,428.62909025703675,163.75090902570366,0.6524034859315628
33.0,3.0,7.0,23.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,26.28,61.32,201.48,139.47709025703676,428.55709025703675,163.74370902570368,0.6522938968904669
34.0,0.0,12.0,22.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,0.0,105.12,192.72,130.66909025703677,428.50909025703675,163.73890902570366,0.6522208375297364
33.0,2.0,9.0,22.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,17.52,78.84,192.72,139.35709025703676,428.43709025703674,163.73170902570368,0.6521112484886404
33.0,1.0,11.0,21.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,8.76,96.36,183.96,139.23709025703675,428.31709025703674,163.71970902570368,0.651928600086814
33.0,0.0,13.0,20.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,0.0,113.88,175.2,139.11709025703675,428.19709025703673,163.70770902570368,0.6517459516849875
37.0,4.0,0.0,33.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,35.04,0.0,289.08,105.94909025703676,430.06909025703675,161.26690902570368,0.6545952667534806
37.0,3.0,2.0,32.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,26.28,17.52,280.32,105.82909025703678,429.94909025703674,161.25490902570368,0.6544126183516541
37.0,2.0,4.0,31.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,17.52,35.04,271.56,105.70909025703678,429.82909025703674,161.24290902570368,0.6542299699498276
36.0,4.0,1.0,31.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,35.04,8.76,271.56,114.39709025703678,429.75709025703674,161.23570902570367,0.6541203809087317
37.0,1.0,6.0,30.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,8.76,52.56,262.8,105.58909025703677,429.70909025703673,161.23090902570368,0.6540473215480012
36.0,3.0,3.0,30.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,26.28,26.28,262.8,114.27709025703676,429.63709025703673,161.22370902570367,0.6539377325069052
37.0,0.0,8.0,29.0,100.0,100.0,100.0,37.402028695964056,66.1421726780753,0.0,70.08,254.04,105.46909025703678,429.5890902570368,161.21890902570368,0.6538646731461747
