Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization,Energy_A_Annual_MWh,Energy_B1_Annual_MWh,Energy_B2_Annual_MWh,Energy_C_Annual_MWh,Total_Delivered_Annual_MWh,Curtailment_Annual_MWh,Total_Committed_Delivered_Annual_MWh,Revenue_A_EUR,Revenue_B1_EUR,Revenue_B2_EUR,Revenue_C_EUR,Revenue_Total_EUR,Electricity_Cost_EUR,Other_Variable_OPEX_EUR,Total_Variable_OPEX_EUR,Total_IT_CAPEX_EUR,Annualized_IT_CAPEX_EUR,Total_Facility_CAPEX_EUR,Annualized_Facility_CAPEX_EUR,Annualized_Total_CAPEX_EUR,Annual_Fixed_OPEX_EUR,Total_Annual_Cost_EUR,Contribution_Margin_EUR,Net_Profit_EUR,Utilization_Without_C,Installed_IT_Capacity_MW
15.0,5.0,6.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,52.56,35.04,7.160505421252236,138.56050542125223,95.32405054212522,0.9885880809164684,43800.0,52560.0,35040.0,7160.505421252236,138560.50542125222,399101.3092486426,131400.0,131400000.0,110376000.0,42048000.0,2148151.626375671,285972151.6263757,15972161.648686368,1662726.0650550267,17634887.713741396,560000000.0,124444444.44444445,240000000.0,9600000.0,134044444.44444445,9600000.0,161279332.15818584,268337263.91263428,124692819.46818984,0.9375,16.0
