Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization
31.0,8.0,0.0,23.0,99.93150684931507,100.0,100.0,46.76497533746891,163.49527043138988,70.04784675496806,0.0,201.48,71.86588662711301,343.3937333820811,157.82643541767936,0.7840039574933358
31.0,5.0,6.0,20.0,100.0,100.0,100.0,46.764057050231244,163.49527043138988,43.8,52.56,175.2,71.48040059276893,343.04040059276895,157.8200400592769,0.7831972616273264
31.0,4.0,8.0,19.0,100.0,100.0,100.0,46.764057050231244,163.49527043138988,35.04,70.08,166.44,71.36040059276894,342.92040059276894,157.8080400592769,0.7829232890245866
31.0,3.0,10.0,18.0,100.0,100.0,100.0,46.764057050231244,163.49527043138988,26.28,87.6,157.68,71.24040059276894,342.80040059276894,157.7960400592769,0.7826493164218469
32.0,7.0,0.0,25.0,100.0,100.0,100.0,46.76481905375918,163.49527043138988,61.32,0.0,219.0,63.41086805911766,343.73086805911765,155.26108680591176,0.7847736713678485
31.0,6.0,3.0,22.0,100.0,100.0,100.0,46.76406640458311,163.49527043138988,52.56,26.28,192.72,71.74433267431779,343.30433267431783,155.21843326743178,0.7837998462883968
31.0,5.0,5.0,21.0,100.0,100.0,100.0,46.764057050231244,163.49527043138988,43.8,43.8,183.96,71.62440059276894,343.18440059276895,155.2064400592769,0.7835260287506141
31.0,4.0,7.0,20.0,100.0,100.0,100.0,46.764057050231244,163.49527043138988,35.04,61.32,175.2,71.50440059276893,343.06440059276895,155.1944400592769,0.7832520561478743
31.0,3.0,9.0,19.0,100.0,100.0,100.0,46.764057050231244,163.49527043138988,26.28,78.84,166.44,71.38440059276894,342.94440059276894,155.1824400592769,0.7829780835451345
30.0,8.0,0.0,22.0,99.93150684931507,100.0,100.0,46.76497533746891,163.49527043138988,70.04784675496806,0.0,192.72,80.45788662711301,343.2257333820811,155.18163541767936,0.7836203958495002
30.0,5.0,6.0,19.0,100.0,100.0,100.0,46.764057050231244,163.49527043138988,43.8,52.56,166.44,80.07240059276894,342.87240059276894,155.1752400592769,0.7828136999834907
31.0,2.0,11.0,18.0,100.0,100.0,100.0,46.764057050231244,163.49527043138988,17.52,96.36,157.68,71.26440059276894,342.82440059276894,155.1704400592769,0.7827041109423948
30.0,4.0,8.0,18.0,100.0,100.0,100.0,46.764057050231244,163.49527043138988,35.04,70.08,157.68,79.95240059276895,342.75240059276894,155.1632400592769,0.782539727380751
30.0,3.0,10.0,17.0,100.0,100.0,100.0,46.764057050231244,163.49527043138988,26.28,87.6,148.92,79.83240059276895,342.63240059276893,155.1512400592769,0.7822657547780113
