Time,PL_R,BE_R,DE_CS,DE_ME,DE_NE,DE_NW,DK_W,DK_E,EE_R,FI_R,FR_R,GB_R,LT_R,LV_R,NL_R,NO_M,NO_MW,NO_N,NO_SE,NO_SW,SE_M,SE_N1,SE_N2,SE_S
15-Aug-2030 12:00:00,68.2041888797984,8.34522023428572,55.703887129863,55.7048871298629,55.703887129863,55.702887129863,55.701887129863,55.702887129863,68.2031888797984,55.699887129863,8.34422023428572,8.34422023428572,68.2031888797984,68.2041888797984,8.34622023428572,55.699887129863,55.700887129863,55.698887129863,55.701887129863,55.701887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
15-Aug-2030 13:00:00,68.2041888797984,8.34522023428572,67.9748996865226,67.9758996865226,67.9748996865226,67.9738996865226,67.9728996865226,67.9738996865226,68.2031888797984,55.699887129863,8.34422023428572,8.34422023428572,68.2031888797984,68.2041888797984,8.34622023428572,55.699887129863,55.700887129863,55.698887129863,55.701887129863,55.701887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
15-Aug-2030 14:00:00,70.4284402640327,8.34622023428572,70.4254402640327,70.4264402640327,70.4254402640327,70.4244402640328,70.4234402640327,70.4244402640328,70.4274402640328,55.699887129863,8.34422023428572,8.34522023428572,70.4274402640328,70.4284402640327,8.34722023428572,55.699887129863,55.700887129863,55.698887129863,55.701887129863,55.701887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
15-Aug-2030 15:00:00,71.2927741738951,8.34622023428572,71.2907741738951,71.2917741738951,71.2907741738951,71.2897741738951,71.2887741738951,71.2897741738951,71.291074173895,55.699887129863,8.34422023428572,8.34522023428572,71.2917741738951,71.292074173895,8.34722023428572,55.699887129863,55.700887129863,55.698887129863,55.701887129863,55.701887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
15-Aug-2030 16:00:00,74.9140718672799,10.8881028436364,74.9120718672799,74.9130718672799,74.9120718672799,74.9110718672799,74.9100718672799,74.9110718672799,74.9110718672799,55.699887129863,8.34422023428572,10.8871028436364,74.9130718672799,74.9120718672799,55.700887129863,55.699887129863,55.700887129863,55.698887129863,55.701887129863,55.701887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
15-Aug-2030 17:00:00,108.932149049917,55.699887129863,108.930149049917,108.931149049917,108.930149049917,108.929149049917,58.6859472103821,108.929149049917,92.4558489974918,55.699887129863,8.34422023428572,55.698887129863,92.4578489974918,92.4568489974918,55.700887129863,55.699887129863,55.700887129863,55.698887129863,55.701887129863,55.701887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
15-Aug-2030 18:00:00,70.4284402640327,55.699887129863,70.4264402640327,70.4274402640328,70.4264402640327,55.703887129863,55.702887129863,70.4254402640327,67.8300963278236,55.699887129863,8.34422023428572,55.698887129863,67.8320963278236,67.8310963278236,55.700887129863,55.699887129863,55.700887129863,55.698887129863,55.701887129863,55.701887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
15-Aug-2030 19:00:00,70.2937741738951,55.699887129863,70.2907741738951,70.2917741738951,70.2907741738951,55.702887129863,55.701887129863,70.2897741738951,67.8180678797984,55.699887129863,8.34422023428572,10.8871028436364,67.8200678797984,67.8190678797984,55.700887129863,55.699887129863,55.700887129863,55.698887129863,55.701887129863,55.701887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
15-Aug-2030 20:00:00,70.4284402640327,55.700887129863,68.4053696076377,68.4063696076377,55.702887129863,55.701887129863,55.700887129863,55.701887129863,67.8180678797984,55.699887129863,8.34422023428572,55.699887129863,67.8200678797984,67.8190678797984,55.701887129863,55.699887129863,55.700887129863,55.698887129863,55.701887129863,55.700887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
15-Aug-2030 21:00:00,68.2071888797984,55.696887129863,68.2041888797984,68.2051888797984,55.700887129863,55.699887129863,55.698887129863,55.700887129863,67.8180678797984,55.699887129863,8.34422023428572,10.8871028436364,67.8200678797984,67.8190678797984,55.697887129863,55.699887129863,55.698887129863,55.698887129863,55.699887129863,55.698887129863,55.700887129863,55.698887129863,55.699887129863,55.699887129863
