,BE,DE_ME,DE_NW,DE4-S,DE4-W,DK_W,DK_E,EE,FIN,FR_R,LT,LV,NL_R,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
1/1/2012 0:00,37.98,37.53809194,210.4116147,36.634,35.744,210.4116147,210.4116147,37.437,37.235,36.704,36.43,36.897,38.55821346,36.162,35.56,35.204,33.166,35.852,36.96659194,33.375,34.376,35.481,35.413,36.056
1/1/2012 1:00,37.98,36.3686362,182.2583232,36.634,40.11716439,210.4116147,210.4116147,37.437,37.235,36.704,36.43,36.897,38.65195128,36.162,35.56,35.204,33.166,35.852,34.22359866,33.375,34.376,35.481,35.413,36.056
1/1/2012 2:00,37.98,35.91528754,182.4489134,36.634,40.25036559,210.4116147,40.63408528,37.437,37.235,36.704,36.43,36.897,38.65195128,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/1/2012 3:00,37.98,36.8206818,196.4227524,36.634,40.25036559,210.4116147,36.65073467,37.437,37.235,36.704,36.43,36.897,38.65195128,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/1/2012 4:00,37.98,35.27134866,196.2321621,36.634,38.67602439,45.14796789,153.0262585,37.437,37.235,36.704,36.43,36.897,38.65195128,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/1/2012 5:00,37.98,40.75778636,55.39058758,36.634,38.80922558,36.80942852,210.4116147,37.437,37.659,36.704,36.43,36.897,38.65195128,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,137.4955252,36.056
1/1/2012 6:00,37.98,40.32929327,196.4377758,36.634,39.9839632,40.43825778,210.4116147,37.437,37.659,36.704,36.43,36.897,38.65195128,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,210.4116147,36.056
1/1/2012 7:00,37.259,196.4227524,210.4116147,36.634,40.25297169,42.47766129,138.1101437,37.437,37.747,36.704,36.43,36.897,38.494372,36.247,35.643,35.204,33.166,35.852,33.675,33.453,34.456,35.564,138.1831437,36.537
1/1/2012 8:00,36.609,210.4116147,210.4116147,36.479,39.45115843,41.59035696,108.8747079,37.437,37.659,35.978,36.43,36.897,38.65195128,36.162,35.56,35.204,33.166,35.852,33.675,33.375,34.376,35.481,94.40915666,36.382
1/1/2012 9:00,36.515,37.34084437,196.4377758,36.386,38.91835366,31.75883626,210.4116147,37.437,37.659,35.939,36.43,36.897,38.65195128,36.162,35.56,35.204,33.166,35.852,34.77089426,33.375,34.376,35.481,122.9188074,36.056
1/1/2012 10:00,36.447,42.35402484,210.4116147,36.554,40.25036559,126.5325249,70.52299127,37.437,37.819,35.222,36.43,36.897,38.65195128,36.316,35.711,35.354,33.166,35.876,34.36594713,33.517,34.522,35.632,153.3099542,36.056
1/1/2012 11:00,36.447,40.82995456,210.4116147,36.554,39.45115843,53.31672406,182.43389,37.437,37.315,35.222,36.43,36.897,38.65195128,36.402,35.796,35.438,33.166,35.9,33.831,33.596,34.604,35.717,108.5274228,36.233
1/1/2012 12:00,36.447,42.54526659,210.4116147,36.554,36.66131709,24.20092425,210.4116147,37.437,37.235,35.222,36.43,36.897,38.65195128,36.326,35.721,35.363,33.166,35.852,33.831,33.526,34.532,35.642,210.4116147,36.233
1/1/2012 13:00,37.229,55.77176803,210.4116147,36.634,36.197,24.158,210.4116147,37.976,37.819,35.978,36.954,37.428,38.65195128,36.818,36.205,35.655,33.493,36.31,35.81504597,33.98,34.999,36.125,210.4116147,37.151
1/1/2012 14:00,37.98,196.4227524,210.4116147,37.725,36.808,29.59718199,210.4116147,38.876,38.119,36.704,37.83,38.315,38.55370534,37.266,37.172,36.088,33.9,36.752,195.9146468,34.393,35.425,36.564,210.4116147,38.143
1/1/2012 15:00,40.879,210.4116147,210.4116147,40.735,39.8292276,31.84759866,53.65280123,39.357,38.591,39.506,39.901,39.395,40.333,39.073,39.604,37.838,35.21,38.534,167.644961,36.061,37.143,38.337,53.43096789,40.64
1/1/2012 16:00,48.235,210.4116147,210.4116147,44.568,57.39555123,195.5992302,196.3932302,43.393,42.548,46.614,43.317,42.768,47.59,41.239,41.938,38.371,35.648,40.67,210.4116147,36.377,37.469,196.2982302,196.3716468,47.952
1/1/2012 17:00,55.335,210.4116147,210.4116147,51.128,210.4116147,210.4116147,210.4116147,60.33896789,56.81163456,53.475,47.988,47.38,54.595,46.351,47.136,38.371,35.853,45.711,210.4116147,36.377,37.469,72.96693579,210.4116147,54.262
1/1/2012 18:00,55.335,210.4116147,210.4116147,53.277,210.4116147,210.4116147,210.4116147,48.329,44.346,53.475,49.665,49.036,54.595,46.612,47.401,39.74,37.132,45.969,210.4116147,37.675,38.805,47.068,210.4116147,54.262
1/1/2012 19:00,55.335,210.4116147,210.4116147,53.277,210.4116147,64.60693579,210.4116147,47.669,44.346,53.475,48.987,48.367,54.595,46.189,46.971,44.729,41.793,45.552,210.4116147,42.405,43.677,47.068,210.4116147,51.983
1/1/2012 20:00,55.335,210.4116147,210.4116147,53.277,210.4116147,33.565,210.4116147,47.669,41.264,53.475,48.987,48.367,54.595,42.972,43.7,41.614,39.204,42.379,62.42713456,39.778,40.971,43.797,210.4116147,51.983
1/1/2012 21:00,55.335,197.0969802,210.4116147,53.277,210.4116147,32.709,210.4116147,41.97,39.09,53.475,43.131,42.585,54.595,41.559,42.263,38.255,36.041,40.986,43.119,38.036,39.177,41.441,210.4116147,51.983
1/1/2012 22:00,53.865,210.4116147,210.4116147,53.277,170.804461,210.4116147,210.4116147,40.268,38.861,52.055,41.381,40.857,54.595,40.523,41.21,37.615,35.437,39.964,40.805,37.399,38.521,96.64387157,111.3624228,50.602
1/1/2012 23:00,43.86,126.4578962,84.44640368,44.332,43.255,210.4116147,41.968,42.741,41.909,42.386,41.609,42.125,44.454,39.072,39.734,37.674,35.493,38.533,41.029,37.458,38.581,39.822,40.676,40.773
1/2/2012 0:00,34.22357927,42.81413456,46.99688456,33.559,33.38771934,32.158,210.4116147,31.247,30.639,32.685,31.163,31.563,34.64432927,33.064,32.513,31.629,29.798,32.608,44.58264763,29.813,30.707,31.695,46.64121789,33.056
1/2/2012 1:00,33.821,27.578,107.563656,33.559,32.744,195.5571468,210.4116147,31.247,30.639,32.685,31.163,31.563,36.53956595,33.064,32.513,31.629,29.798,32.608,29.50728698,29.813,30.707,31.695,76.41765368,33.056
1/2/2012 2:00,34.3034893,27.578,210.4116147,33.559,32.744,210.4116147,210.4116147,31.247,30.639,32.685,31.163,31.563,36.33415086,33.064,32.513,31.629,29.798,32.608,29.50728698,29.813,30.707,31.695,195.5233968,33.056
1/2/2012 3:00,38.24788471,27.578,210.4116147,33.559,32.744,210.4116147,210.4116147,31.247,30.639,32.685,31.163,31.563,36.74498104,33.064,32.513,31.629,29.798,32.608,29.50728698,29.813,30.707,31.695,31.753,33.056
1/2/2012 4:00,34.56563298,27.578,210.4116147,33.559,32.744,210.4116147,210.4116147,32.025,32.661,32.685,31.163,31.563,34.48541509,33.064,32.513,31.629,29.798,32.608,29.50728698,29.813,30.707,31.695,150.8587431,33.056
1/2/2012 5:00,34.744,28.06032175,123.1519808,34.166,35.63436853,210.4116147,210.4116147,33.036,33.692,34.292,32.147,32.56,35.69770748,33.064,32.513,31.629,29.798,32.608,29.50728698,29.946,30.845,31.837,32.327,33.336
1/2/2012 6:00,35.866,32.763,34.23068127,35.74,34.871,210.4116147,210.4116147,33.876,34.241,35.576,32.964,33.387,35.387,34.2,33.631,32.952,30.792,33.729,29.50728698,31.24,32.177,33.212,33.724,34.419
1/2/2012 7:00,38.836,167.6893319,137.9808474,38.097,37.171,181.3296789,210.4116147,33.876,34.548,37.531,32.964,33.387,39.362,36.157,35.554,35.014,32.718,35.658,26.20234736,33.194,34.19,35.29,166.820461,36.483
1/2/2012 8:00,47.277,210.4116147,85.94115368,47.786,46.625,210.4116147,210.4116147,40.124,40.921,45.689,39.045,39.546,47.918,43.371,43.282,42.001,39.247,42.773,27.89588834,39.818,41.013,42.331,43.24,44.414
1/2/2012 9:00,37.304,210.4116147,210.4116147,37.705,36.789,64.69443579,210.4116147,33.876,34.548,36.05,32.964,33.387,37.809,35.534,35.162,34.411,32.325,35.044,29.50728698,32.795,33.779,34.865,35.613,35.044
1/2/2012 10:00,36.813,210.4116147,210.4116147,37.21,36.769,35.382,210.4116147,35.77,36.481,35.576,34.492,34.935,37.312,35.068,34.995,33.959,31.9,34.584,29.50728698,32.364,33.335,34.407,35.145,34.584
1/2/2012 11:00,36.077,210.4116147,210.4116147,36.465,36.034,34.745,51.41580118,34.742,35.432,34.865,33.807,34.241,36.566,34.641,34.557,33.546,31.512,34.163,29.50728698,31.971,32.93,33.988,34.718,33.892
1/2/2012 12:00,35.187,210.4116147,166.6178721,35.566,35.145,54.59929731,55.10146958,34.374,35.056,34.005,33.448,33.878,35.664,34.006,33.894,32.931,30.934,33.537,28.56252466,31.385,32.326,33.366,34.081,33.056
1/2/2012 13:00,35.187,210.4116147,195.7521468,35.566,35.88439614,48.59830123,195.7188968,34.742,35.432,34.005,33.807,34.241,36.14389614,34.024,33.894,32.949,30.951,33.555,62.84860245,31.401,32.343,33.383,34.099,33.056
1/2/2012 14:00,35.484,210.4116147,210.4116147,35.866,35.441,34.174,63.72443579,35.035,35.731,34.292,34.092,34.53,35.965,34.328,34.18,33.243,31.318,33.854,33.618,31.682,32.632,33.681,34.404,33.335
1/2/2012 15:00,36.404,210.4116147,210.4116147,36.796,35.902,34.522,195.7801468,35.2,35.899,35.181,34.536,34.692,36.433,34.678,34.557,33.582,31.546,34.2,181.0188456,32.005,32.965,34.025,34.755,34.199
1/2/2012 16:00,48.285,210.4116147,210.4116147,48.805,47.619,196.5208135,53.86455123,38.018,37.277,46.663,38.658,38.168,48.893,43.469,44.205,38.261,35.752,42.869,52.97996789,36.273,37.361,38.562,39.389,45.361
1/2/2012 17:00,48.285,210.4116147,210.4116147,48.805,47.619,210.4116147,39.552,37.94,37.201,46.663,38.579,38.09,48.893,43.469,44.205,38.183,35.679,42.869,38.59,36.199,37.285,38.483,39.309,45.361
1/2/2012 18:00,48.285,210.4116147,210.4116147,48.805,47.619,210.4116147,39.552,37.94,37.201,46.663,38.579,38.09,48.893,40.048,40.727,38.183,35.679,39.496,38.59,36.199,37.285,38.483,39.309,45.361
1/2/2012 19:00,44.485,210.4116147,210.4116147,44.964,43.872,210.4116147,39.552,37.94,37.201,42.991,38.579,38.09,44.52,40.048,40.727,38.183,35.679,39.496,38.59,36.199,37.285,38.483,39.309,41.791
1/2/2012 20:00,36.974,210.4116147,152.5123874,37.63,36.716,210.4116147,195.8404802,35.382,34.693,35.979,35.319,34.871,37.259,35.714,35.41,34.585,32.583,35.222,151.8834098,32.788,33.772,34.858,35.606,36.257
1/2/2012 21:00,36.421,210.4116147,195.9368079,36.81,36.03396538,210.4116147,210.4116147,34.913,34.233,35.442,34.385,34.409,36.47563205,35.035,34.638,33.928,31.963,34.552,33.906,31.98,32.94,33.999,34.728,35.259
1/2/2012 22:00,35.253,210.4116147,210.4116147,36.087,35.211,210.4116147,210.4116147,33.811,33.152,35.035,33.871,34.305,35.731,34.533,33.958,33.442,31.506,34.057,48.15005123,31.33,32.27,33.307,181.0133456,34.057
1/2/2012 23:00,33.821,140.0861225,138.8783288,34.185,33.355,210.4116147,210.4116147,31.653,30.709,32.685,32.085,32.116,35.73731709,33.14,32.588,32.38,30.319,32.976,110.2905201,29.881,30.778,31.767,47.18480123,33.056
1/3/2012 0:00,35.432,39.31469577,210.4116147,35.179,40.11716439,210.4116147,210.4116147,33.755,33.098,34.89,32.847,33.268,38.65195128,34.103,33.535,32.46,30.332,33.934,33.00168199,30.773,31.696,32.716,196.2321621,34.324
1/3/2012 1:00,35.432,39.04874409,68.61317987,35.179,40.25297169,210.4116147,53.80146198,33.755,33.098,34.89,32.847,33.268,38.65195128,34.103,33.535,32.46,30.332,33.934,31.941,30.773,31.696,32.716,53.81829532,34.324
1/3/2012 2:00,35.432,41.81841474,40.38203121,35.179,40.38203121,83.91369235,34.12107986,33.755,33.098,34.89,32.847,33.268,38.65195128,34.103,33.535,32.46,30.332,33.934,31.941,30.773,31.696,32.716,33.48864917,34.324
1/3/2012 3:00,35.432,210.4116147,40.25384039,35.179,40.25384039,40.25384039,32.671,33.755,33.098,34.89,32.847,33.268,38.65195128,34.103,33.535,32.46,30.332,33.934,31.941,30.773,31.696,32.716,32.873,34.324
1/3/2012 4:00,35.432,112.4895783,38.69634287,35.179,36.16692067,38.5216762,32.671,34.017,33.544,35.116,33.101,33.526,36.18931709,34.103,33.535,32.491,30.332,33.934,31.941,30.773,31.696,32.716,32.873,34.324
1/3/2012 5:00,35.432,42.54526659,42.54526659,35.179,34.325,41.75189232,32.671,34.017,34.692,35.31,33.101,33.526,34.958,34.103,33.535,33.091,30.922,33.934,61.68610245,31.372,32.313,33.352,32.873,34.324
1/3/2012 6:00,35.808,40.44877411,40.44877411,35.897,35.025,69.58793175,34.36568199,34.826,35.142,37.053,33.888,34.323,35.543,34.799,34.22,33.784,31.569,34.405,68.04690703,32.028,32.989,34.05,34.55726532,35.114
1/3/2012 7:00,42.425,40.717,40.751,42.549,41.516,196.4220012,40.995,42.809,43.659,43.517,41.657,42.191,42.129,41.924,41.225,40.599,38.137,41.346,210.4116147,38.692,39.853,41.134,41.249,42.303
1/3/2012 8:00,40.351,37.746,38.509,40.208,39.232,210.4116147,196.0568968,39.278,38.513,40.705,38.221,38.711,39.811,39.214,38.561,37.975,35.672,38.674,109.6567561,36.192,37.277,38.476,38.391,39.569
1/3/2012 9:00,36.61,31.756,32.398,33.827,33.005,47.70088456,47.41030123,34.338,35.02,35.38,33.414,33.843,36.563,35.058,34.986,33.235,31.056,34.575,30.713,31.508,32.453,33.497,32.793,35.901
1/3/2012 10:00,36.019,29.7,110.7861509,33.281,32.472,110.8699842,36.50689474,34.297,34.978,34.808,32.874,33.296,36.482,35.003,34.895,32.698,30.554,34.52,28.725,30.999,31.929,32.956,32.263,35.808
1/3/2012 11:00,34.491,24.935,42.72554739,31.869,32.662,42.72554739,42.72554739,34.498,35.183,33.332,33.066,33.491,34.958,33.981,33.415,32.889,30.733,33.512,28.43569791,31.18,32.116,33.148,32.452,34.288
1/3/2012 12:00,34.491,24.479,41.74669471,31.869,32.662,41.78886137,126.568581,34.516,35.202,33.332,33.084,33.509,34.958,33.981,33.415,32.907,30.75,33.512,28.43569791,31.197,32.133,33.166,126.568581,34.288
1/3/2012 13:00,34.99,24.479,33.18533332,32.51,32.957,181.6125956,182.4053456,34.178,34.857,33.814,33.259,33.685,35.464,33.981,33.415,33.081,30.912,33.689,28.43569791,31.362,32.302,33.341,181.5942622,34.288
1/3/2012 14:00,36.103,27.293,42.72554739,35.179,34.325,210.4116147,210.4116147,34.759,35.449,34.89,33.823,34.257,35.753,34.103,33.535,33.2,31.023,33.81,28.43569791,31.475,32.419,33.461,195.6435635,34.324
1/3/2012 15:00,36.103,27.472,49.04930123,35.988,35.114,210.4116147,210.4116147,35.468,36.172,34.89,34.513,34.956,35.762,34.799,34.22,33.7,31.656,34.319,28.40664149,32.117,33.08,34.144,33.872,35.114
1/3/2012 16:00,47.666,27.472,42.47025177,46.545,45.414,210.4116147,210.4116147,36.674,36.477,46.065,35.687,36.145,47.029,40.451,40.368,36.852,34.436,39.893,28.404,34.937,35.985,37.142,36.89229562,45.414
1/3/2012 17:00,50.536,27.472,46.277,50.358,49.134,182.9358456,182.4053456,35.832,36.477,50.832,34.868,35.316,49.861,47.197,47.101,35.281,32.968,46.547,28.24347483,33.448,34.451,35.559,34.812,49.557
1/3/2012 18:00,47.666,29.097,42.72554739,47.806,46.645,210.4116147,51.8197047,35.832,36.544,46.065,34.868,35.316,47.506,37.323,37.246,35.165,32.86,36.808,28.219,33.338,34.338,35.442,34.698,46.645
1/3/2012 19:00,37.278,27.472,42.72554739,36.984,36.085,196.4377758,79.93843873,35.767,36.477,36.025,34.283,34.723,36.847,35.697,35.624,34.1,31.864,35.205,28.219,32.328,33.297,34.368,33.646,36.555
1/3/2012 20:00,36.103,27.472,42.72554739,36.209,35.33,210.4116147,210.4116147,34.478,35.163,34.89,33.55,33.981,36.057,35.086,34.502,33.37,31.183,34.602,28.219,31.639,32.585,33.633,41.90900177,35.403
1/3/2012 21:00,35.432,27.472,42.72554739,35.179,34.325,210.4116147,210.4116147,33.845,34.517,34.89,32.874,33.296,37.11280491,34.103,33.535,32.46,30.332,33.934,28.219,30.776,31.696,32.716,33.13487895,34.325
1/3/2012 22:00,35.432,27.472,37.6779002,35.179,36.48847564,210.4116147,210.4116147,33.755,34.426,34.89,32.847,33.268,38.344122,34.103,33.535,32.46,30.332,33.934,28.219,30.776,31.696,32.716,32.263,34.324
1/3/2012 23:00,35.432,27.472,33.693,35.179,34.325,210.4116147,210.4116147,33.755,33.098,34.89,32.847,33.268,38.65195128,34.103,33.535,32.46,30.332,33.934,28.219,30.773,31.696,32.716,32.263,34.324
1/4/2012 0:00,35.116,22.869,32.99,34.446,33.609,47.30580123,210.4116147,33.313,33.974,34.786,31.931,32.832,36.31514636,33.512,32.954,32.307,30.436,33.346,22.17774667,30.789,31.013,32.01,31.337,33.815
1/4/2012 1:00,35.116,29.50728698,32.99,34.446,33.609,32.478,210.4116147,33.313,33.974,34.786,31.931,32.832,34.646,33.512,32.954,32.307,30.436,33.346,29.50728698,30.109,31.013,32.01,31.337,33.815
1/4/2012 2:00,35.116,181.1568015,32.99,34.446,33.609,181.5942,210.4116147,33.313,33.974,34.786,31.931,32.832,37.98429273,33.512,32.954,32.307,30.436,33.346,23.35038116,30.109,31.013,32.01,31.337,33.815
1/4/2012 3:00,35.116,56.53412893,32.99,34.446,33.609,48.14398894,210.4116147,33.313,33.974,34.786,31.931,32.832,38.65195128,33.512,32.954,32.307,30.436,33.346,22.2456743,30.109,31.013,32.01,31.337,33.815
1/4/2012 4:00,35.116,30.59378528,37.85777369,34.446,33.609,195.5838135,210.4116147,33.313,33.974,34.786,31.931,32.832,38.65195128,33.512,32.954,32.307,30.436,33.346,28.95952404,30.109,31.013,32.01,31.337,33.815
1/4/2012 5:00,35.116,24.22044881,42.72554739,34.446,33.609,210.4116147,210.4116147,34.017,34.692,34.957,31.406,33.526,38.65195128,33.512,32.954,32.431,30.553,33.346,23.77919548,30.746,31.668,32.686,32,33.815
1/4/2012 6:00,34.999,32.16049864,34.17804562,34.875,34.028,210.4116147,168.4450277,34.274,34.955,36.216,31.643,33.78,37.96512606,34.013,33.446,33.233,30.633,33.844,26.359,30.978,31.908,32.934,32.242,34.321
1/4/2012 7:00,42.909,36.891,42.37378949,42.407,41.377,210.4116147,167.394461,39.395,41.826,44.354,37.864,38.827,42.335,42.104,42.018,39.1,36.536,41.524,35.68,37.068,38.18,39.408,38.58,43.116
1/4/2012 8:00,46.896,31.73998485,43.467,45.542,44.436,210.4116147,210.4116147,42.51,43.354,45.875,41.366,41.897,46.269,43.549,43.459,42.172,39.102,42.948,27.37109566,39.671,40.861,42.175,41.289,44.595
1/4/2012 9:00,35.962,20.20116285,35.02046228,35.835,34.964,210.4116147,140.2957687,35.893,36.606,35.086,34.404,35.375,35.481,35.151,34.566,34.22,31.976,34.849,20.63116285,32.442,33.415,34.489,33.765,35.469
1/4/2012 10:00,34.641,27.01277863,33.115,34.576,33.736,210.4116147,195.6040635,35.756,36.466,33.477,33.547,35.24,34.234,34.275,33.704,33.489,31.55,34.105,26.85115822,31.633,32.582,33.63,32.923,34.438
1/4/2012 11:00,32.879,25.166,41.77116844,32.168,31.859,56.69938633,53.7888328,34.508,34.692,31.775,32.151,34.011,35.54597564,32.849,32.302,32.307,30.436,32.686,24.34,30.317,31.227,32.231,31.554,32.687
1/4/2012 12:00,32.879,19.80309169,42.72554739,31.315,31.859,42.72554739,23.25,34.145,34.692,31.775,32.151,33.652,32.95766261,32.849,32.302,32.307,30.436,32.686,20.07184169,30.317,31.227,32.231,31.554,32.687
1/4/2012 13:00,33.655,19.002,42.72554739,33.196,32.39,42.72554739,23.25,34.145,34.778,32.524,32.686,33.652,33.406,33.396,32.84,32.631,30.741,33.231,19.647,30.822,31.747,32.767,32.079,33.458
1/4/2012 14:00,34.659,22.869,33.80129562,34.446,33.609,210.4116147,34.2498684,34.867,35.56,33.494,33.421,34.364,34.646,34.147,33.578,33.329,31.399,33.942,23.646,31.515,32.46,33.504,32.8,34.455
1/4/2012 15:00,36.17,33.198,34.728,36.277,35.395,210.4116147,64.50226909,35.765,36.476,35.086,34.404,35.249,35.918,35.151,34.566,34.22,32.239,34.73,32.225,32.442,33.415,34.489,33.765,35.469
1/4/2012 16:00,39.529,33.259,41.28660438,39.389,38.432,153.4487782,35.65834736,36.915,37.605,39.875,35.922,36.383,39,37.853,37.775,36.619,33.387,37.331,32.225,33.873,34.889,36.011,35.255,38.762
1/4/2012 17:00,49.125,33.259,42.43259109,49.269,48.072,42.43259109,37.97077804,37.488,36.758,49.452,36.479,36.947,48.96,46.944,46.848,45.425,35.783,46.297,32.225,35.267,36.325,37.493,36.705,48.072
1/4/2012 18:00,44.548,33.259,38.15934032,44.39,43.312,37.67684032,35.224,37.112,36.758,44.938,36.113,36.576,43.952,42.659,42.572,36.675,34.552,42.071,32.225,34.053,35.075,36.203,35.442,43.684
1/4/2012 19:00,36.908,33.259,40.90741054,37.017,36.118,124.6126942,38.29149991,36.042,36.758,38.09,35.072,35.522,36.651,36.252,36.084,35.107,33.074,35.752,32.225,33.072,34.064,35.159,34.421,37.027
1/4/2012 20:00,35.934,33.259,42.53625255,36.04,35.164,42.53625255,36.59322979,35.445,35.922,34.786,34.491,34.933,35.684,35.24,34.653,34.351,32.362,34.982,32.167,32.523,33.499,34.576,33.85,35.237
1/4/2012 21:00,35.116,22.869,34.28071228,34.992,34.142,154.4486536,82.06122379,34.508,34.9,35.108,33.58,34.011,35.98131709,34.688,34.11,33.892,31.93,34.516,22.119,31.811,32.765,33.819,33.109,34.516
1/4/2012 22:00,35.116,22.869,41.91425177,34.446,33.609,210.4116147,210.4116147,33.582,34.249,34.786,32.678,33.098,37.98429273,34.147,33.578,33.204,31.282,33.815,22.119,31.315,32.254,33.292,32.592,33.815
1/4/2012 23:00,35.116,22.869,42.72554739,34.446,33.609,210.4116147,112.4347429,33.313,33.974,34.786,32.416,32.832,37.31663418,33.983,33.417,33.204,31.282,33.815,22.119,30.996,31.926,32.952,32.26,33.815
1/5/2012 0:00,35.55,23.197,40.42091054,34.986,34.136,210.4116147,33.65008332,34.618,33.944,34.356,33.686,34.119,35.075,34.418,33.845,33.519,31.579,34.136,23.985,31.765,32.718,33.77,33.061,34.136
1/5/2012 1:00,35.55,23.197,33.507,34.986,34.136,210.4116147,36.05186838,34.618,33.944,34.356,33.686,34.119,35.075,34.418,33.845,33.519,31.579,34.136,23.985,31.765,32.718,33.77,33.061,34.136
1/5/2012 2:00,35.55,23.197,33.507,34.986,34.136,210.4116147,210.4116147,34.618,33.944,34.356,33.686,34.119,35.075,34.418,33.845,33.519,31.579,34.136,23.985,31.765,32.718,33.77,33.061,34.136
1/5/2012 3:00,35.55,23.197,33.507,34.986,34.136,210.4116147,51.66370469,34.618,33.944,34.356,33.686,34.119,35.075,34.418,33.845,33.519,31.579,34.136,23.985,31.765,32.718,33.77,33.061,34.136
1/5/2012 4:00,35.55,23.197,33.507,34.986,34.136,210.4116147,32.857,34.618,35.306,34.356,33.686,34.119,35.075,34.418,33.845,33.519,31.579,34.136,23.985,31.765,32.718,33.77,33.061,34.136
1/5/2012 5:00,35.55,23.197,33.507,34.986,34.136,210.4116147,32.857,34.666,35.355,35.116,32.447,34.166,35.075,34.418,33.845,33.519,31.579,34.136,23.985,31.765,32.718,33.77,33.061,34.136
1/5/2012 6:00,35.651,14.169,42.00041844,35.525,34.662,56.69938633,38.17227369,35.837,36.549,35.964,33.199,35.32,35.174,35.216,34.63,34.309,32.322,34.94,14.169,32.502,33.477,34.553,33.828,34.96
1/5/2012 7:00,39.308,24.146,42.72554739,39.169,38.218,42.72554739,169.0619937,36.872,37.604,40.305,35.88,36.34,38.783,38.261,38.182,37.051,34.622,37.733,23.353,35.126,36.18,37.343,36.559,39.18
1/5/2012 8:00,45.572,24.146,43.663,45.706,44.595,196.4593968,196.4377758,40.887,41.699,44.04,39.787,40.297,45.254,44.196,43.459,42.799,39.993,43.586,23.645,40.575,41.792,43.136,42.23,44.595
1/5/2012 9:00,40.135,25.36,41.67766054,40.337,39.357,210.4116147,85.00245618,37.787,38.537,38.786,36.77,37.242,39.939,39.004,38.354,37.771,35.585,38.466,24.527,35.998,37.077,38.27,38.69299996,39.357
1/5/2012 10:00,37.294,29.602,41.57512282,37.404,36.495,210.4116147,36.37316664,37.223,37.962,36.041,36.061,36.524,37.034,36.36,35.754,35.31,33.266,35.858,28.63,33.75,34.762,35.88,35.391,36.363
1/5/2012 11:00,36.083,24.799,35.57962895,36.471,35.585,210.4116147,34.203,36.035,36.751,34.871,35.066,35.516,35.601,35.356,34.767,34.617,32.613,34.869,23.985,32.818,33.803,34.89,34.414,34.868
1/5/2012 12:00,35.55,24.799,35.57759123,35.655,34.789,210.4116147,138.1734419,35.258,35.958,34.356,34.309,34.749,35.075,34.613,34.037,33.89,31.928,34.136,23.985,32.129,33.093,34.157,35.1967579,34.136
1/5/2012 13:00,35.55,24.799,42.72554739,35.655,34.789,196.4129872,210.4116147,35.258,35.958,34.356,34.309,34.749,35.303,34.613,34.037,33.89,31.928,34.136,24.44519058,32.129,33.093,34.157,40.46691054,34.136
1/5/2012 14:00,35.55,25.356,35.10662895,35.933,35.06,210.4116147,80.09140363,35.601,36.308,34.356,34.643,35.087,35.578,34.834,34.253,34.106,32.131,34.353,29.50728698,32.334,33.304,34.374,64.0990191,34.353
1/5/2012 15:00,36.083,33.557,34.733,36.265,35.384,210.4116147,34.103,35.93,36.644,34.871,34.963,35.412,35.907,35.243,34.655,34.309,32.322,34.756,32.456,32.526,33.502,34.579,34.314,35.139
1/5/2012 16:00,44.747,33.736,42.42041054,44.428,43.348,54.98930123,39.183,39.703,38.93,44.593,38.635,39.131,44.148,42.331,42.244,40.797,38.435,41.747,33.675,37.881,39.017,40.272,39.426,43.348
1/5/2012 17:00,50.705,33.736,46.477,50.526,49.298,169.247211,181.5970123,38.022,37.282,49.001,36.999,37.474,50.027,47.401,47.304,39.069,36.808,46.748,33.675,36.277,37.365,38.566,37.756,49.12
1/5/2012 18:00,48.542,33.736,39.80342456,49.064,47.872,210.4116147,169.0034025,36.717,37.203,46.91,35.729,36.187,48.58,39.32,39.917,37.635,35.456,38.778,33.164,34.978,36.027,37.186,36.405,47.601
1/5/2012 19:00,38.31,33.259,98.12560755,38.503,37.567,210.4116147,168.402211,36.45,37.174,37.022,35.469,35.924,38.122,36.686,36.61,35.526,33.469,36.18,34.186,33.57,34.577,35.689,166.543461,37.567
1/5/2012 20:00,36.286,32.109,210.4116147,36.677,35.786,153.7676878,152.3578265,36.042,36.758,35.067,35.072,35.522,36.446,35.555,34.963,34.613,32.609,35.158,33.199,32.814,33.799,34.886,152.4108265,35.786
1/5/2012 21:00,35.957,31.39,210.4116147,36.063,35.187,97.08994168,195.6882302,35.837,35.355,34.749,34.873,35.32,35.837,35.333,34.744,34.523,32.524,35.158,32.456,32.609,33.588,34.668,195.7056468,35.187
1/5/2012 22:00,35.55,30.746,210.4116147,34.986,34.136,112.452771,65.67134628,35.837,35.14,34.356,34.873,35.32,35.075,34.418,33.845,33.519,31.579,34.136,31.789,31.765,32.718,33.77,47.84021789,34.136
