Wind,Solar
4.6566985795767355,0.0
5.997999630804975,0.0
5.60478484086555,0.0
4.815062113143119,0.0
4.209767642632786,0.0
5.12824220958294,0.0
4.720378014239999,21.764256228914295
2.44154599486894,72.5883222084143
3.357876052691239,97.61462963791513
3.1702700411137665,124.89254691043615
4.02100161020355,114.24226492316896
7.273419950421771,82.30935534410884
11.59652262185843,7.4262933548047885
19.09512298092683,0.0
26.60891700455305,0.0
34.16484922838282,0.0
34.25182796882931,0.0
33.48671611375915,0.0
35.366786578869124,0.0
38.97320104591645,0.0
36.79819209385373,0.0
37.76101882665835,0.0
34.249932547545136,0.0
32.865170759100025,0.0
32.77445178691602,0.0
34.71878141496087,0.0
37.127959271499584,0.0
39.74778565878647,0.0
39.15289038483488,0.0
36.79420274014222,0.0
34.387587666699176,17.82396792125235
30.804033572656675,60.275888573690274
38.02839657289435,85.91395791127124
38.18671769001667,101.96269230918824
36.7412551773555,92.34327030009277
40.91359034755728,82.80512682939255
53.6935403028706,58.348126273145674
66.15416928111891,0.0
76.90661086414,0.0
85.25260468056545,0.0
92.20041133146836,0.0
96.23197464173506,0.0
97.79726690517218,0.0
98.10249428619558,0.0
98.52261788462881,0.0
98.36185200748984,0.0
97.7680544849778,0.0
96.60379427794086,0.0
95.77798276848259,0.0
95.83157723174449,0.0
94.56421935986161,0.0
94.2290809519507,0.0
91.64823324955543,0.0
87.88263903025674,0.0
86.4366580648323,3.427189879336598
80.67853651827535,6.564658849873571
66.87061769764965,9.865576689455162
54.3196850964041,10.529651867960286
54.37829957110941,9.526728182427052
50.26345565120328,6.739861896395679
52.85513536615098,6.022936491989589
55.77739044898631,0.0
53.90370793364366,0.0
50.813050714042404,0.0
44.713740512824565,0.0
40.07305760359869,0.0
36.348060029531105,0.0
31.02089426319257,0.0
25.660754707160716,0.0
22.05555367337352,0.0
21.263209199384825,0.0
22.347320540278417,0.0
22.095668125198987,0.0
23.24709905939392,0.0
23.98774811934119,0.0
23.79709932102518,0.0
22.9716250589521,0.0
20.996182734623964,0.0
20.6642080367909,9.082031781197943
27.1311751047281,20.36016163180671
27.870558775161154,34.526850395221935
25.546654216736904,17.751757719408214
23.1241190661328,22.89094314057822
21.811168229058435,22.818310404384682
22.349266388293824,23.100606972079625
25.266913841772965,0.0
22.466683160636993,0.0
18.711619695555758,0.0
16.91421896154387,0.0
18.81164944061141,0.0
17.79412090781945,0.0
14.959511633252701,0.0
17.756517613912564,0.0
20.15438917155239,0.0
20.652255913798065,0.0
26.58453863901655,0.0
27.175695540294534,0.0
28.457753111234528,0.0
31.567870074956257,0.0
38.29392832216418,0.0
43.63018990657792,0.0
43.668878991925055,0.0
42.1740857784009,3.846463922592935
54.49594799098798,7.607263448543435
74.0880826088105,10.824606966068993
69.18526938927835,16.781067330925502
67.42494049664731,13.465671384186649
67.93130895940612,25.17170557669781
72.78069056547545,34.15776705909684
78.88891175889663,0.0
84.83405173171292,0.0
89.30614628520738,0.0
90.70304980646314,0.0
89.49944163823471,0.0
85.77416821138507,0.0
86.96376552799804,0.0
87.15566345367455,0.0
86.70497156514396,0.0
87.31666758672849,0.0
86.44418980766136,0.0
86.38432555410401,0.0
88.76102703186842,0.0
91.18001762661495,0.0
91.8232604308088,0.0
92.06227078305629,0.0
90.83107384865895,0.7945045188801335
88.75311629058292,41.47262495458879
83.12252457981302,86.85585849644336
81.3148458568789,125.89521312151845
83.49237355573379,132.93243606143275
82.54174680974772,129.9124438268514
90.70714456700092,103.0901986159242
93.42733729992443,61.61216820194711
95.46470623905576,0.0
95.97087927240942,0.0
96.18870862335845,0.0
96.0064017552254,0.0
94.17541935063976,0.0
90.97925665723305,0.0
87.94865307537525,0.0
87.40027257745696,0.0
84.54215729820069,0.0
83.51402127454696,0.0
80.57236724251176,0.0
77.70422241016526,0.0
75.89929941031781,0.0
75.94483940655286,0.0
77.34970922869026,0.0
80.07800309069604,0.0
78.22937125384175,0.4851969344579153
75.97558902194432,20.97753797293048
93.60871891272564,60.348975752384916
85.5894901803331,79.42100532384659
70.75121127582148,107.07139222918188
65.94295973060102,125.4269326808483
63.60192324949789,105.79760311881866
70.90385446019195,64.89597803772999
79.62093546630325,0.0
82.81966112599235,0.0
82.42209589249791,0.0
78.8806056555882,0.0
73.27564420748118,0.0
63.68191397257029,0.0
47.6147839087104,0.0
42.781031409537654,0.0
38.17194657471302,0.0
35.9438293449867,0.0
33.718503291747886,0.0
33.311351434672105,0.0
35.976532768757636,0.0
39.74004004770803,0.0
42.06174620033596,0.0
46.51157076992192,0.0
49.358955343525196,1.0755146531618351
49.85316415094598,35.047550882334896
41.683724009078745,89.49891400059192
48.152959853829984,120.29893453340891
42.50482322922057,137.47460086653467
41.483989086651064,121.83538188391132
35.405215267013304,102.85144829965394
35.15810553789707,65.69430775737787
38.46404312429763,0.10115518025589051
42.752858398057874,0.0
44.69161394124808,0.0
44.19131950939843,0.0
44.1868557943609,0.0
42.62797460695385,0.0
35.849018610537875,0.0
28.751760619220757,0.0
24.743144758670216,0.0
24.6508445261747,0.0
25.299860993149494,0.0
26.52259509441894,0.0
26.402751074685135,0.0
25.902826201449596,0.0
25.411136835897807,0.0
21.45623875466196,0.0
17.756571003346192,2.01066578269342
10.842575337298907,50.78404054499741
8.053544849952702,100.82692008860374
8.250662116180525,132.11969497125492
9.869247246586344,144.76377417464013
10.393692282892092,127.74375929687157
