Wind_MW,Solar_MW,Available_RE_MW,Served_IT_MW,Served_Facility_MW,Unserved_A_IT_MW,Unserved_A_Facility_MW,RE_Direct_To_Load_MW,BESS_Charge_MW,BESS_Discharge_MW,Curtailment_MW,BESS_Net_MW,Balance_Residual_MW
89.26631737895607,0.0,89.26631737895607,8.0,9.2,0.0,0.0,9.2,0.0,0.0,80.06631737895607,0.0,0.0
78.20395177559276,0.0,78.20395177559276,8.0,9.2,0.0,0.0,9.2,0.0,0.0,69.00395177559275,0.0,0.0
62.249634799313334,0.0,62.249634799313334,8.0,9.2,0.0,0.0,9.2,0.0,0.0,53.04963479931334,0.0,0.0
54.171648276960504,0.0,54.171648276960504,8.0,9.2,0.0,0.0,9.2,0.0,0.0,44.97164827696051,0.0,0.0
43.179437818988696,0.0,43.179437818988696,8.0,9.2,0.0,0.0,9.2,0.0,0.0,33.9794378189887,0.0,0.0
39.18370599242934,3.837818630726373,43.02152462315571,8.0,9.2,0.0,0.0,9.2,0.0,0.0,33.82152462315571,0.0,0.0
33.18278512054381,37.887032161643326,71.06981728218713,8.0,9.2,0.0,0.0,9.2,0.0,0.0,61.86981728218713,0.0,0.0
28.108853454283434,71.78495668742859,99.89381014171202,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.69381014171202,0.0,0.0
31.812025015007446,109.6820998032307,141.49412481823813,8.0,9.2,0.0,0.0,9.2,0.0,0.0,132.29412481823815,0.0,0.0
29.951887396116316,102.93485886163691,132.88674625775323,8.0,9.2,0.0,0.0,9.2,0.0,0.0,123.68674625775323,0.0,0.0
24.32115943172041,73.57803359639577,97.89919302811617,8.0,9.2,0.0,0.0,9.2,0.0,0.0,88.69919302811617,0.0,0.0
20.73700765702108,0.9785138383710316,21.715521495392114,8.0,9.2,0.0,0.0,9.2,12.515521495392115,0.0,0.0,-12.515521495392115,0.0
20.102047344178466,0.0,20.102047344178466,8.0,9.2,0.0,0.0,9.2,0.0,0.0,10.902047344178467,0.0,0.0
24.065840306431237,0.0,24.065840306431237,8.0,9.2,0.0,0.0,9.2,0.0,0.0,14.865840306431238,0.0,0.0
38.81045433171916,0.0,38.81045433171916,8.0,9.2,0.0,0.0,9.2,0.0,0.0,29.610454331719158,0.0,0.0
44.959360538017364,0.0,44.959360538017364,8.0,9.2,0.0,0.0,9.2,0.0,0.0,35.75936053801736,0.0,0.0
55.55194820662636,0.0,55.55194820662636,8.0,9.2,0.0,0.0,9.2,0.0,0.0,46.35194820662636,0.0,0.0
64.67557925061212,0.0,64.67557925061212,8.0,9.2,0.0,0.0,9.2,0.0,0.0,55.475579250612114,0.0,0.0
65.13909611559762,0.0,65.13909611559762,8.0,9.2,0.0,0.0,9.2,0.0,0.0,55.93909611559762,0.0,0.0
74.37482815070112,0.0,74.37482815070112,8.0,9.2,0.0,0.0,9.2,0.0,0.0,65.17482815070112,0.0,0.0
76.33628286720888,0.0,76.33628286720888,8.0,9.2,0.0,0.0,9.2,0.0,0.0,67.13628286720888,0.0,0.0
80.14347227488857,0.0,80.14347227488857,8.0,9.2,0.0,0.0,9.2,0.0,0.0,70.94347227488856,0.0,0.0
76.64300516980111,0.0,76.64300516980111,8.0,9.2,0.0,0.0,9.2,0.0,0.0,67.44300516980111,0.0,0.0
63.37090441928597,0.0,63.37090441928597,8.0,9.2,0.0,0.0,9.2,0.0,0.0,54.170904419285975,0.0,0.0
70.2481599402366,0.0,70.2481599402366,8.0,9.2,0.0,0.0,9.2,0.0,0.0,61.0481599402366,0.0,0.0
77.44327060857651,0.0,77.44327060857651,8.0,9.2,0.0,0.0,9.2,0.0,0.0,68.24327060857651,0.0,0.0
79.79959164819427,0.0,79.79959164819427,8.0,9.2,0.0,0.0,9.2,0.0,0.0,70.59959164819426,0.0,0.0
79.8382196431146,0.0,79.8382196431146,8.0,9.2,0.0,0.0,9.2,0.0,0.0,70.6382196431146,0.0,0.0
76.27100279278407,0.0,76.27100279278407,8.0,9.2,0.0,0.0,9.2,0.0,0.0,67.07100279278407,0.0,0.0
61.99453989043228,0.0,61.99453989043228,8.0,9.2,0.0,0.0,9.2,0.0,0.0,52.794539890432276,0.0,0.0
54.651694077628285,0.7532675040233068,55.40496158165159,8.0,9.2,0.0,0.0,9.2,0.0,0.0,46.20496158165159,0.0,0.0
57.51572671796001,4.24940264707803,61.765129365038035,8.0,9.2,0.0,0.0,9.2,0.0,0.0,52.56512936503803,0.0,0.0
