,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,,SO_power_imbalance
1/1/2012 0:00,3.288439525,8.417390221,10.21381931,11.60026625,13.41039671,163.2749487,166.8878977,170.5735363,179.0672286,181.6892832,,2.257091904
1/1/2012 1:00,3.274594511,8.39890021,10.19320544,11.77695488,13.50500038,166.3350179,170.3653116,174.4806645,181.7799346,184.472472,,-199.9928636
1/1/2012 2:00,3.562195393,8.909058969,10.76549125,12.51296734,14.0979989,168.6746613,172.2646436,175.9297168,181.4956207,184.134709,,-213.4503259
1/1/2012 3:00,3.994769559,9.681503389,11.6344683,13.79152766,15.30216392,176.7051441,179.3923662,182.1395766,185.4649149,187.9600712,,-203.8913474
1/1/2012 4:00,4.280727273,10.09491104,12.07163158,14.3587649,15.67682558,188.3957933,190.4830278,192.6082726,195.2514133,197.96617,,93.13104271
1/1/2012 5:00,4.105111448,9.976344444,11.99482063,14.31520843,15.51247643,203.1703136,205.3214714,207.5157869,210.5102488,213.4960375,,643.4652668
1/1/2012 6:00,4.020343902,9.997164986,12.06656652,14.50427783,15.71405549,219.7833349,221.6865213,223.6254124,226.4895217,229.3875021,,676.7625802
1/1/2012 7:00,4.030108051,10.16358258,12.29833054,14.68533545,15.98512982,234.4285869,236.3889024,238.3847215,241.1562183,243.5131853,,786.6143819
1/1/2012 8:00,3.876831988,9.630960686,11.62136317,13.78530703,14.96809913,238.928469,240.8331129,242.7789852,245.6283565,247.8099972,,534.9524075
1/1/2012 9:00,3.776502071,9.44476619,11.41197981,13.52530447,14.72215468,237.9929194,239.6666812,241.3793158,243.8891596,245.714567,,44.83245774
1/1/2012 10:00,3.559353747,8.745099484,10.53424181,12.40573531,13.5392846,236.638281,238.1911566,239.7708625,242.4212156,244.1049381,,44.57689032
1/1/2012 11:00,3.642291955,8.886966994,10.69126528,12.47705471,13.66947206,233.1502624,234.8761027,236.6349024,239.2254941,240.8132239,,171.8568477
1/1/2012 12:00,3.754941815,9.028477753,10.83353443,12.62036435,13.82496078,229.3545036,230.8954477,232.4697214,234.482499,236.0589479,,485.3229808
1/1/2012 13:00,4.104881199,9.781529037,11.71825529,13.57533286,14.91469644,229.5018164,231.0317406,232.5964124,234.3211898,235.7251105,,912.7528192
1/1/2012 14:00,4.14460454,9.948615636,11.93346282,13.76024854,15.08891299,229.7711012,231.3054053,232.8747216,234.6220436,235.9797313,,872.737074
1/1/2012 15:00,3.860070735,9.685977389,11.71096194,13.55180345,14.94558423,227.8728956,229.7555653,231.6788952,233.6731413,235.0666153,,762.0509656
1/1/2012 16:00,3.339793185,8.744752772,10.65250412,12.45498467,13.69385659,216.7802199,219.3235187,221.9188366,224.5590076,226.5010832,,546.2357385
1/1/2012 17:00,3.267689434,8.693615572,10.62050621,12.50394292,13.66460002,210.0070008,212.3607839,214.756965,217.395337,219.459989,,416.7499643
1/1/2012 18:00,3.682354046,9.334339576,11.30785457,13.27094249,14.4728523,206.6945131,208.7357869,210.8194842,213.091761,215.0477024,,467.4687051
1/1/2012 19:00,3.709260046,9.085663791,10.93910576,12.93755809,13.97476473,205.544813,207.4067446,209.3053017,211.6014384,214.0300029,,394.6945948
1/1/2012 20:00,3.376170749,8.39539892,10.13379681,12.12658039,12.98464137,202.9159347,204.9492337,207.0257874,209.3204472,212.0683275,,325.2711396
1/1/2012 21:00,3.209834659,8.123224404,9.835316845,11.76595283,12.46152434,198.7477376,200.7462149,202.7891017,204.9901249,207.8610784,,-45.96792034
1/1/2012 22:00,2.980227271,7.701646185,9.359779881,11.25693306,11.98927585,194.0905989,196.2489933,198.4557473,200.3693288,203.7616852,,-194.0204362
1/1/2012 23:00,3.06643476,7.886608717,9.579321596,11.44535417,12.25288834,199.5305788,201.1622035,202.8321424,204.4077801,207.3520507,,-40.26936742
1/2/2012 0:00,3.073403103,7.785077147,9.429837289,11.23958855,12.04283248,209.3831602,210.9091641,212.4600795,214.1871676,217.1352819,,255.1530955
1/2/2012 1:00,3.178193574,7.953613849,9.609721507,11.41811747,12.2502104,222.3323877,223.5335568,224.7623355,226.0141622,228.5274104,,636.2858322
1/2/2012 2:00,3.344757647,8.278418853,9.984751413,11.81647808,12.61025154,239.4544453,240.7001311,241.9716861,243.2756643,245.2576184,,887.3068685
1/2/2012 3:00,3.328159976,8.162708096,9.82873037,11.51682973,12.18812994,251.2783393,252.6751263,254.1043992,256.0353303,257.9302604,,1236.046907
1/2/2012 4:00,3.442831576,8.394296703,10.09712128,11.76016981,12.44452217,253.7018538,255.0011088,256.3274723,257.8569496,259.5080067,,1150.664443
1/2/2012 5:00,3.185048081,8.151132683,9.888792553,11.5994066,12.29211048,251.2936616,252.9173984,254.5720344,255.8217232,257.2348566,,976.9730889
1/2/2012 6:00,3.241652649,8.495209346,10.35028166,12.20321238,12.87318069,245.4578666,247.0845937,248.7416907,249.898641,251.2595075,,953.6789097
1/2/2012 7:00,3.608975292,9.129512006,11.05727016,13.01104278,13.69692752,244.7037064,245.8846605,247.092714,247.9449747,249.0271358,,818.9327527
1/2/2012 8:00,3.644428752,9.247556514,11.20376485,13.18230827,14.00545997,245.5517151,246.6827005,247.8324951,248.7663471,249.8269154,,736.1569318
1/2/2012 9:00,3.70616768,9.343021695,11.30650747,13.27766326,14.15336116,246.6150043,247.7655649,248.938928,249.8795411,250.8950834,,532.6100387
1/2/2012 10:00,3.861232797,9.418512189,11.32902685,13.3285509,14.34516406,247.9112128,249.0870904,250.2849272,251.3149557,252.4331893,,279.4411542
1/2/2012 11:00,4.007016627,9.493359002,11.36236703,13.18611772,14.17728501,246.1972842,247.3815255,248.5901285,249.7506039,250.7739824,,198.3275366
1/2/2012 12:00,4.286563725,9.83236635,11.70016779,13.43590116,14.42100289,245.6878122,246.5444598,247.4251862,248.2825169,248.9746882,,107.5679675
1/2/2012 13:00,4.202695285,9.695548297,11.55045129,13.15277355,14.2023182,242.9980642,243.7611194,244.5411982,245.1679912,245.7536431,,156.0353608
1/2/2012 14:00,4.27838729,9.979131993,11.91149908,13.53948928,14.66927492,239.9144409,240.6738723,241.4446209,242.0638075,242.5860595,,311.7636744
1/2/2012 15:00,4.900450824,11.22890497,13.35833208,15.00501152,16.36031114,240.5153242,241.0375639,241.572955,242.1101258,242.4196203,,367.1922524
1/2/2012 16:00,4.767568443,10.99063364,13.08856251,14.75753814,16.27989839,238.8173236,239.4758754,240.1457469,240.9366563,241.3181016,,382.0410811
1/2/2012 17:00,4.688496937,10.66493503,12.67399289,14.19713724,15.69380015,237.6131525,238.1305041,238.6611756,239.4974514,239.9822843,,20.64186636
1/2/2012 18:00,4.720790486,10.7351945,12.75455943,14.27486604,15.80084725,239.0907156,239.4650521,239.8503038,240.9469744,241.5085398,,-326.1187953
1/2/2012 19:00,4.670376423,10.53587151,12.50070071,13.84060381,15.4281669,242.2874099,242.4434382,242.6000548,243.5962359,243.9248989,,-408.863319
1/2/2012 20:00,4.231161319,9.928717855,11.86313355,13.15657705,14.8488056,241.547675,241.9907203,242.4479129,243.4704721,243.8112543,,-446.2222196
1/2/2012 21:00,4.01976416,9.574985548,11.47043784,12.59736693,14.35320734,238.6855236,239.4758724,240.285039,241.5456137,242.0171919,,-485.278224
1/2/2012 22:00,3.798955299,9.450172862,11.41063854,12.51954772,14.32722065,233.6255903,234.8692171,236.1354009,237.9031798,238.5734205,,-565.9841524
1/2/2012 23:00,4.228640862,10.13079173,12.15035853,13.25083867,15.14806424,230.9206698,231.9544421,233.014255,234.604284,235.1729587,,-358.9706649
1/3/2012 0:00,4.242650864,10.18688989,12.21967813,13.2846654,15.18448735,229.2435706,230.3267389,231.4308803,232.7157023,233.3382175,,-121.6134301
1/3/2012 1:00,4.306927498,10.47231292,12.59185381,13.64893227,15.64650406,230.4338373,231.4783766,232.5450191,233.8782996,234.4394066,,-199.2372567
1/3/2012 2:00,4.201280584,10.34254893,12.46401552,13.70366005,15.73337452,227.8886212,229.0875574,230.3099402,231.7544401,232.3597469,,-298.8412432
1/3/2012 3:00,4.206170996,10.28746886,12.38196397,13.5556024,15.52044628,223.1914958,224.1841009,225.2018757,226.5639499,227.1865857,,-256.9298646
1/3/2012 4:00,4.272711605,10.46232498,12.59537393,13.98234222,15.92019327,220.3813852,221.2229557,222.0824168,223.6823053,224.232752,,-230.7195759
1/3/2012 5:00,4.235981652,10.47020911,12.62716762,14.1058365,15.97331581,212.8405771,214.3406323,215.8710055,217.3379338,218.1366499,,-303.6515123
1/3/2012 6:00,4.434554251,10.75259552,12.92280786,14.61449946,16.27392975,208.5473376,209.8551623,211.1848833,212.8136493,213.6063845,,-308.1013948
1/3/2012 7:00,4.607521332,11.17139794,13.42578945,15.35846705,16.77445683,196.7455146,198.3899282,200.0671146,201.7097235,202.7689336,,-197.6731615
1/3/2012 8:00,5.360716692,12.47387193,14.88226595,17.23444428,18.49509781,189.6945509,190.9340885,192.2032398,193.5060183,194.5367545,,-11.67274842
1/3/2012 9:00,6.196495671,14.02207465,16.64699632,18.99277566,20.14281664,182.8102032,183.9208402,185.0570097,185.8713294,187.1774818,,35.93017798
1/3/2012 10:00,6.695459683,15.01956057,17.80299526,20.33978884,21.63250769,179.7786673,180.9463967,182.1404159,183.2991805,184.2765629,,32.93574793
1/3/2012 11:00,7.474941879,15.7283713,18.43409237,21.13125534,22.83519479,170.482568,171.4581508,172.4570113,173.5267404,174.8728431,,26.28512082
1/3/2012 12:00,5.878756052,14.90649632,18.05570673,20.96542969,23.73712014,167.7346589,169.2438025,170.7850584,173.7741463,175.5650794,,19.20357964
1/3/2012 13:00,6.595528844,16.10915901,19.38425853,21.29642744,23.65034219,185.8186083,187.5385387,189.2914841,192.7901631,194.4310485,,11.09389283
1/3/2012 14:00,7.088681412,15.99933183,18.98484767,20.75917042,23.41460398,207.3638395,208.6367271,209.9334662,211.949614,212.7911238,,1.533733668
1/3/2012 15:00,6.825945039,15.57645274,18.51857978,19.69947657,22.28691421,227.5795997,228.2474413,228.9248213,230.7108158,231.2194956,,12.04781539
1/3/2012 16:00,6.539636581,15.22994713,18.17092394,19.17544628,21.78800117,229.2207801,230.2310201,231.2619565,232.7058437,233.2290156,,19.48252567
1/3/2012 17:00,7.349546955,16.76606163,19.93254388,21.16091434,23.9660909,223.8462901,224.6770303,225.5179187,226.3296123,226.8879046,,23.36254219
1/3/2012 18:00,8.546006731,19.06252489,22.57321271,23.99512446,27.1130825,232.8040012,233.1524832,233.5095271,234.1989987,234.4581308,,100.3995628
1/3/2012 19:00,9.291278102,20.54170086,24.28650498,25.75936648,29.02041612,235.4258213,236.0685,236.7179539,237.2354634,237.5595411,,246.1149238
1/3/2012 20:00,9.497334429,20.85451137,24.62681343,26.36622092,29.66148491,236.3621201,237.035477,237.728126,238.7703572,239.1909969,,397.6371158
1/3/2012 21:00,9.399439225,20.70189655,24.45840449,26.06730356,29.2785694,240.8949116,241.7013545,242.5251935,243.7412705,244.2073317,,210.9498711
1/3/2012 22:00,9.650725402,21.3397529,25.22872359,26.79015231,30.10332364,243.7614931,244.4670547,245.182619,246.28905,246.7022405,,-181.8775731
1/3/2012 23:00,9.935526517,21.85864587,25.82170539,27.35091466,30.58947673,250.7312834,251.3485626,251.9814484,252.7850012,253.1741856,,-138.0115161
1/4/2012 0:00,10.22783256,22.41803638,26.46340627,27.86866785,31.02130019,257.4807925,257.9523089,258.4400246,259.1872495,259.4912672,,119.3263438
1/4/2012 1:00,10.33438227,22.51794066,26.55281445,28.20539261,30.99071635,262.4274495,262.8897264,263.3640468,263.9833847,264.3050573,,177.1194938
1/4/2012 2:00,9.792779855,21.36153335,25.19620806,27.27390378,29.49981634,265.123904,265.6506389,266.1895062,266.8027839,267.168832,,111.0873218
1/4/2012 3:00,9.382716743,20.48524237,24.16746628,26.34280009,28.3189593,267.4927909,268.0328039,268.5783902,269.1673982,269.5633297,,80.75123978
1/4/2012 4:00,9.009349172,19.68002521,23.21838611,25.46852031,27.22369095,270.5230742,271.0471039,271.5879724,272.1669255,272.584462,,38.44395661
1/4/2012 5:00,8.613229447,18.79085971,22.16371217,24.63003961,26.2635417,275.5983318,276.0453218,276.5011224,277.208008,277.6526344,,41.31747211
1/4/2012 6:00,7.99990101,17.42714107,20.54979685,22.9472301,24.37927359,280.856582,281.343814,281.844819,282.8100463,283.4084015,,107.3467169
1/4/2012 7:00,7.667163197,16.56169615,19.49931075,21.83880755,23.05540717,285.7056524,286.1667592,286.6357869,287.7983637,288.4529085,,132.039755
1/4/2012 8:00,6.951527187,15.2499903,18.00630658,20.52632415,21.66420341,283.7803235,284.3998554,285.0294901,286.3245642,287.1501908,,-155.280307
1/4/2012 9:00,7.07290803,15.35390807,18.09444349,20.720335,21.75144358,282.5276797,283.0539078,283.5868044,284.3892887,285.0577193,,-288.7882762
1/4/2012 10:00,6.760430529,14.63492483,17.23853744,19.58103857,20.60662976,286.2783564,286.6669514,287.0676575,287.5496252,288.0232946,,-63.35396955
1/4/2012 11:00,6.539889745,14.36080421,16.95892582,19.37299868,20.4105109,286.2631882,286.73572,287.220216,287.8239949,288.4854258,,-44.01559165
1/4/2012 12:00,6.093639106,13.440552,15.88373995,18.19410367,19.09395301,279.8783916,280.612866,281.3604587,282.0917397,282.6115842,,133.5563381
1/4/2012 13:00,6.556678176,14.25571827,16.80488184,19.28032108,20.16542306,273.8227724,274.3163706,274.820303,275.3159974,275.7769952,,353.079253
1/4/2012 14:00,6.801070716,14.95703188,17.66873823,20.23870318,21.20687871,270.7088991,271.2693497,271.8409443,272.2969157,272.7544313,,509.964813
1/4/2012 15:00,6.685804211,14.88499707,17.61886621,20.20554037,21.21355782,268.6018403,269.1013678,269.6106713,270.1397368,270.6010622,,372.6156306
1/4/2012 16:00,6.488445278,14.58763033,17.29868161,19.90701153,20.9665902,265.0952097,265.6464073,266.2104323,266.725325,267.1080997,,25.62349954
1/4/2012 17:00,6.329543076,14.12672966,16.7298174,19.19203221,20.27500329,258.7012121,259.2055038,259.7153143,260.4176681,260.9548345,,99.13173717
1/4/2012 18:00,6.611667028,14.63738098,17.30884775,19.79678355,20.78745228,256.0757263,256.470755,256.8736014,257.889756,258.9657432,,203.7544915
1/4/2012 19:00,6.289653421,14.04248834,16.63161687,18.70940841,19.75438168,256.3567182,256.9227008,257.5006819,258.3456394,259.076909,,139.3584384
1/4/2012 20:00,6.235466369,13.72598291,16.21498633,18.46465735,19.74463431,254.7177732,255.2513368,255.8008135,256.6425009,257.2334221,,631.3524977
1/4/2012 21:00,6.009676747,13.52132449,16.0331297,18.03427244,19.49578142,252.2577894,252.9963732,253.7487829,254.7258551,255.2221744,,1030.405089
1/4/2012 22:00,6.188902099,13.78705239,16.3237618,17.79300066,19.32611678,240.2380267,240.9457691,241.6653472,242.1967766,242.6251482,,961.6803097
1/4/2012 23:00,5.950312504,13.48495766,16.0125561,17.10135192,19.26463562,238.4806959,239.1991856,239.931072,240.9897116,241.5278886,,589.8535216
1/5/2012 0:00,4.977917663,11.71338599,14.00290412,15.19896059,17.31222107,240.8176885,241.8071098,242.8151904,243.9894499,244.5043222,,-124.0015903
1/5/2012 1:00,5.163008692,11.94555079,14.23575974,16.25359754,17.72747967,243.837705,244.5118745,245.2038547,246.835527,247.3613566,,-50.06822717
1/5/2012 2:00,4.598892108,10.47905256,12.4551903,14.18374881,15.11824705,227.4465968,228.5476564,229.6742803,230.1165703,231.2711772,,84.32907538
1/5/2012 3:00,3.528959743,8.098747395,9.639020217,11.33363253,12.22587825,220.5348519,222.2043795,223.9076568,222.550768,225.7806923,,2.886499225
1/5/2012 4:00,5.193880387,11.48520824,13.57857993,16.50119194,17.50492872,268.1473674,269.0190395,269.9100218,272.2749663,273.9334574,,-197.8944243
1/5/2012 5:00,7.626108198,16.72727253,19.74865223,23.11946568,24.55056661,287.5085034,289.131775,290.7844299,292.73894,294.0822383,,-512.8715784
1/5/2012 6:00,7.340559484,16.50444467,19.57229306,22.12738761,23.22463145,294.2824332,294.7635963,295.2555581,296.2275551,296.5844315,,-1110.563861
1/5/2012 7:00,6.092752834,14.0936431,16.79388987,19.11406651,20.20892884,290.9783482,291.7504419,292.5396796,293.5130058,293.9385021,,-1650.524164
1/5/2012 8:00,5.083843994,11.90676939,14.2222161,16.34606157,17.38657032,282.511332,283.7133196,284.9400524,286.2569204,287.1890391,,-1477.526714
1/5/2012 9:00,4.171792165,9.851995943,11.78456725,13.39546018,14.20232689,278.112963,279.6253853,281.1655065,282.5665132,283.9227796,,-1358.922319
1/5/2012 10:00,3.463155934,7.96802387,9.487086733,10.68989511,11.30157059,284.3444494,284.8323306,285.3293034,285.8274225,287.0747436,,-1519.31587
1/5/2012 11:00,3.634229504,7.952702715,9.384564142,10.59107908,11.13056055,304.2340706,304.5475849,304.8732164,304.9715685,305.939406,,-1414.517745
1/5/2012 12:00,4.095929875,9.315391768,11.06713871,12.45163564,13.23331218,317.2941158,317.9978648,318.7175722,318.9715754,319.6411334,,-1921.591282
1/5/2012 13:00,4.898620613,10.54999369,12.41592764,13.81997036,14.38759089,324.4121134,324.9792203,325.5593665,325.7698326,326.1960923,,-2101.329189
1/5/2012 14:00,5.947906724,12.42606429,14.54590215,16.80107651,17.81829516,323.154336,323.6510498,324.1577936,324.8010832,325.7481292,,-1440.133125
1/5/2012 15:00,6.965025721,15.41817328,18.23322302,21.05539881,23.07707651,327.8476117,328.5438189,329.2493434,330.290778,331.0395084,,-796.6963598
1/5/2012 16:00,6.945766975,15.41304316,18.23424633,20.06864626,22.56478921,334.7378262,335.39,336.0509227,337.5095864,337.9057228,,-583.3148585
1/5/2012 17:00,5.699839187,12.82362968,15.20945947,16.02472098,18.2545035,338.8987733,339.5552099,340.2214365,342.1936068,342.5652387,,-691.2964732
1/5/2012 18:00,4.475805134,10.27775947,12.23280555,13.08328538,14.65242928,338.5518953,339.2059585,339.8708959,341.1898019,341.5868967,,-586.5796141
1/5/2012 19:00,3.626398684,8.648156862,10.36280016,11.26158556,12.55020102,335.3546784,336.0263947,336.7099791,338.0313108,338.5221003,,-438.1736096
1/5/2012 20:00,2.638960319,7.308696896,8.992675357,9.89502227,11.09321616,335.3630346,336.0718024,336.7961412,338.0403411,338.4873228,,-394.4217282
1/5/2012 21:00,2.136139055,6.682395557,8.398922588,9.368801491,10.54186379,340.7401002,341.4064965,342.0872276,343.2289826,343.5943449,,-347.2061497
1/5/2012 22:00,2.355228078,6.936015662,8.628703926,9.632560905,10.67092732,342.8645483,344.1314245,345.4194546,346.8877003,347.6992342,,-88.97723817
1/5/2012 23:00,2.273171469,6.716301239,8.360870351,9.475190742,10.47642901,346.1802797,347.7816827,349.4171528,351.2596763,352.4751691,,45.21274955
1/6/2012 0:00,2.194518458,6.676177443,8.352025991,9.68581164,10.59197202,345.4796218,347.5583147,349.6787358,351.807345,353.6120557,,-181.650691
1/6/2012 1:00,2.348833596,6.924606741,8.614971731,10.09572218,10.92328271,341.2093037,343.4478953,345.7284605,347.639474,349.6760595,,-284.5482939
1/6/2012 2:00,2.625116201,7.616659012,9.447853834,11.24185671,12.06958442,341.6208878,343.5550836,345.5274124,347.0530508,348.6223177,,5.181663579
1/6/2012 3:00,2.726670461,7.866701951,9.748995163,11.6147417,12.64906715,347.2528679,348.7713471,350.3210934,351.9827096,352.9597678,,-13.3581423
1/6/2012 4:00,2.786549615,7.908967363,9.773965708,11.53024549,12.86885657,350.6437663,351.7240731,352.8337228,354.4086716,354.9408427,,-188.4018207
1/6/2012 5:00,2.543605234,7.502645774,9.335177529,10.97257187,12.55044197,356.3237728,356.944666,357.5771661,358.767163,359.0543987,,-323.2331
1/6/2012 6:00,1.919546508,6.445279262,8.204125373,9.578064186,11.24224828,354.6224459,356.5142604,358.4435256,0.497382184,1.15110494,,-539.2383652
1/6/2012 7:00,1.5355073,5.853942918,7.621573189,8.470226834,10.11230843,337.364258,340.4618046,343.6242067,347.9546698,349.4304737,,-588.6077596
1/6/2012 8:00,1.218807176,5.2276215,6.948480426,7.62731178,8.951943352,326.8824079,329.9423423,333.0644098,337.7050462,339.6054281,,-431.0040669
1/6/2012 9:00,1.111144466,4.786133052,6.367622887,6.727427182,7.728253189,308.946041,313.2372839,317.6178962,321.8130764,324.5034179,,-293.57538
1/6/2012 10:00,1.069495957,4.211134996,5.514709136,5.379635644,6.053993116,299.5948118,304.7521538,310.0219594,313.0250439,316.5824009,,-234.4812836
1/6/2012 11:00,1.421970035,4.640721645,5.880144897,5.992559246,6.748839051,295.2967815,298.5110897,301.7885442,302.2343406,304.7115941,,-259.9930283
1/6/2012 12:00,2.369972284,6.179872014,7.523072988,8.211077017,9.181523098,301.1011073,302.2280916,303.3768999,304.4083429,305.9130413,,-248.5365084
1/6/2012 13:00,3.173410555,7.848667948,9.465735227,10.56327406,11.65591142,310.171763,310.8482287,311.5402577,312.9244536,313.7342531,,-119.472249
1/6/2012 14:00,3.199151093,8.450515834,10.31074199,11.51051861,12.74781243,312.0229232,313.0644724,314.1252497,315.7062459,316.4517463,,-8.339581319
1/6/2012 15:00,3.07960585,8.351963008,10.23948042,11.5061674,12.73385958,308.6333143,309.7026238,310.7944579,312.4967493,313.2387584,,-87.55759245
1/6/2012 16:00,3.053972773,8.333178993,10.2259806,11.46974663,12.69532856,302.205531,303.3591092,304.5448044,306.2158469,307.0327033,,-187.169247
1/6/2012 17:00,2.948580364,8.037364235,9.860672483,11.02658902,12.20060314,294.9934146,296.384555,297.8011383,299.5930851,300.57066,,-189.7267651
1/6/2012 18:00,3.068641162,8.342873559,10.2303035,11.36316488,12.58202115,287.8889807,289.3337775,290.8126639,292.626915,293.6223883,,-248.1484044
1/6/2012 19:00,3.262724349,8.531702562,10.39365826,11.58923099,12.80491949,282.0878578,283.3708259,284.678084,286.4378376,287.2979116,,-364.8866907
1/6/2012 20:00,3.17449036,8.208191742,9.978189938,10.9975702,12.18246278,272.4441306,273.9279206,275.4387316,277.0712643,277.9965249,,-348.9757872
1/6/2012 21:00,3.438829888,8.528827208,10.2904091,11.21782018,12.40556813,264.0116231,265.1578288,266.3314031,267.6006629,268.4171362,,-337.2334524
1/6/2012 22:00,3.758573297,9.258671575,11.15778729,12.23761668,13.67253766,259.0618188,260.0958485,261.1504534,262.6433278,263.4120571,,-330.506538
1/6/2012 23:00,4.295167128,10.22045993,12.24045374,13.34250851,14.92839968,259.1198986,259.9750717,260.845466,262.0011675,262.4769543,,-192.8968606
1/7/2012 0:00,4.421944098,10.35944923,12.37593144,13.33290877,15.13399867,250.4280386,251.4338513,252.4649618,253.5354758,254.0319176,,343.0621668
1/7/2012 1:00,4.052494838,10.15236265,12.27154207,13.59634507,15.7422968,238.3389732,240.2084377,242.1163888,244.0059745,244.8767628,,837.2639893
1/7/2012 2:00,3.953748669,9.739902109,11.74033227,13.05437283,14.8990146,231.012107,232.8066052,234.6351551,236.1335704,237.1163403,,1162.99666
1/7/2012 3:00,3.907540784,9.664775452,11.65641424,13.35754121,14.9479511,237.788853,239.5732562,241.3932241,243.3543022,244.5882433,,1501.027422
1/7/2012 4:00,4.057763926,9.847302535,11.83526435,13.65519319,14.99956619,258.1520752,259.8318003,261.5492166,264.4066162,265.7967215,,1669.558255
1/7/2012 5:00,3.770334128,9.13869195,10.98121265,12.77003302,13.93758746,275.456287,277.4758104,279.5377647,281.9623229,283.6757708,,1797.700144
1/7/2012 6:00,3.321672568,8.319885092,10.05684535,11.81721762,12.81444195,286.6763,288.6147882,290.5952181,293.0354999,294.669795,,1519.380705
1/7/2012 7:00,3.393729434,8.58801957,10.40083947,12.21896157,13.21335654,289.0113224,290.5275003,292.0781108,294.1929275,295.491463,,1298.42953
1/7/2012 8:00,3.982130784,9.913847274,11.96898169,13.97118668,15.16058543,295.707883,296.5746803,297.4597126,298.6698999,299.3906485,,932.0679404
1/7/2012 9:00,3.831231635,9.505013211,11.46883156,13.31230582,14.48671221,297.2546785,298.291392,299.3476772,300.7207501,301.4904805,,543.7557661
1/7/2012 10:00,4.369056538,10.15868074,12.1198164,13.90394628,15.05471406,298.1798666,299.1770686,300.1935585,301.325032,301.9991894,,669.3807441
1/7/2012 11:00,4.575329961,10.4421114,12.41465081,14.18155631,15.36660084,294.9373455,295.9713215,297.0325973,298.288821,299.0089303,,615.3472317
1/7/2012 12:00,4.687201867,10.71471983,12.74112163,14.44604862,15.71638517,296.6888523,297.6688367,298.6697034,299.8442934,300.5883027,,641.1505644
1/7/2012 13:00,4.964744408,11.35866696,13.51053404,15.3075211,16.63803578,298.7512508,299.7537431,300.7737885,301.8145511,302.4147839,,715.6865088
1/7/2012 14:00,5.236357678,12.02888519,14.31845852,16.13347327,17.63360316,300.0240598,300.7182158,301.4272109,302.2450587,302.6897564,,454.4756337
1/7/2012 15:00,5.128616446,11.95072442,14.26165718,15.95553156,17.66098401,300.0360638,300.7146846,301.4085942,302.3057403,302.7139428,,98.97203198
1/7/2012 16:00,4.971060305,11.75204504,14.06061086,15.72861067,17.59245757,298.0366615,298.6792971,299.3410933,300.4085739,300.8006183,,-111.4491162
1/7/2012 17:00,4.902272043,11.63025523,13.92183761,15.50612116,17.43308547,296.2489934,296.9765131,297.7190121,298.8460377,299.2821384,,-338.2922549
1/7/2012 18:00,4.78388495,11.40388993,13.66377639,15.15151718,17.07580779,296.5150986,297.1964303,297.8893786,298.993734,299.4413229,,-388.5829138
1/7/2012 19:00,4.597218051,10.96580772,13.1405247,14.56650081,16.44161402,294.5917933,295.459344,296.3411583,297.7053377,298.1899011,,-437.2200877
1/7/2012 20:00,4.717811391,11.19116089,13.39765542,14.8057462,16.70373164,290.6295937,291.4772739,292.3466265,293.5215397,294.0001286,,-211.8150251
1/7/2012 21:00,4.789935472,11.20454551,13.3805432,14.73605052,16.62930736,287.0831525,287.9400393,288.8166793,289.9836517,290.4955993,,135.1397443
1/7/2012 22:00,4.617819872,10.91516731,13.05816737,14.42183869,16.28731815,284.3139108,285.3737425,286.4531841,287.9675897,288.5934953,,195.0533044
1/7/2012 23:00,4.744390928,11.14946302,13.32486317,14.67749054,16.58359109,286.3377502,287.1372155,287.954429,289.2700139,289.7887966,,99.25411754
1/8/2012 0:00,4.571234399,10.80600068,12.92727972,14.32260218,16.16044915,288.4797812,289.1491962,289.8325351,291.1499851,291.580096,,-1.738563159
1/8/2012 1:00,4.329125721,10.34254744,12.39773529,13.67108462,15.42201713,295.0787842,295.3894664,295.7087277,296.8112297,297.0807863,,-16.71283617
1/8/2012 2:00,3.707622805,9.093097121,10.9515062,12.0756207,13.72979794,300.6733282,301.4966518,302.3382998,304.1118067,304.612241,,-112.1181263
1/8/2012 3:00,3.549813834,8.901728629,10.76220937,11.83436539,13.52051668,306.7994806,307.7989661,308.8266073,311.1091436,311.7359417,,-203.1486746
1/8/2012 4:00,3.305780202,8.54010405,10.37931086,11.34790842,13.08507536,306.9231703,308.3553452,309.8195863,312.0399617,312.8412021,,-285.8192207
1/8/2012 5:00,3.142143066,8.375362939,10.23368672,11.18932278,12.95918876,310.4326081,311.9708228,313.5420983,315.7389839,316.537377,,-304.5386832
1/8/2012 6:00,3.146726921,8.169095407,9.938247293,10.68962245,12.39426268,319.8590675,321.3810522,322.9358566,325.2374876,326.0507877,,-651.2263449
1/8/2012 7:00,2.609594398,7.129011029,8.751143117,9.259287547,10.66089465,328.0210277,330.1183581,332.2577379,335.5082251,336.7120669,,-1128.248822
1/8/2012 8:00,2.357434066,6.657033114,8.219480964,8.681510619,9.791094737,333.3840935,335.9010766,338.4714591,342.4489269,344.3549105,,-848.8863224
1/8/2012 9:00,2.456152331,6.239194139,7.557832076,8.268396862,9.2475728,346.124054,348.2834975,350.4889557,353.8255622,355.5890279,,-633.0779659
