,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
2012-03-07 18:00:00,4.891381396980357,11.36386788439182,13.555347791251537,15.415146075465048,17.592378251632713,177.0704132323713,178.25061166165665,179.4507355887244,182.44725919300848,183.56640614584512,274.2225382089844,0.0,0.0,0.0,54.124
2012-03-07 19:00:00,4.733868478518803,10.88344678078097,12.956751716809508,14.78544780092944,16.928564957143696,179.21570075363866,180.47176285562924,181.7528494765409,184.94734798784336,186.1971605460305,274.21788319213863,0.0,0.0,0.0,40.829
2012-03-07 20:00:00,4.23255175979254,9.862326400845156,11.769316394712476,13.50312086362126,15.547189832916605,183.1231242215553,184.5151712749408,185.9339189999572,189.2462597477493,190.4809049464851,274.22569707397463,0.0,0.0,0.0,40.314
2012-03-07 21:00:00,3.5622210372300978,8.18316270971494,9.739978087647136,11.348109025385892,12.997958140761172,190.77732909113325,191.4790981307213,192.2003104453509,197.04402204673903,198.96710575047587,274.3801875552801,0.0,0.0,0.0,39.392
2012-03-07 22:00:00,2.008061138639984,5.494727240376567,6.745028563823542,7.623632345174054,8.81356649310169,194.59652814426957,198.6346877198793,202.7561847463279,209.89336423979347,213.7596438496212,274.9505992780762,0.0,0.0,0.0,39.327
2012-03-07 23:00:00,1.323365615623855,4.1390412621895685,5.205448981059517,6.200532466334332,7.390225306013994,256.90439482043456,258.71162303989536,260.5623552970374,272.5423119109331,277.1124273919229,275.4767252331403,0.0,0.0,0.0,38.741
2012-03-08 00:00:00,2.0764022550249925,6.393828907076724,8.016052412468339,9.53897794852028,11.071608541241226,300.4389235807843,303.26062125330753,306.13768412989737,312.6130193971176,314.9430582982501,276.28332002147044,0.0,0.0,0.0,44.746
2012-03-08 01:00:00,3.0977833217693185,8.401287916739907,10.299689016744338,11.887018212154212,13.3324260247011,312.58773770418065,314.3901718524066,316.2230418376024,319.472241971996,320.6859919740442,276.8319464063543,0.0,0.0,0.0,44.746
2012-03-08 02:00:00,3.293373421916898,8.674171192412997,10.576445853738736,12.105396930747077,13.423725126358113,314.4813325008057,315.66220388103727,316.8690967139951,318.66705375822204,319.5673455431428,276.5921934905828,0.0,0.0,0.0,44.746
2012-03-08 03:00:00,3.188787334566484,8.491161065901949,10.375063067824112,11.876749074864149,13.1486063899466,312.97856590417604,314.137226339765,315.31435952710444,316.7924237209146,317.8160111607128,276.1073991675708,0.0,0.0,0.0,44.746
2012-03-08 04:00:00,2.8015826425745454,7.834277306202544,9.655925848579294,11.101191149476673,12.271063964683217,311.7921740048752,313.3206108275666,314.8803159262686,316.7744622928766,318.0827764818808,275.7209768274969,0.0,0.0,0.0,44.746
2012-03-08 05:00:00,2.442825691180313,7.263966520644315,9.050787784740244,10.415088995899763,11.465579267068184,307.2012770736046,309.4885496351203,311.82426477639217,314.28268341587346,316.06738058929017,275.42506778662107,0.0,0.0,0.0,44.746
2012-03-08 06:00:00,2.339002196287772,7.238275624043946,9.082937453937364,10.445428990247514,11.426015598619466,301.4471904288042,303.87577883311167,306.358536090557,308.913792948175,310.9731901507617,275.26703194748814,0.0,0.0,0.0,44.048
2012-03-08 07:00:00,2.500685436834106,7.211780794327291,8.937531268665149,10.388654016109356,11.30784785921575,300.5474107299708,302.9972496559482,305.4973502881484,307.96061370947376,310.0052555315653,275.6350554374861,35.96912774035825,0.0,35.96912774035825,56.069
2012-03-08 08:00:00,2.8189410759259053,7.189673618794319,8.719250177221845,10.169526883095148,11.013109907523004,301.9197173803265,303.8901055974554,305.9018384357093,307.9818021497727,309.7568342354814,276.84549110986325,149.2691583225683,202.8854849451744,97.10486217760098,38.692
2012-03-08 09:00:00,3.1603576728456155,7.078177182301428,8.387043289837006,9.961358883842486,10.885651437589535,303.1253824264193,304.5486448504869,306.0040050976937,308.3840173553822,310.36186042798613,278.16743480723324,272.18398580352635,421.606411021082,119.38119477938872,36.372
2012-03-08 10:00:00,3.6013861391059905,7.25114818385082,8.431481075760994,9.490899904046383,9.883281361433854,311.74851876591583,312.5768664139808,313.4157521852585,314.35472518355533,315.01887476983694,279.0444334506975,356.2347901557677,497.05573475919,138.31027786675753,35.982
2012-03-08 11:00:00,3.6565926285911377,7.148383462228278,8.267284212167652,9.228837296082594,9.497594820331416,306.0928284615823,307.10126042313993,308.13265485347904,308.8443972917729,309.52943196242137,279.4826028877093,403.216419207988,530.1446497267046,148.77499114423313,35.21
2012-03-08 12:00:00,3.7289829802624506,7.267673116987377,8.402440677902966,9.402217955282326,9.634614740759496,300.7273649506319,301.7877806186321,302.8683940899245,303.5437782173772,304.2861558556184,279.8838778253352,441.3699878103016,702.7999127981657,101.10027546874228,35.045
2012-03-08 13:00:00,3.802645280616245,7.382462802127199,8.530317428614369,9.57951498970752,9.778882634557975,296.34176606361007,297.41153476343163,298.5025257872959,299.18200758772707,299.9685164155406,279.9162959262835,386.7246995687066,590.6300069650125,120.4657033738652,35.445
2012-03-08 14:00:00,3.562320546482625,7.0464432226035045,8.169939544673921,9.147797903793318,9.3126467342219,290.46605144555446,291.6730972412014,292.9014669591834,293.6956616089108,294.57333855965294,279.7861764309438,349.3837042036419,747.2093717597406,63.82859174815496,36.116
2012-03-08 15:00:00,3.2940566063097743,6.788972271253367,7.925119948053016,8.912814383723449,9.13600971461014,285.45163193856274,286.63451959434883,287.8365894563469,288.22038765761863,289.43815438029503,279.68973021278634,289.74376359623955,786.1152977002537,67.32911174738089,39.003
2012-03-08 16:00:00,2.6347733662749406,6.3556915652820924,7.632204219483343,9.139550292536692,9.452649380919528,276.8761120570231,278.6172373081584,280.39871462857184,281.4120126426309,284.0076306051524,279.241418785052,177.320384660867,625.0910547249341,77.37736956580403,45.417
2012-03-08 17:00:00,2.007809453384709,6.119115279413651,7.660226838195128,9.48993250941476,9.69685185130226,271.3328146475519,273.88013250443214,276.4795851323964,279.07030361559765,282.03005237181947,278.1372640161133,57.26411436712876,0.0,57.26411436712876,65.075
2012-03-08 18:00:00,1.738618562556201,6.005045486961074,7.682186653406009,9.81552012484728,9.876634173142328,264.88626389864726,268.53523152493415,272.2570155706047,276.6158039078879,279.61825920774834,276.8719756909319,0.7101174359681056,0.0,0.7101174359681056,65.075
2012-03-08 19:00:00,1.6448597799693196,5.908989946849313,7.614076297497747,9.883193414043271,9.850304639618376,260.45374724005217,264.5784872027713,268.7902482232301,274.1324180776992,276.8039235764593,276.47947572251644,0.0,0.0,0.0,65.075
2012-03-08 20:00:00,1.5772843802043814,5.784797094677604,7.482175586497167,9.710497399719404,9.589920343239944,252.85563767600357,257.5437094333026,262.3275444723334,268.7695261169577,270.8962370173724,276.3733375220769,0.0,0.0,0.0,64.584
2012-03-08 21:00:00,1.6504447068045631,5.961872817638284,7.690630921621666,9.956857448344929,9.793825921742734,244.9195903788301,249.4734183943819,254.1238515466396,261.047938616727,262.4097011823057,276.0270954030406,0.0,0.0,0.0,63.471
2012-03-08 22:00:00,1.9503699060029167,6.5079056674078135,8.276508025455882,10.882859528552396,10.84108621349312,235.23807324210685,239.6702507272571,244.1973986801086,250.14225009864765,251.441790649292,276.0945518605741,0.0,0.0,0.0,48.751
2012-03-08 23:00:00,2.2003393696321774,7.089359001234161,8.961356685535682,11.936722645400131,12.025995667124471,233.9283352220999,237.51671591515597,241.1749287814212,245.764961055516,247.110965397051,276.1761526740507,0.0,0.0,0.0,45.169
2012-03-09 00:00:00,2.494357171202207,7.534387545918022,9.414108456474445,12.392026900044849,12.643219905553284,233.5034893132621,236.6339325738233,239.82863526559385,243.16354359158635,245.18769335263704,276.7401089148992,0.0,0.0,0.0,39.629
2012-03-09 01:00:00,2.739042807765688,7.757304241862092,9.58491310051071,12.509175241588284,12.789977311801504,229.47705349402975,232.35244352576848,235.2867616020408,238.0110603115806,240.85328073115744,277.2004051574707,0.0,0.0,0.0,39.233
2012-03-09 02:00:00,2.9746741082099204,8.093959857512086,9.92802827106661,12.79307100316861,13.144579813043286,225.0058611506924,227.7595053194696,230.5666294951293,232.847111120739,236.09949374928485,277.7033687619629,0.0,0.0,0.0,39.233
2012-03-09 03:00:00,3.092302425477048,8.532826835320757,10.491422864222406,13.376450859950037,13.891813953067816,222.9803992201759,225.87639490916771,228.83415442206584,230.8349995944708,234.19140781766097,277.7803286919988,0.0,0.0,0.0,39.072
2012-03-09 04:00:00,3.264476015710655,8.834247072243869,10.824178380284868,13.622960757375086,14.269221804545277,221.05070841947764,223.9742232639588,226.96126031447625,228.9740886926749,232.53306875021525,277.9817749767927,0.0,0.0,0.0,38.528
2012-03-09 05:00:00,3.3846216037170755,8.987854619320471,10.976495836676522,13.72879751495016,14.42478652655423,220.3167844411361,223.00650203096063,225.7540354419142,227.48044796819,231.1543029740538,278.28173171627304,0.0,0.0,0.0,39.077
2012-03-09 06:00:00,3.514769541135589,9.189994432745356,11.192935281571875,13.909357298853909,14.640434351538902,221.00534181431988,223.5233073751936,226.08895951368575,227.6810445404797,231.2756519541996,278.4387245415039,0.0,0.0,0.0,40.848
2012-03-09 07:00:00,3.6452328878533535,9.29284248594304,11.267308732901574,13.948139242735902,14.69551204861693,222.6051489057718,224.94650208165825,227.33389900931,228.7626942549568,232.3062265240243,278.59783390272776,15.712464796254972,0.0,15.712464796254972,43.68
2012-03-09 08:00:00,3.8964658689395977,9.56021409011444,11.513510167663885,14.166103146751595,14.952457042172965,223.9190648975844,226.0679654834945,228.2628734290319,229.5346483473861,232.9466261931738,278.8668902662315,45.59489638066942,0.0,45.59489638066942,39.175
2012-03-09 09:00:00,3.676122070738313,9.621309571751633,11.720743037204716,14.964428631140786,15.749403787875838,220.243977353924,222.62267704926396,225.04883565741824,226.869750062476,230.6935365851589,278.9768701766396,115.94148705587578,0.0,115.94148705587578,35.827
2012-03-09 10:00:00,4.274634685075664,9.618300858922122,11.407031515188768,14.314846628574855,15.296586786262065,222.2500331921232,223.6958515434493,225.17176469339296,226.22588276809935,229.85824448205292,279.780520090716,153.18084669738545,4.660657669628169,151.10869716362083,34.706
2012-03-09 11:00:00,4.422967027465739,9.661735291650883,11.399191141071286,13.716529944672985,14.928074728619592,224.90472765822997,226.15870878410269,227.43950383024912,227.68930358382116,231.2524297638676,279.93981439111326,190.745813055746,19.64205396151713,181.1999779618404,32.982
2012-03-09 12:00:00,4.390103207009751,9.909239537120856,11.757783152262844,14.866468103482571,15.896055496374542,223.71522904875607,225.1700620993556,226.65298753453573,228.02476450945431,231.21353170565783,279.8321934102961,177.2656712212667,10.490691258926192,172.12473503084135,31.912
2012-03-09 13:00:00,4.73981234193613,10.314191207654655,12.16185999056449,14.227101737214976,15.448792347707926,224.9350627439691,226.0972669437568,227.28140774020548,227.55266685115595,230.80700123482683,279.8838030768,203.8139129048582,43.09272445696186,184.1414098724248,31.901
2012-03-09 14:00:00,5.160222552146963,10.929689604563515,12.823271038123371,14.756782445718423,15.676224834857134,232.6769644005049,233.5239774578867,234.39106544553545,234.44479233132196,236.95435114828427,279.89236611961496,235.2818239425391,191.6005215073507,160.99923206969518,32.254
2012-03-09 15:00:00,4.718626656793379,10.405516043953549,12.297522065013718,14.610340276285603,15.640234772642868,234.3198231222782,235.44385951583024,236.59536393467272,237.15321664671623,240.08573801206543,279.8042921724815,209.5883983065084,417.973004851788,89.08976331026054,34.688
2012-03-09 16:00:00,3.7079290705220185,10.090238538648707,12.37640529160832,15.17319412416184,16.099106887358637,233.48410773304164,235.73242017655983,238.03295320046445,239.40661974796097,242.80653059693836,279.4497577353516,98.7403094149224,266.292792983604,54.77511190589558,38.161
2012-03-09 17:00:00,4.069326666501662,9.959080564694055,11.990452638326117,14.50440434192349,15.258933245809818,237.32789221941755,239.309521148375,241.3297568288358,242.97003953678416,246.2935667183436,279.2456274023577,31.35119955747149,0.0,31.35119955747149,42.54
2012-03-09 18:00:00,3.930319442064357,9.758257821172474,11.775381291563672,14.35780197306113,15.01770757586738,237.7341716628476,239.84960199366915,242.00980494400483,243.8690354682522,247.4147002673048,279.3845535256487,0.5124649386969014,0.0,0.5124649386969014,48.523
2012-03-09 19:00:00,3.929124240600352,9.72757835317786,11.734018552846695,14.346378351756902,14.92645699916533,238.45500556934695,240.61200256507985,242.8126422436908,244.8378592954011,248.54320298034003,279.44639571791333,0.0,0.0,0.0,41.949
2012-03-09 20:00:00,3.83136793292298,9.57936737475569,11.573421544666177,14.203458090133813,14.730015581550216,240.5717900997405,242.57012056841748,244.6070249139981,246.68058662484148,250.41338012891256,279.51216943178053,0.0,0.0,0.0,38.223
2012-03-09 21:00:00,3.647074586961103,9.251362977568716,11.207561582413057,13.835011541110193,14.34907982940672,246.1126992333212,247.8937197717184,249.71235066023024,251.7988743249489,255.42715385131183,279.31253241054026,0.0,0.0,0.0,38.223
2012-03-09 22:00:00,3.1781440756596884,8.19804158108997,9.96179771820304,12.410139927699296,12.745364134164774,251.5910870863618,253.9927593436202,256.44321587363027,259.9538822918539,263.6699402358592,279.20105305869805,0.0,0.0,0.0,38.223
2012-03-09 23:00:00,2.8655359600614614,7.551276168059436,9.209570706362706,11.497588961503856,11.706470598629016,255.57075797941476,258.3775429784675,261.2418251878027,265.50024584673173,269.0604546239898,279.1872633299383,0.0,0.0,0.0,38.223
2012-03-10 00:00:00,2.588893197052854,6.9375764177299,8.48518954935234,10.58545584042404,10.769441645484122,259.4863613416802,262.7173072084624,266.0127891005772,270.540049530805,273.89565401610656,279.02864710170235,0.0,0.0,0.0,34.63
2012-03-10 01:00:00,2.2547025437019745,6.174241934515054,7.582056248314502,9.483458744333674,9.67156504665846,262.29279580236886,266.293575180616,270.3784217886261,275.51497812093226,278.726271057325,278.89537209912106,0.0,0.0,0.0,35.412
2012-03-10 02:00:00,1.978032901818932,5.546691435663502,6.841133717078193,8.494130750313456,8.664717502845713,262.36918223971537,267.54542372872135,272.83168427083365,279.0077462365348,282.06399067565053,278.6276942956543,0.0,0.0,0.0,35.412
2012-03-10 03:00:00,1.841605146654376,5.175521619346833,6.385336232034232,7.755942886662878,7.923294661064114,258.788611712782,265.0199987408236,271.3831030552892,278.42301311177425,281.5534934057196,278.47515180080285,0.0,0.0,0.0,35.412
2012-03-10 04:00:00,1.744967308124935,5.011827954482377,6.206509270439746,7.555531445747888,7.747178400928908,259.6580445266865,266.4593336126065,273.39559125939263,280.7315846954309,284.23819043276546,278.41955111732733,0.0,0.0,0.0,35.659
2012-03-10 05:00:00,1.6949600155983937,4.95280446700848,6.153265785579703,7.430695106404453,7.58827260213741,260.90351713749004,267.7513959827045,274.7368142894969,282.3914853691744,286.13752422998067,278.33582056981027,0.0,0.0,0.0,37.462
2012-03-10 06:00:00,1.6713838781823478,4.94804300987022,6.160435699163362,7.450123376826445,7.556215260339281,264.2598124475935,270.936090978956,277.7491384427086,285.33071803105383,288.97925755079655,278.5227598696289,0.0,0.0,0.0,37.462
